Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
1.891265E+3	281.104046E+0	282.810000E+0	-2.753920E+0	1.000000E+0	4.944330E+6	4.944330E+6	575.935211E+3	575.935211E+3	1.005825E+0	
1.896767E+3	281.012324E+0	282.490000E+0	-2.754206E+0	1.000000E+0	6.430653E+6	6.430653E+6	749.154613E+3	749.154613E+3	1.000288E+0	
1.902247E+3	280.920619E+0	282.380000E+0	-2.753757E+0	1.000000E+0	1.577703E+6	1.577703E+6	207.375677E+3	207.375677E+3	989.851000E-3	
1.907726E+3	280.829297E+0	282.060000E+0	-2.935074E+0	2.000000E+0	3.020285E+6	3.020285E+6	380.981272E+3	380.981272E+3	1.003097E+0	
1.913229E+3	280.737975E+0	281.840000E+0	-2.934502E+0	3.000000E+0	2.454787E+6	2.454787E+6	298.747573E+3	298.747573E+3	998.632000E-3	
1.918713E+3	280.646254E+0	281.630000E+0	-2.731937E+0	4.000000E+0	4.856658E+6	4.856658E+6	548.416048E+3	548.416048E+3	1.001103E+0	
1.924198E+3	280.554865E+0	281.310000E+0	-2.546145E+0	5.000000E+0	1.264324E+6	1.264324E+6	139.602307E+3	139.602307E+3	999.524000E-3	
1.929677E+3	280.463443E+0	281.110000E+0	-2.546002E+0	6.000000E+0	2.557575E+6	2.557575E+6	284.504069E+3	284.504069E+3	999.449000E-3	
1.935175E+3	280.372121E+0	280.900000E+0	-2.717825E+0	7.000000E+0	8.368611E+6	8.368611E+6	954.947351E+3	954.947351E+3	1.001388E+0	
1.940662E+3	280.280499E+0	280.580000E+0	-2.671056E+0	9.000000E+0	2.976796E+6	2.976796E+6	327.587183E+3	327.587183E+3	998.715000E-3	
1.946142E+3	280.189044E+0	280.370000E+0	-2.632925E+0	12.000000E+0	6.053153E+6	6.053153E+6	657.699488E+3	657.699488E+3	1.005126E+0	
1.951628E+3	280.097706E+0	280.160000E+0	-2.642455E+0	13.000000E+0	2.227695E+6	2.227695E+6	256.614230E+3	256.614230E+3	996.938000E-3	
1.957136E+3	280.006284E+0	279.840000E+0	-2.668877E+0	16.000000E+0	1.687549E+6	1.687549E+6	199.628221E+3	199.628221E+3	989.528000E-3	
1.962619E+3	279.914478E+0	279.620000E+0	-2.681269E+0	21.000000E+0	5.417864E+6	5.417864E+6	645.946680E+3	645.946680E+3	997.808000E-3	
1.968099E+3	279.823090E+0	279.410000E+0	-2.674405E+0	26.000000E+0	14.189226E+6	14.189226E+6	1.536056E+6	1.536056E+6	1.004881E+0	
1.973580E+3	279.731768E+0	279.110000E+0	-2.690494E+0	27.000000E+0	1.777414E+6	1.777414E+6	184.701911E+3	184.701911E+3	997.858000E-3	
1.979059E+3	279.640413E+0	278.900000E+0	-2.709373E+0	31.000000E+0	2.080199E+6	2.080199E+6	209.174873E+3	209.174873E+3	1.003384E+0	
1.984543E+3	279.549091E+0	278.690000E+0	-2.676539E+0	39.000000E+0	2.422393E+6	2.422393E+6	245.033682E+3	245.033682E+3	999.673000E-3	
1.990027E+3	279.457702E+0	278.370000E+0	-2.626973E+0	40.000000E+0	15.171269E+6	15.171269E+6	1.574021E+6	1.574021E+6	1.003276E+0	
1.995517E+3	279.366297E+0	278.270000E+0	-2.612424E+0	43.000000E+0	15.493251E+6	15.493251E+6	1.557305E+6	1.557305E+6	1.003188E+0	
2.000993E+3	279.274792E+0	278.060000E+0	-2.653699E+0	43.000000E+0	10.616278E+6	10.616278E+6	1.134313E+6	1.134313E+6	1.006317E+0	
2.006479E+3	279.183520E+0	277.850000E+0	-2.493713E+0	53.000000E+0	3.454955E+6	3.454955E+6	345.666366E+3	345.666366E+3	994.958000E-3	
2.012020E+3	279.092098E+0	277.640000E+0	-2.296105E+0	53.000000E+0	1.859840E+6	1.859840E+6	204.384943E+3	204.384943E+3	990.160000E-3	
2.017505E+3	278.999743E+0	277.550000E+0	-2.093333E+0	58.000000E+0	10.019184E+6	10.019184E+6	1.086322E+6	1.086322E+6	1.001718E+0	
2.022988E+3	278.908321E+0	277.450000E+0	-2.089637E+0	62.000000E+0	2.963997E+6	2.963997E+6	326.883709E+3	326.883709E+3	1.001920E+0	
2.028467E+3	278.816949E+0	277.340000E+0	-2.072230E+0	65.000000E+0	1.994487E+6	1.994487E+6	216.262741E+3	216.262741E+3	999.896000E-3	
2.033943E+3	278.725627E+0	277.240000E+0	-1.656938E+0	67.000000E+0	2.551023E+6	2.551023E+6	237.300551E+3	237.300551E+3	996.047000E-3	
2.039430E+3	278.634355E+0	277.030000E+0	-1.276814E+0	76.000000E+0	4.670868E+6	4.670868E+6	494.196449E+3	494.196449E+3	1.002415E+0	
2.044959E+3	278.542917E+0	276.920000E+0	-1.113123E+0	78.000000E+0	1.886273E+6	1.886273E+6	202.503350E+3	202.503350E+3	999.517000E-3	
2.050444E+3	278.450761E+0	276.820000E+0	-1.331854E+0	80.000000E+0	13.754866E+6	13.754866E+6	1.513995E+6	1.513995E+6	1.002042E+0	
2.055922E+3	278.359339E+0	276.710000E+0	-1.529728E+0	84.000000E+0	7.250477E+6	7.250477E+6	679.763797E+3	679.763797E+3	1.003756E+0	
2.061405E+3	278.268051E+0	276.610000E+0	-1.527089E+0	86.000000E+0	7.424705E+6	7.424705E+6	698.246979E+3	698.246979E+3	1.001667E+0	
2.066895E+3	278.176662E+0	276.500000E+0	-1.343759E+0	91.000000E+0	2.414785E+6	2.414785E+6	258.930094E+3	258.930094E+3	991.052000E-3	
2.072379E+3	278.085157E+0	276.400000E+0	-1.145221E+0	94.000000E+0	4.049824E+6	4.049824E+6	434.905966E+3	434.905966E+3	1.001319E+0	
2.077856E+3	277.993769E+0	276.300000E+0	-1.147058E+0	94.000000E+0	2.395684E+6	2.395684E+6	221.777196E+3	221.777196E+3	997.395000E-3	
2.083356E+3	277.902480E+0	276.300000E+0	-1.147197E+0	91.000000E+0	1.775505E+6	1.775505E+6	166.405760E+3	166.405760E+3	990.146000E-3	
2.088844E+3	277.810808E+0	276.300000E+0	-1.128544E+0	90.000000E+0	10.434720E+6	10.434720E+6	1.060131E+6	1.060131E+6	1.003194E+0	
2.094329E+3	277.719336E+0	276.300000E+0	-928.509761E-3	91.000000E+0	3.126893E+6	3.126893E+6	309.029528E+3	309.029528E+3	1.004952E+0	
2.099820E+3	277.627931E+0	276.300000E+0	-546.400782E-3	89.000000E+0	4.340490E+6	4.340490E+6	451.648567E+3	451.648567E+3	995.231000E-3	
2.105328E+3	277.536409E+0	276.300000E+0	-182.388108E-3	83.000000E+0	3.375669E+6	3.375669E+6	328.796271E+3	328.796271E+3	999.468000E-3	
2.110817E+3	277.444604E+0	276.400000E+0	0.000000E+0	90.000000E+0	7.033101E+6	7.033101E+6	731.054041E+3	731.054041E+3	998.208000E-3	
2.116297E+3	277.353132E+0	276.400000E+0	0.000000E+0	82.000000E+0	8.224328E+6	8.224328E+6	796.072868E+3	796.072868E+3	999.996000E-3	
2.121785E+3	277.261793E+0	276.500000E+0	182.438024E-3	83.000000E+0	4.865202E+6	4.865202E+6	496.304570E+3	496.304570E+3	1.001891E+0	
2.127272E+3	277.170321E+0	276.500000E+0	364.610147E-3	74.000000E+0	3.726822E+6	3.726822E+6	369.030128E+3	369.030128E+3	1.004453E+0	
2.132742E+3	277.078883E+0	276.610000E+0	546.682764E-3	75.000000E+0	1.833890E+6	1.833890E+6	190.009424E+3	190.009424E+3	992.428000E-3	
2.138223E+3	276.987711E+0	276.710000E+0	546.566338E-3	71.000000E+0	11.916136E+6	11.916136E+6	1.253995E+6	1.253995E+6	1.002147E+0	
2.143705E+3	276.896356E+0	276.710000E+0	564.601177E-3	66.000000E+0	7.979913E+6	7.979913E+6	825.694444E+3	825.694444E+3	1.005469E+0	
2.149192E+3	276.805001E+0	276.820000E+0	764.915864E-3	69.000000E+0	2.084704E+6	2.084704E+6	220.704155E+3	220.704155E+3	996.530000E-3	
2.154670E+3	276.713545E+0	276.820000E+0	764.965744E-3	65.000000E+0	2.812174E+6	2.812174E+6	259.951552E+3	259.951552E+3	998.378000E-3	
2.160154E+3	276.622240E+0	276.820000E+0	765.349118E-3	61.000000E+0	4.105625E+6	4.105625E+6	372.379165E+3	372.379165E+3	995.532000E-3	
2.165639E+3	276.530852E+0	276.920000E+0	582.932195E-3	60.000000E+0	5.790067E+6	5.790067E+6	527.206771E+3	527.206771E+3	1.005561E+0	
2.171118E+3	276.439430E+0	276.920000E+0	400.560716E-3	60.000000E+0	5.130602E+6	5.130602E+6	476.794688E+3	476.794688E+3	1.000570E+0	
2.176592E+3	276.348108E+0	276.820000E+0	381.927036E-3	64.000000E+0	2.636217E+6	2.636217E+6	272.196814E+3	272.196814E+3	1.002975E+0	
2.182088E+3	276.256869E+0	276.820000E+0	364.328135E-3	61.000000E+0	2.900566E+6	2.900566E+6	274.297451E+3	274.297451E+3	999.129000E-3	
2.187589E+3	276.165281E+0	276.820000E+0	181.989915E-3	60.000000E+0	2.231162E+6	2.231162E+6	203.359017E+3	203.359017E+3	999.003000E-3	
2.193067E+3	276.073592E+0	276.710000E+0	-182.438053E-3	60.000000E+0	4.158075E+6	4.158075E+6	374.737759E+3	374.737759E+3	1.002886E+0	
2.198589E+3	275.982287E+0	276.710000E+0	-364.809531E-3	61.000000E+0	8.215804E+6	8.215804E+6	842.847148E+3	842.847148E+3	998.138000E-3	
2.204089E+3	275.890265E+0	276.610000E+0	-382.514436E-3	61.000000E+0	4.513181E+6	4.513181E+6	413.317598E+3	413.317598E+3	994.299000E-3	
2.209593E+3	275.798593E+0	276.500000E+0	-400.013504E-3	65.000000E+0	2.641968E+6	2.641968E+6	262.065174E+3	262.065174E+3	997.211000E-3	
2.215077E+3	275.706854E+0	276.400000E+0	-581.623165E-3	61.000000E+0	3.820409E+6	3.820409E+6	369.055505E+3	369.055505E+3	1.003545E+0	
2.220567E+3	275.615466E+0	276.400000E+0	-763.064260E-3	65.000000E+0	1.731708E+6	1.731708E+6	151.375109E+3	151.375109E+3	994.866000E-3	
2.226101E+3	275.523961E+0	276.300000E+0	-946.178773E-3	68.000000E+0	77.615569E+6	77.615569E+6	7.482533E+6	7.482533E+6	1.002017E+0	
2.231603E+3	275.431722E+0	276.210000E+0	-947.057080E-3	66.000000E+0	6.928637E+6	6.928637E+6	710.463910E+3	710.463910E+3	1.002158E+0	
2.237074E+3	275.340033E+0	276.100000E+0	-747.562637E-3	66.000000E+0	1.898983E+6	1.898983E+6	170.208285E+3	170.208285E+3	991.953000E-3	
2.242559E+3	275.248845E+0	276.000000E+0	-710.132487E-3	69.000000E+0	20.809221E+6	20.809221E+6	1.883910E+6	1.883910E+6	1.004253E+0	
2.248045E+3	275.157423E+0	275.790000E+0	-892.221235E-3	74.000000E+0	3.815863E+6	3.815863E+6	324.364795E+3	324.364795E+3	1.000214E+0	
2.253541E+3	275.066001E+0	275.690000E+0	-1.091750E+0	71.000000E+0	5.167897E+6	5.167897E+6	513.048410E+3	513.048410E+3	1.002417E+0	
2.259060E+3	274.974396E+0	275.580000E+0	-1.309700E+0	75.000000E+0	9.767807E+6	9.767807E+6	875.128753E+3	875.128753E+3	1.005205E+0	
2.264546E+3	274.882407E+0	275.480000E+0	-1.510629E+0	78.000000E+0	2.109271E+6	2.109271E+6	207.037412E+3	207.037412E+3	1.000174E+0	
2.270061E+3	274.790985E+0	275.370000E+0	-1.512195E+0	79.000000E+0	3.972498E+6	3.972498E+6	347.870491E+3	347.870491E+3	1.005479E+0	
2.275546E+3	274.699063E+0	275.270000E+0	-1.331956E+0	78.000000E+0	-1.355692E+9	-1.355692E+9	-125.982432E+6	-125.982432E+6	1.003212E+0	
2.281025E+3	274.607642E+0	275.170000E+0	-1.149709E+0	73.000000E+0	8.456247E+6	8.456247E+6	774.898837E+3	774.898837E+3	1.003080E+0	
2.286507E+3	274.516320E+0	274.980000E+0	-1.148977E+0	78.000000E+0	3.579600E+6	3.579600E+6	307.087138E+3	307.087138E+3	995.773000E-3	
2.291992E+3	274.424964E+0	274.870000E+0	-1.129658E+0	79.000000E+0	16.937763E+6	16.937763E+6	1.616827E+6	1.616827E+6	1.005595E+0	
2.297549E+3	274.333542E+0	274.870000E+0	-1.275227E+0	75.000000E+0	151.501360E+6	151.501360E+6	14.484139E+6	14.484139E+6	1.002939E+0	
2.303031E+3	274.240921E+0	274.770000E+0	-1.440439E+0	74.000000E+0	5.855341E+6	5.855341E+6	528.280675E+3	528.280675E+3	1.002610E+0	
2.308508E+3	274.149565E+0	274.660000E+0	-1.277130E+0	81.000000E+0	4.294988E+6	4.294988E+6	373.592907E+3	373.592907E+3	1.002708E+0	
2.313998E+3	274.058277E+0	274.560000E+0	-930.174507E-3	78.000000E+0	17.220652E+6	17.220652E+6	1.637278E+6	1.637278E+6	998.970000E-3	
2.319496E+3	273.966772E+0	274.460000E+0	-764.302921E-3	82.000000E+0	3.021426E+6	3.021426E+6	297.669357E+3	297.669357E+3	999.518000E-3	
2.324980E+3	273.875150E+0	274.460000E+0	-946.476417E-3	84.000000E+0	45.007699E+6	45.007699E+6	4.499054E+6	4.499054E+6	999.621000E-3	
2.330460E+3	273.783744E+0	274.350000E+0	-1.128350E+0	86.000000E+0	2.774585E+6	2.774585E+6	241.666435E+3	241.666435E+3	998.490000E-3	
2.335944E+3	273.692406E+0	274.250000E+0	-928.498949E-3	76.000000E+0	5.288596E+6	5.288596E+6	524.861776E+3	524.861776E+3	994.785000E-3	
2.341423E+3	273.601017E+0	274.250000E+0	-746.215607E-3	80.000000E+0	2.859188E+6	2.859188E+6	280.628115E+3	280.628115E+3	998.257000E-3	
2.346903E+3	273.509695E+0	274.150000E+0	-765.447868E-3	78.000000E+0	2.210485E+6	2.210485E+6	216.903403E+3	216.903403E+3	999.095000E-3	
2.352401E+3	273.418357E+0	274.150000E+0	-765.945243E-3	74.000000E+0	3.721983E+6	3.721983E+6	305.958443E+3	305.958443E+3	1.001325E+0	
2.357880E+3	273.326735E+0	274.040000E+0	-747.673167E-3	76.000000E+0	4.459484E+6	4.459484E+6	360.737866E+3	360.737866E+3	999.638000E-3	
2.363423E+3	273.235413E+0	273.960000E+0	-547.131087E-3	76.000000E+0	10.414092E+6	10.414092E+6	852.031038E+3	852.031038E+3	999.857000E-3	
2.368907E+3	273.143024E+0	273.960000E+0	-565.456392E-3	77.000000E+0	2.642665E+6	2.642665E+6	223.800943E+3	223.800943E+3	997.289000E-3	
2.374406E+3	273.051619E+0	273.850000E+0	-729.670557E-3	78.000000E+0	4.044155E+6	4.044155E+6	341.252116E+3	341.252116E+3	1.003193E+0	
2.379893E+3	272.959981E+0	273.850000E+0	-693.116407E-3	74.000000E+0	2.464359E+6	2.464359E+6	241.742009E+3	241.742009E+3	997.622000E-3	
2.385381E+3	272.868525E+0	273.750000E+0	-693.134710E-3	78.000000E+0	5.527641E+6	5.527641E+6	496.857206E+3	496.857206E+3	999.895000E-3	
2.390871E+3	272.777053E+0	273.750000E+0	-546.736234E-3	71.000000E+0	4.979840E+6	4.979840E+6	421.262160E+3	421.262160E+3	998.209000E-3	
2.396378E+3	272.685565E+0	273.650000E+0	-582.792456E-3	72.000000E+0	6.058223E+6	6.058223E+6	526.354487E+3	526.354487E+3	1.005241E+0	
2.401855E+3	272.593776E+0	273.540000E+0	-564.299354E-3	71.000000E+0	24.121544E+6	24.121544E+6	2.105573E+6	2.105573E+6	999.838000E-3	
2.407334E+3	272.502488E+0	273.440000E+0	-546.383959E-3	77.000000E+0	6.315128E+6	6.315128E+6	532.797154E+3	532.797154E+3	1.003095E+0	
2.412824E+3	272.411183E+0	273.340000E+0	-747.354123E-3	75.000000E+0	5.924069E+6	5.924069E+6	520.004145E+3	520.004145E+3	1.000516E+0	
2.418305E+3	272.319677E+0	273.340000E+0	-947.622355E-3	74.000000E+0	3.237471E+6	3.237471E+6	284.121084E+3	284.121084E+3	997.303000E-3	
2.423785E+3	272.228322E+0	273.230000E+0	-1.130010E+0	69.000000E+0	3.018385E+6	3.018385E+6	269.331220E+3	269.331220E+3	999.689000E-3	
2.429267E+3	272.137000E+0	273.130000E+0	-929.172770E-3	70.000000E+0	3.598697E+6	3.598697E+6	290.633460E+3	290.633460E+3	997.019000E-3	
2.434777E+3	272.045628E+0	273.130000E+0	-747.050410E-3	78.000000E+0	2.768445E+6	2.768445E+6	258.715495E+3	258.715495E+3	997.886000E-3	
2.440264E+3	271.953790E+0	273.030000E+0	-765.422240E-3	75.000000E+0	3.984249E+6	3.984249E+6	318.156993E+3	318.156993E+3	999.409000E-3	
2.445784E+3	271.862351E+0	272.940000E+0	-765.289729E-3	74.000000E+0	2.351556E+6	2.351556E+6	187.882554E+3	187.882554E+3	1.002727E+0	
2.451272E+3	271.770346E+0	272.840000E+0	-746.878682E-3	74.000000E+0	4.833952E+6	4.833952E+6	399.958895E+3	399.958895E+3	999.613000E-3	
2.456748E+3	271.678874E+0	272.740000E+0	-710.369448E-3	74.000000E+0	7.865207E+6	7.865207E+6	633.560891E+3	633.560891E+3	1.002342E+0	
2.462222E+3	271.587619E+0	272.630000E+0	-875.314741E-3	74.000000E+0	3.915652E+6	3.915652E+6	373.788529E+3	373.788529E+3	994.693000E-3	
2.467684E+3	271.496380E+0	272.530000E+0	-1.058467E+0	73.000000E+0	-38.910934E+6	-38.910934E+6	-3.446829E+6	-3.446829E+6	1.000011E+0	
2.473159E+3	271.405342E+0	272.530000E+0	-1.094837E+0	71.000000E+0	-25.167968E+6	-25.167968E+6	-1.997331E+6	-1.997331E+6	999.420000E-3	
2.478651E+3	271.314086E+0	272.430000E+0	-1.130582E+0	72.000000E+0	2.491055E+6	2.491055E+6	235.553309E+3	235.553309E+3	998.116000E-3	
2.484145E+3	271.222565E+0	272.330000E+0	-947.894640E-3	68.000000E+0	9.155038E+6	9.155038E+6	736.304827E+3	736.304827E+3	997.716000E-3	
2.489666E+3	271.130993E+0	272.220000E+0	-747.473950E-3	74.000000E+0	4.185498E+6	4.185498E+6	369.946430E+3	369.946430E+3	1.000083E+0	
2.495182E+3	271.038971E+0	272.120000E+0	-729.718824E-3	76.000000E+0	4.661057E+6	4.661057E+6	439.618595E+3	439.618595E+3	999.657000E-3	
2.500671E+3	270.947049E+0	272.040000E+0	-930.800372E-3	70.000000E+0	4.301428E+6	4.301428E+6	408.906909E+3	408.906909E+3	999.910000E-3	
2.506159E+3	270.855560E+0	271.930000E+0	-1.131815E+0	72.000000E+0	4.225789E+6	4.225789E+6	350.836820E+3	350.836820E+3	999.864000E-3	
2.511663E+3	270.764088E+0	271.930000E+0	-1.095328E+0	70.000000E+0	4.093950E+6	4.093950E+6	347.709877E+3	347.709877E+3	1.000193E+0	
2.517150E+3	270.672366E+0	271.830000E+0	-1.057639E+0	71.000000E+0	4.737807E+6	4.737807E+6	373.721503E+3	373.721503E+3	999.630000E-3	
2.522632E+3	270.580911E+0	271.730000E+0	-874.448897E-3	76.000000E+0	4.310390E+6	4.310390E+6	339.450549E+3	339.450549E+3	1.000226E+0	
2.528124E+3	270.489539E+0	271.630000E+0	-727.950915E-3	76.000000E+0	3.955851E+6	3.955851E+6	363.008661E+3	363.008661E+3	1.000316E+0	
2.533606E+3	270.398017E+0	271.520000E+0	-744.698313E-3	71.000000E+0	4.556040E+6	4.556040E+6	360.176749E+3	360.176749E+3	1.000142E+0	
2.539124E+3	270.306646E+0	271.420000E+0	-907.275295E-3	77.000000E+0	4.344467E+6	4.344467E+6	355.485076E+3	355.485076E+3	999.966000E-3	
2.544632E+3	270.214674E+0	271.230000E+0	-1.107077E+0	77.000000E+0	4.864544E+6	4.864544E+6	421.837291E+3	421.837291E+3	999.761000E-3	
2.550114E+3	270.122885E+0	271.130000E+0	-1.127006E+0	72.000000E+0	4.545575E+6	4.545575E+6	429.422867E+3	429.422867E+3	999.481000E-3	
2.555622E+3	270.031513E+0	271.130000E+0	-1.293219E+0	76.000000E+0	4.602176E+6	4.602176E+6	369.228115E+3	369.228115E+3	1.000467E+0	
2.561103E+3	269.939708E+0	270.930000E+0	-1.440019E+0	73.000000E+0	4.452507E+6	4.452507E+6	359.605374E+3	359.605374E+3	1.000790E+0	
2.566587E+3	269.848353E+0	270.830000E+0	-1.239535E+0	77.000000E+0	4.776566E+6	4.776566E+6	418.172696E+3	418.172696E+3	999.592000E-3	
2.572072E+3	269.756964E+0	270.720000E+0	-1.074577E+0	78.000000E+0	4.878327E+6	4.878327E+6	409.687180E+3	409.687180E+3	999.618000E-3	
2.577549E+3	269.665542E+0	270.620000E+0	-1.092651E+0	81.000000E+0	4.557277E+6	4.557277E+6	362.416245E+3	362.416245E+3	999.821000E-3	
2.583029E+3	269.574254E+0	270.620000E+0	-1.293066E+0	75.000000E+0	4.250251E+6	4.250251E+6	352.612004E+3	352.612004E+3	999.914000E-3	
2.588489E+3	269.482932E+0	270.520000E+0	-1.310715E+0	79.000000E+0	4.563393E+6	4.563393E+6	362.288948E+3	362.288948E+3	1.000022E+0	
2.593966E+3	269.391927E+0	270.440000E+0	-945.874134E-3	78.000000E+0	4.334818E+6	4.334818E+6	406.115857E+3	406.115857E+3	999.739000E-3	
2.599442E+3	269.300638E+0	270.230000E+0	-745.609174E-3	79.000000E+0	4.782954E+6	4.782954E+6	417.519855E+3	417.519855E+3	999.733000E-3	
2.604923E+3	269.209383E+0	270.130000E+0	-692.355854E-3	73.000000E+0	4.436565E+6	4.436565E+6	343.251398E+3	343.251398E+3	999.913000E-3	
2.610344E+3	269.118028E+0	270.130000E+0	-1.038737E+0	78.000000E+0	4.627431E+6	4.627431E+6	367.083275E+3	367.083275E+3	999.664000E-3	
2.615807E+3	269.027672E+0	270.030000E+0	-1.420937E+0	71.000000E+0	4.387051E+6	4.387051E+6	364.929596E+3	364.929596E+3	1.000116E+0	
2.621272E+3	268.936634E+0	269.930000E+0	-1.274767E+0	70.000000E+0	4.626992E+6	4.626992E+6	369.285053E+3	369.285053E+3	999.893000E-3	
2.626755E+3	268.845545E+0	269.930000E+0	-929.065308E-3	72.000000E+0	4.751691E+6	4.751691E+6	362.557013E+3	362.557013E+3	1.000136E+0	
2.632234E+3	268.754157E+0	269.830000E+0	-729.153603E-3	74.000000E+0	4.584163E+6	4.584163E+6	356.754092E+3	356.754092E+3	999.760000E-3	
2.637737E+3	268.662851E+0	269.830000E+0	-728.888001E-3	70.000000E+0	4.364749E+6	4.364749E+6	343.873854E+3	343.873854E+3	999.964000E-3	
2.643207E+3	268.571130E+0	269.720000E+0	-728.838111E-3	74.000000E+0	4.888346E+6	4.888346E+6	404.187036E+3	404.187036E+3	999.960000E-3	
2.648699E+3	268.479958E+0	269.640000E+0	-546.815576E-3	70.000000E+0	4.412555E+6	4.412555E+6	416.223017E+3	416.223017E+3	999.576000E-3	
2.654182E+3	268.388419E+0	269.640000E+0	-564.858864E-3	75.000000E+0	4.558578E+6	4.558578E+6	410.618702E+3	410.618702E+3	999.833000E-3	
2.659660E+3	268.297047E+0	269.540000E+0	-728.221660E-3	74.000000E+0	5.051232E+6	5.051232E+6	399.181736E+3	399.181736E+3	1.000043E+0	
2.665150E+3	268.205742E+0	269.440000E+0	-691.783971E-3	70.000000E+0	4.526973E+6	4.526973E+6	401.230992E+3	401.230992E+3	1.000280E+0	
2.670636E+3	268.114237E+0	269.340000E+0	-674.139379E-3	60.000000E+0	4.490053E+6	4.490053E+6	417.201042E+3	417.201042E+3	999.890000E-3	
2.676102E+3	268.022815E+0	269.340000E+0	-693.364355E-3	63.000000E+0	4.381595E+6	4.381595E+6	413.207713E+3	413.207713E+3	999.880000E-3	
2.681602E+3	267.931710E+0	269.340000E+0	-912.289984E-3	60.000000E+0	4.620910E+6	4.620910E+6	385.651571E+3	385.651571E+3	999.965000E-3	
2.687076E+3	267.840038E+0	269.340000E+0	-912.173523E-3	58.000000E+0	4.759733E+6	4.759733E+6	362.791528E+3	362.791528E+3	1.000020E+0	
2.692570E+3	267.748816E+0	269.230000E+0	-547.230900E-3	57.000000E+0	4.322013E+6	4.322013E+6	401.644907E+3	401.644907E+3	999.768000E-3	
2.698051E+3	267.657244E+0	269.130000E+0	-182.354851E-3	61.000000E+0	4.225632E+6	4.225632E+6	379.499366E+3	379.499366E+3	1.000207E+0	
2.703537E+3	267.565889E+0	269.030000E+0	-200.700133E-3	63.000000E+0	4.665747E+6	4.665747E+6	363.128909E+3	363.128909E+3	999.683000E-3	
2.709018E+3	267.474467E+0	268.850000E+0	-581.596186E-3	60.000000E+0	4.538919E+6	4.538919E+6	349.623207E+3	349.623207E+3	999.833000E-3	
2.714512E+3	267.383112E+0	268.750000E+0	-944.354317E-3	60.000000E+0	4.281562E+6	4.281562E+6	385.236465E+3	385.236465E+3	1.000387E+0	
2.720044E+3	267.291540E+0	268.640000E+0	-1.254248E+0	68.000000E+0	5.051748E+6	5.051748E+6	382.948459E+3	382.948459E+3	999.741000E-3	
2.725545E+3	267.199351E+0	268.440000E+0	-1.384225E+0	70.000000E+0	4.823998E+6	4.823998E+6	374.832344E+3	374.832344E+3	999.870000E-3	
2.731020E+3	267.107663E+0	268.260000E+0	-1.404831E+0	66.000000E+0	4.617702E+6	4.617702E+6	371.912369E+3	371.912369E+3	1.000148E+0	
2.736500E+3	267.016407E+0	268.060000E+0	-1.459796E+0	76.000000E+0	4.696518E+6	4.696518E+6	367.242270E+3	367.242270E+3	999.513000E-3	
2.741990E+3	266.925085E+0	267.960000E+0	-1.638851E+0	73.000000E+0	4.759352E+6	4.759352E+6	426.921978E+3	426.921978E+3	999.797000E-3	
2.747466E+3	266.833580E+0	267.750000E+0	-1.945478E+0	75.000000E+0	4.573248E+6	4.573248E+6	403.182296E+3	403.182296E+3	1.000215E+0	
2.752941E+3	266.742308E+0	267.650000E+0	-1.927234E+0	71.000000E+0	4.823946E+6	4.823946E+6	366.079529E+3	366.079529E+3	999.618000E-3	
2.758414E+3	266.651053E+0	267.470000E+0	-1.802967E+0	74.000000E+0	4.199777E+6	4.199777E+6	387.848053E+3	387.848053E+3	1.000009E+0	
2.763926E+3	266.559848E+0	267.370000E+0	-1.677966E+0	78.000000E+0	4.826946E+6	4.826946E+6	375.112173E+3	375.112173E+3	1.000481E+0	
2.769412E+3	266.467976E+0	267.270000E+0	-1.640966E+0	76.000000E+0	5.329761E+6	5.329761E+6	408.949136E+3	408.949136E+3	999.650000E-3	
2.774898E+3	266.376537E+0	267.170000E+0	-1.586225E+0	77.000000E+0	4.988730E+6	4.988730E+6	444.140255E+3	444.140255E+3	999.492000E-3	
2.780394E+3	266.285115E+0	267.070000E+0	-1.385612E+0	73.000000E+0	4.813331E+6	4.813331E+6	371.505946E+3	371.505946E+3	999.777000E-3	
2.785901E+3	266.193510E+0	266.970000E+0	-1.239310E+0	76.000000E+0	4.704319E+6	4.704319E+6	352.486240E+3	352.486240E+3	999.997000E-3	
2.791386E+3	266.101722E+0	266.880000E+0	-1.092934E+0	78.000000E+0	4.345742E+6	4.345742E+6	360.724216E+3	360.724216E+3	1.000303E+0	
2.796862E+3	266.010316E+0	266.780000E+0	-1.093000E+0	77.000000E+0	4.629696E+6	4.629696E+6	403.576554E+3	403.576554E+3	999.968000E-3	
2.802381E+3	265.919045E+0	266.680000E+0	-1.074454E+0	83.000000E+0	5.132392E+6	5.132392E+6	412.207392E+3	412.207392E+3	999.790000E-3	
2.807859E+3	265.827056E+0	266.580000E+0	-1.055470E+0	77.000000E+0	4.312842E+6	4.312842E+6	376.091736E+3	376.091736E+3	1.000450E+0	
2.813389E+3	265.735767E+0	266.480000E+0	-1.055703E+0	80.000000E+0	4.974904E+6	4.974904E+6	370.628762E+3	370.628762E+3	1.000105E+0	
