"m-cresol PANI base-H3PO4 (+ conc).spc"
"Wavelength nm.","Abs."
748.0,1.01758
749.0,1.01286
750.0,1.00682
751.0,1.00110
752.0,0.99492
753.0,0.98961
754.0,0.98506
755.0,0.97971
756.0,0.97390
757.0,0.96787
758.0,0.96277
759.0,0.95795
760.0,0.95142
761.0,0.94718
762.0,0.93962
763.0,0.93560
764.0,0.93051
765.0,0.92455
766.0,0.91937
767.0,0.91451
768.0,0.90775
769.0,0.90398
770.0,0.89756
771.0,0.89223
772.0,0.88727
773.0,0.88191
774.0,0.87712
775.0,0.87118
776.0,0.86621
777.0,0.86221
778.0,0.85655
779.0,0.85019
780.0,0.84621
781.0,0.84152
782.0,0.83619
783.0,0.83193
784.0,0.82662
785.0,0.82223
786.0,0.81717
787.0,0.81287
788.0,0.80904
789.0,0.80331
790.0,0.79856
791.0,0.79444
792.0,0.79037
793.0,0.78572
794.0,0.78216
795.0,0.77729
796.0,0.77387
797.0,0.77086
798.0,0.76537
799.0,0.76239
800.0,0.75776
801.0,0.76392
802.0,0.75952
803.0,0.75628
804.0,0.75371
805.0,0.75025
806.0,0.74586
807.0,0.74208
808.0,0.73924
809.0,0.73651
810.0,0.73207
811.0,0.72960
812.0,0.72526
813.0,0.72221
814.0,0.71799
815.0,0.71536
816.0,0.71327
817.0,0.70962
818.0,0.70683
819.0,0.70548
820.0,0.70227
821.0,0.69832
822.0,0.69408
823.0,0.69196
824.0,0.68964
825.0,0.68678
826.0,0.68387
827.0,0.68153
828.0,0.67845
829.0,0.67685
830.0,0.67483
831.0,0.67414
832.0,0.66700
833.0,0.66665
834.0,0.66252
835.0,0.66167
836.0,0.65934
837.0,0.65602
838.0,0.65542
839.0,0.65475
840.0,0.65133
841.0,0.65251
842.0,0.64556
843.0,0.64888
844.0,0.64397
845.0,0.64250
846.0,0.64262
847.0,0.63884
848.0,0.63486
849.0,0.63561
850.0,0.63547
