Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.2606,0.02,0.001,4.12714,206356.99999999997,130954.90000000002,0.1309549,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2623,0.02,0.001,4.12714,206356.99999999997,150678.80000000002,0.1506788,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2640,0.02,0.001,4.12714,206356.99999999997,94806.7,0.0948067,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2655,0.02,0.001,4.12714,206356.99999999997,224735.30000000002,0.2247353,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2672,0.02,0.001,4.12714,206356.99999999997,299378.1,0.2993781,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2688,0.02,0.001,4.12714,206356.99999999997,373067.80000000005,0.3730678,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2704,0.02,0.001,4.12714,206356.99999999997,370208.2,0.3702082,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2721,0.02,0.001,4.12714,206356.99999999997,389638.80000000005,0.3896388,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2737,0.02,0.001,4.12714,206356.99999999997,354957.00000000006,0.354957,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2754,0.02,0.001,4.12714,206356.99999999997,288526.30000000005,0.2885263,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2770,0.02,0.001,4.12714,206356.99999999997,211610.50000000003,0.2116105,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2787,0.02,0.001,4.12714,206356.99999999997,176635.2,0.1766352,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2802,0.02,0.001,4.12714,206356.99999999997,123769.3,0.1237693,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2818,0.02,0.001,4.12714,206356.99999999997,296445.2,0.2964452,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2835,0.02,0.001,4.12714,206356.99999999997,336479.6,0.3364796,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2852,0.02,0.001,4.12714,206356.99999999997,317782.2,0.3177822,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2868,0.02,0.001,4.12714,206356.99999999997,304877.4,0.3048774,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2885,0.02,0.001,4.12714,206356.99999999997,296738.50000000006,0.2967385,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2902,0.02,0.001,4.12714,206356.99999999997,266456.1,0.2664561,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2918,0.02,0.001,4.12714,206356.99999999997,287573.10000000003,0.2875731,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2934,0.02,0.001,4.12714,206356.99999999997,380620.10000000003,0.3806201,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2951,0.02,0.001,4.12714,206356.99999999997,313676.10000000003,0.3136761,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2967,0.02,0.001,4.12714,206356.99999999997,200978.40000000002,0.2009784,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2984,0.02,0.001,4.12714,206356.99999999997,200098.6,0.2000986,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3000,0.02,0.001,4.12714,206356.99999999997,202078.3,0.2020783,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3017,0.02,0.001,4.12714,206356.99999999997,178394.9,0.1783949,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3032,0.02,0.001,4.12714,206356.99999999997,124209.20000000001,0.1242092,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3049,0.02,0.001,4.12714,206356.99999999997,248418.6,0.2484186,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3065,0.02,0.001,4.12714,206356.99999999997,288013.10000000003,0.2880131,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3081,0.02,0.001,4.12714,206356.99999999997,389125.50000000006,0.3891255,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3097,0.02,0.001,4.12714,206356.99999999997,187120.4,0.1871204,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3112,0.02,0.001,4.12714,206356.99999999997,119589.90000000001,0.1195899,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
