Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
10.685321E+3	300.000000E+0	288.230000E+0	200.681827E-3	100.000000E+0	6.336931E+6	6.336931E+6	452.753963E+3	452.753963E+3	999.334000E-3	
10.690823E+3	300.000000E+0	288.230000E+0	401.436908E-3	100.000000E+0	6.371884E+6	6.371884E+6	394.024025E+3	394.024025E+3	999.876000E-3	
10.696300E+3	300.000000E+0	288.230000E+0	401.436908E-3	100.000000E+0	6.289172E+6	6.289172E+6	425.980947E+3	425.980947E+3	1.000167E+0	
10.701790E+3	300.000000E+0	288.230000E+0	200.755081E-3	100.000000E+0	5.919262E+6	5.919262E+6	425.770141E+3	425.770141E+3	999.941000E-3	
10.707306E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.048484E+6	6.048484E+6	360.786194E+3	360.786194E+3	999.754000E-3	
10.712789E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.506029E+6	5.506029E+6	391.743847E+3	391.743847E+3	999.950000E-3	
10.718292E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.166352E+6	6.166352E+6	444.976869E+3	444.976869E+3	999.689000E-3	
10.723779E+3	300.000000E+0	288.230000E+0	-200.316348E-3	100.000000E+0	6.543973E+6	6.543973E+6	407.168880E+3	407.168880E+3	1.000508E+0	
10.729279E+3	300.000000E+0	288.230000E+0	-400.632696E-3	100.000000E+0	5.406126E+6	5.406126E+6	355.529631E+3	355.529631E+3	999.809000E-3	
10.734765E+3	300.000000E+0	288.230000E+0	-200.243352E-3	100.000000E+0	5.596234E+6	5.596234E+6	415.356483E+3	415.356483E+3	999.991000E-3	
10.740244E+3	300.000000E+0	288.230000E+0	200.608475E-3	100.000000E+0	6.502555E+6	6.502555E+6	382.527308E+3	382.527308E+3	1.000093E+0	
10.745736E+3	300.000000E+0	288.120000E+0	400.924823E-3	100.000000E+0	6.886012E+6	6.886012E+6	436.635675E+3	436.635675E+3	999.849000E-3	
10.751217E+3	300.000000E+0	288.120000E+0	200.535479E-3	100.000000E+0	5.499126E+6	5.499126E+6	355.288197E+3	355.288197E+3	999.851000E-3	
10.756702E+3	300.000000E+0	288.120000E+0	-200.626919E-3	100.000000E+0	5.254399E+6	5.254399E+6	346.305353E+3	346.305353E+3	1.000280E+0	
10.762185E+3	300.000000E+0	288.120000E+0	-400.797451E-3	100.000000E+0	5.202232E+6	5.202232E+6	359.383715E+3	359.383715E+3	999.869000E-3	
10.767670E+3	300.000000E+0	288.230000E+0	-400.797451E-3	100.000000E+0	5.579334E+6	5.579334E+6	392.799030E+3	392.799030E+3	1.000542E+0	
10.773152E+3	300.000000E+0	288.230000E+0	-200.170532E-3	100.000000E+0	6.827893E+6	6.827893E+6	424.720724E+3	424.720724E+3	999.945000E-3	
10.778652E+3	300.000000E+0	288.230000E+0	200.553758E-3	100.000000E+0	5.505814E+6	5.505814E+6	359.803722E+3	359.803722E+3	1.000021E+0	
10.784131E+3	300.000000E+0	288.230000E+0	399.763592E-3	100.000000E+0	5.934823E+6	5.934823E+6	419.879829E+3	419.879829E+3	1.000077E+0	
10.789621E+3	300.000000E+0	288.230000E+0	399.763592E-3	100.000000E+0	5.657747E+6	5.657747E+6	406.016858E+3	406.016858E+3	1.000120E+0	
10.795190E+3	300.000000E+0	288.230000E+0	199.209833E-3	100.000000E+0	6.095324E+6	6.095324E+6	451.112838E+3	451.112838E+3	999.877000E-3	
10.800680E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.532476E+6	5.532476E+6	409.352574E+3	409.352574E+3	1.000659E+0	
10.806196E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.905979E+6	5.905979E+6	356.124601E+3	356.124601E+3	999.646000E-3	
10.811730E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.599353E+6	6.599353E+6	407.991219E+3	407.991219E+3	999.538000E-3	
10.817205E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.727690E+6	5.727690E+6	414.503465E+3	414.503465E+3	1.000112E+0	
10.822697E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.225861E+6	5.225861E+6	384.650415E+3	384.650415E+3	1.000073E+0	
10.828264E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.810610E+6	5.810610E+6	418.535424E+3	418.535424E+3	1.000587E+0	
10.833747E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.720777E+6	6.720777E+6	430.693249E+3	430.693249E+3	999.514000E-3	
10.839233E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	7.244881E+6	7.244881E+6	449.470328E+3	449.470328E+3	999.866000E-3	
10.844743E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	7.299394E+6	7.299394E+6	424.604485E+3	424.604485E+3	999.360000E-3	
10.850223E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.781158E+6	5.781158E+6	426.776068E+3	426.776068E+3	999.620000E-3	
10.855697E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.599128E+6	6.599128E+6	415.364831E+3	415.364831E+3	999.372000E-3	
10.861178E+3	300.000000E+0	288.120000E+0	-200.243413E-3	100.000000E+0	5.979659E+6	5.979659E+6	433.514798E+3	433.514798E+3	1.000098E+0	
10.866660E+3	300.000000E+0	288.120000E+0	-400.523292E-3	100.000000E+0	5.781432E+6	5.781432E+6	349.236661E+3	349.236661E+3	1.000130E+0	
10.872147E+3	300.000000E+0	288.230000E+0	-400.523292E-3	100.000000E+0	5.372506E+6	5.372506E+6	396.938222E+3	396.938222E+3	1.000092E+0	
10.877633E+3	300.000000E+0	288.230000E+0	-200.279878E-3	100.000000E+0	6.570720E+6	6.570720E+6	465.747108E+3	465.747108E+3	999.538000E-3	
10.883156E+3	300.000000E+0	288.120000E+0	199.282016E-3	100.000000E+0	6.427792E+6	6.427792E+6	378.490196E+3	378.490196E+3	999.843000E-3	
10.888657E+3	300.000000E+0	288.120000E+0	399.216044E-3	100.000000E+0	5.371904E+6	5.371904E+6	393.424856E+3	393.424856E+3	999.765000E-3	
10.894137E+3	300.000000E+0	288.120000E+0	198.753668E-3	100.000000E+0	6.369193E+6	6.369193E+6	385.675753E+3	385.675753E+3	1.000027E+0	
10.899621E+3	300.000000E+0	288.120000E+0	-201.063827E-3	100.000000E+0	5.196005E+6	5.196005E+6	352.733011E+3	352.733011E+3	1.000127E+0	
10.905100E+3	300.000000E+0	288.120000E+0	-400.997855E-3	100.000000E+0	6.989551E+6	6.989551E+6	420.644395E+3	420.644395E+3	1.000065E+0	
10.910615E+3	300.000000E+0	288.120000E+0	-200.535479E-3	100.000000E+0	6.767802E+6	6.767802E+6	442.881568E+3	442.881568E+3	999.469000E-3	
10.916101E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.577550E+6	6.577550E+6	421.664035E+3	421.664035E+3	999.656000E-3	
10.921580E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.379854E+6	5.379854E+6	393.634945E+3	393.634945E+3	1.000061E+0	
10.927062E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.294216E+6	6.294216E+6	375.947256E+3	375.947256E+3	1.000025E+0	
10.932548E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.335425E+6	5.335425E+6	329.620634E+3	329.620634E+3	1.000659E+0	
10.938039E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.204897E+6	6.204897E+6	390.098988E+3	390.098988E+3	999.795000E-3	
10.943516E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.543107E+6	6.543107E+6	439.563240E+3	439.563240E+3	999.983000E-3	
10.948999E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.615851E+6	6.615851E+6	401.843272E+3	401.843272E+3	999.589000E-3	
10.954481E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.894300E+6	5.894300E+6	416.852638E+3	416.852638E+3	999.968000E-3	
10.959967E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.455453E+6	6.455453E+6	426.126429E+3	426.126429E+3	999.756000E-3	
10.965452E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.862409E+6	6.862409E+6	408.814723E+3	408.814723E+3	999.304000E-3	
10.970939E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.213959E+6	5.213959E+6	379.034521E+3	379.034521E+3	999.881000E-3	
10.976414E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.895320E+6	5.895320E+6	351.381292E+3	351.381292E+3	1.000200E+0	
10.981894E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.163671E+6	5.163671E+6	340.053167E+3	340.053167E+3	1.000358E+0	
10.987382E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.158041E+6	6.158041E+6	438.169253E+3	438.169253E+3	1.000189E+0	
10.992863E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.842076E+6	5.842076E+6	345.171447E+3	345.171447E+3	1.000105E+0	
10.998341E+3	300.000000E+0	288.230000E+0	199.336190E-3	100.000000E+0	6.827944E+6	6.827944E+6	450.040623E+3	450.040623E+3	1.000089E+0	
11.003823E+3	300.000000E+0	288.230000E+0	398.744656E-3	100.000000E+0	5.349257E+6	5.349257E+6	337.770885E+3	337.770885E+3	1.000204E+0	
11.009343E+3	300.000000E+0	288.230000E+0	398.744656E-3	100.000000E+0	6.274892E+6	6.274892E+6	431.998117E+3	431.998117E+3	999.904000E-3	
11.014854E+3	300.000000E+0	288.230000E+0	199.408465E-3	100.000000E+0	6.312708E+6	6.312708E+6	424.928350E+3	424.928350E+3	999.996000E-3	
11.020334E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.278880E+6	5.278880E+6	349.489155E+3	349.489155E+3	1.000295E+0	
11.025816E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.306743E+6	6.306743E+6	449.215921E+3	449.215921E+3	999.808000E-3	
11.031298E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.676579E+6	5.676579E+6	355.288505E+3	355.288505E+3	999.532000E-3	
11.036781E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.563113E+6	5.563113E+6	392.530174E+3	392.530174E+3	1.000192E+0	
11.042264E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.316056E+6	6.316056E+6	376.837167E+3	376.837167E+3	999.579000E-3	
11.047743E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.120310E+6	6.120310E+6	423.887223E+3	423.887223E+3	1.000181E+0	
11.053234E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.630930E+6	5.630930E+6	402.418383E+3	402.418383E+3	1.000391E+0	
11.058718E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.742218E+6	6.742218E+6	436.190765E+3	436.190765E+3	1.000208E+0	
11.064205E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.518879E+6	5.518879E+6	347.233256E+3	347.233256E+3	1.000352E+0	
11.069733E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.451642E+6	5.451642E+6	380.435755E+3	380.435755E+3	999.613000E-3	
11.075244E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.986070E+6	5.986070E+6	377.919511E+3	377.919511E+3	999.554000E-3	
11.080726E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.025473E+6	6.025473E+6	435.312764E+3	435.312764E+3	999.867000E-3	
11.086205E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.143951E+6	5.143951E+6	377.128601E+3	377.128601E+3	999.984000E-3	
11.091682E+3	300.000000E+0	288.230000E+0	-200.535470E-3	100.000000E+0	5.626470E+6	5.626470E+6	345.889370E+3	345.889370E+3	999.880000E-3	
11.097161E+3	300.000000E+0	288.230000E+0	-401.235603E-3	100.000000E+0	6.544129E+6	6.544129E+6	436.841210E+3	436.841210E+3	999.812000E-3	
11.102664E+3	300.000000E+0	288.230000E+0	-200.572079E-3	100.000000E+0	6.158649E+6	6.158649E+6	355.793768E+3	355.793768E+3	1.000103E+0	
11.108148E+3	300.000000E+0	288.230000E+0	200.645217E-3	100.000000E+0	5.938074E+6	5.938074E+6	361.411513E+3	361.411513E+3	999.556000E-3	
11.113629E+3	300.000000E+0	288.120000E+0	401.345351E-3	100.000000E+0	6.441000E+6	6.441000E+6	421.642185E+3	421.642185E+3	999.772000E-3	
11.119134E+3	300.000000E+0	288.120000E+0	200.681827E-3	100.000000E+0	6.245522E+6	6.245522E+6	385.814949E+3	385.814949E+3	999.346000E-3	
11.124617E+3	300.000000E+0	288.120000E+0	-200.480651E-3	100.000000E+0	5.800887E+6	5.800887E+6	413.576359E+3	413.576359E+3	1.000131E+0	
11.130102E+3	300.000000E+0	288.230000E+0	-400.778763E-3	100.000000E+0	6.627457E+6	6.627457E+6	454.823299E+3	454.823299E+3	999.553000E-3	
11.135579E+3	300.000000E+0	288.230000E+0	-400.778763E-3	100.000000E+0	5.369531E+6	5.369531E+6	354.392922E+3	354.392922E+3	999.914000E-3	
11.141059E+3	300.000000E+0	288.120000E+0	-309.546223E-6	100.000000E+0	6.203561E+6	6.203561E+6	445.802059E+3	445.802059E+3	1.000076E+0	
11.146546E+3	300.000000E+0	288.120000E+0	400.359651E-3	100.000000E+0	6.926221E+6	6.926221E+6	427.796675E+3	427.796675E+3	999.800000E-3	
11.152035E+3	300.000000E+0	288.120000E+0	200.570883E-3	100.000000E+0	6.250069E+6	6.250069E+6	373.133750E+3	373.133750E+3	1.000011E+0	
11.157524E+3	300.000000E+0	288.120000E+0	-199.025176E-3	100.000000E+0	5.799675E+6	5.799675E+6	355.100638E+3	355.100638E+3	999.864000E-3	
11.163007E+3	300.000000E+0	288.230000E+0	-399.396262E-3	100.000000E+0	5.517433E+6	5.517433E+6	399.492578E+3	399.492578E+3	999.814000E-3	
11.168508E+3	300.000000E+0	288.230000E+0	-199.607494E-3	100.000000E+0	5.612804E+6	5.612804E+6	408.098137E+3	408.098137E+3	1.000314E+0	
11.173987E+3	300.000000E+0	288.230000E+0	200.791732E-3	100.000000E+0	6.720043E+6	6.720043E+6	427.606869E+3	427.606869E+3	999.808000E-3	
11.179466E+3	300.000000E+0	288.230000E+0	401.528488E-3	100.000000E+0	6.057567E+6	6.057567E+6	364.941839E+3	364.941839E+3	999.862000E-3	
11.184957E+3	300.000000E+0	288.230000E+0	401.528488E-3	100.000000E+0	6.383073E+6	6.383073E+6	395.960347E+3	395.960347E+3	999.653000E-3	
11.190444E+3	300.000000E+0	288.230000E+0	200.736756E-3	100.000000E+0	5.873524E+6	5.873524E+6	347.306337E+3	347.306337E+3	1.000085E+0	
11.195927E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.294082E+6	5.294082E+6	364.309989E+3	364.309989E+3	1.000105E+0	
11.201456E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.309200E+6	5.309200E+6	373.382618E+3	373.382618E+3	1.000041E+0	
11.206963E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.512366E+6	5.512366E+6	370.915481E+3	370.915481E+3	999.833000E-3	
11.212452E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.363796E+6	5.363796E+6	389.523784E+3	389.523784E+3	1.000187E+0	
11.217931E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.868524E+6	6.868524E+6	412.444872E+3	412.444872E+3	999.851000E-3	
11.223477E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.636398E+6	5.636398E+6	341.761325E+3	341.761325E+3	1.000348E+0	
11.228950E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.079843E+6	6.079843E+6	356.385630E+3	356.385630E+3	1.000195E+0	
11.234431E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.504873E+6	5.504873E+6	397.964319E+3	397.964319E+3	999.740000E-3	
11.239914E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.706221E+6	5.706221E+6	400.258311E+3	400.258311E+3	1.000700E+0	
11.245397E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.788513E+6	6.788513E+6	417.272234E+3	417.272234E+3	999.948000E-3	
11.250924E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.198344E+6	6.198344E+6	383.108879E+3	383.108879E+3	999.669000E-3	
11.256410E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.420646E+6	5.420646E+6	356.192206E+3	356.192206E+3	1.000055E+0	
11.261900E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.671161E+6	5.671161E+6	361.887799E+3	361.887799E+3	999.769000E-3	
11.267382E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.755986E+6	5.755986E+6	407.238402E+3	407.238402E+3	1.000045E+0	
11.272864E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	6.435868E+6	6.435868E+6	377.758820E+3	377.758820E+3	999.619000E-3	
11.278347E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.603139E+6	5.603139E+6	372.436666E+3	372.436666E+3	999.712000E-3	
11.283831E+3	300.000000E+0	288.230000E+0	-200.590328E-3	100.000000E+0	6.032298E+6	6.032298E+6	424.878424E+3	424.878424E+3	999.793000E-3	
11.289305E+3	300.000000E+0	288.230000E+0	-400.943167E-3	100.000000E+0	5.276742E+6	5.276742E+6	374.379121E+3	374.379121E+3	1.000312E+0	
11.294823E+3	300.000000E+0	288.230000E+0	-201.136247E-3	100.000000E+0	5.799612E+6	5.799612E+6	338.811029E+3	338.811029E+3	1.000201E+0	
11.300308E+3	300.000000E+0	288.230000E+0	199.497196E-3	100.000000E+0	5.692217E+6	5.692217E+6	342.650774E+3	342.650774E+3	1.000464E+0	
11.305793E+3	300.000000E+0	288.230000E+0	399.850036E-3	100.000000E+0	5.881541E+6	5.881541E+6	352.685093E+3	352.685093E+3	1.000156E+0	
11.311280E+3	300.000000E+0	288.120000E+0	200.043115E-3	100.000000E+0	5.794697E+6	5.794697E+6	347.170549E+3	347.170549E+3	999.933000E-3	
11.316761E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.259958E+6	5.259958E+6	376.405995E+3	376.405995E+3	1.000181E+0	
11.322237E+3	300.000000E+0	288.120000E+0	-199.535066E-3	100.000000E+0	6.058853E+6	6.058853E+6	361.471640E+3	361.471640E+3	999.832000E-3	
11.327717E+3	300.000000E+0	288.120000E+0	-400.143692E-3	100.000000E+0	5.987074E+6	5.987074E+6	441.663773E+3	441.663773E+3	1.000021E+0	
11.333204E+3	300.000000E+0	288.120000E+0	-400.143692E-3	100.000000E+0	5.711432E+6	5.711432E+6	403.590242E+3	403.590242E+3	999.672000E-3	
11.338687E+3	300.000000E+0	288.120000E+0	-200.608626E-3	100.000000E+0	6.725716E+6	6.725716E+6	394.797243E+3	394.797243E+3	1.000114E+0	
11.344170E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.790950E+6	5.790950E+6	377.979143E+3	377.979143E+3	999.518000E-3	
11.349661E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.321017E+6	6.321017E+6	380.800708E+3	380.800708E+3	999.416000E-3	
11.355144E+3	300.000000E+0	288.230000E+0	200.535479E-3	100.000000E+0	5.549808E+6	5.549808E+6	399.790961E+3	399.790961E+3	999.576000E-3	
11.360626E+3	300.000000E+0	288.230000E+0	401.217306E-3	100.000000E+0	7.122555E+6	7.122555E+6	422.573556E+3	422.573556E+3	999.793000E-3	
11.366109E+3	300.000000E+0	288.230000E+0	401.217306E-3	100.000000E+0	5.094021E+6	5.094021E+6	361.211867E+3	361.211867E+3	1.000211E+0	
11.371589E+3	300.000000E+0	288.230000E+0	200.681827E-3	100.000000E+0	5.638571E+6	5.638571E+6	348.571549E+3	348.571549E+3	1.000057E+0	
11.377078E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.269870E+6	5.269870E+6	328.648834E+3	328.648834E+3	1.000801E+0	
11.382565E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.503406E+6	5.503406E+6	405.878178E+3	405.878178E+3	1.000189E+0	
11.388040E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.752609E+6	5.752609E+6	371.132689E+3	371.132689E+3	999.746000E-3	
11.393578E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.964883E+6	5.964883E+6	364.307445E+3	364.307445E+3	999.953000E-3	
11.399088E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.990034E+6	5.990034E+6	421.133206E+3	421.133206E+3	1.000096E+0	
11.404617E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.918557E+6	5.918557E+6	373.589144E+3	373.589144E+3	999.881000E-3	
11.410116E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.386931E+6	6.386931E+6	438.707761E+3	438.707761E+3	999.874000E-3	
11.415624E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.146597E+6	6.146597E+6	354.996311E+3	354.996311E+3	999.744000E-3	
11.421103E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.528510E+6	5.528510E+6	401.092342E+3	401.092342E+3	999.831000E-3	
11.426588E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.815421E+6	6.815421E+6	425.377172E+3	425.377172E+3	1.000163E+0	
11.432072E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.595250E+6	5.595250E+6	343.307972E+3	343.307972E+3	1.000151E+0	
11.437559E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.762083E+6	5.762083E+6	421.701919E+3	421.701919E+3	999.779000E-3	
11.443044E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.502042E+6	6.502042E+6	383.531209E+3	383.531209E+3	1.000014E+0	
11.448529E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.749777E+6	6.749777E+6	435.757361E+3	435.757361E+3	999.507000E-3	
11.454010E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.354911E+6	5.354911E+6	369.228874E+3	369.228874E+3	999.976000E-3	
11.459484E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.581966E+6	5.581966E+6	409.418118E+3	409.418118E+3	1.000065E+0	
11.464968E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.062066E+6	6.062066E+6	354.215615E+3	354.215615E+3	1.000059E+0	
11.470507E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.846858E+6	6.846858E+6	400.092060E+3	400.092060E+3	1.000326E+0	
11.476015E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.661426E+6	5.661426E+6	371.152757E+3	371.152757E+3	999.921000E-3	
11.481494E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.627763E+6	5.627763E+6	343.278084E+3	343.278084E+3	999.941000E-3	
11.486981E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.309817E+6	6.309817E+6	409.905678E+3	409.905678E+3	1.000106E+0	
11.492460E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.632744E+6	5.632744E+6	409.509942E+3	409.509942E+3	999.981000E-3	
11.497945E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.737166E+6	5.737166E+6	368.705106E+3	368.705106E+3	999.988000E-3	
11.503428E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	7.013678E+6	7.013678E+6	449.422416E+3	449.422416E+3	999.379000E-3	
11.508905E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.224072E+6	6.224072E+6	440.521975E+3	440.521975E+3	999.835000E-3	
11.514396E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	7.006954E+6	7.006954E+6	449.834922E+3	449.834922E+3	999.612000E-3	
11.519883E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.035785E+6	6.035785E+6	442.202392E+3	442.202392E+3	999.345000E-3	
11.525368E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.017048E+6	6.017048E+6	356.388555E+3	356.388555E+3	999.913000E-3	
11.530892E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.511053E+6	6.511053E+6	437.815411E+3	437.815411E+3	999.642000E-3	
11.536403E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.319202E+6	6.319202E+6	366.489947E+3	366.489947E+3	999.445000E-3	
11.541883E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	7.367006E+6	7.367006E+6	463.316383E+3	463.316383E+3	999.629000E-3	
11.547369E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.130606E+6	5.130606E+6	350.211582E+3	350.211582E+3	1.000263E+0	
11.552852E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.713480E+6	5.713480E+6	378.921714E+3	378.921714E+3	999.859000E-3	
11.558338E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.295512E+6	6.295512E+6	420.438723E+3	420.438723E+3	1.000168E+0	
11.563817E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.837325E+6	5.837325E+6	427.192460E+3	427.192460E+3	1.000284E+0	
11.569301E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.350120E+6	5.350120E+6	342.783602E+3	342.783602E+3	1.000312E+0	
11.574785E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.549957E+6	6.549957E+6	391.468527E+3	391.468527E+3	999.982000E-3	
11.580264E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	6.135038E+6	6.135038E+6	402.962895E+3	402.962895E+3	1.000318E+0	
11.585748E+3	300.000000E+0	288.120000E+0	0.000000E+0	100.000000E+0	5.289152E+6	5.289152E+6	375.038348E+3	375.038348E+3	999.967000E-3	
11.591252E+3	300.000000E+0	288.230000E+0	0.000000E+0	100.000000E+0	5.518613E+6	5.518613E+6	340.658040E+3	340.658040E+3	1.000083E+0	
11.596735E+3	300.000000E+0	288.230000E+0	-200.024929E-3	100.000000E+0	6.560278E+6	6.560278E+6	426.438226E+3	426.438226E+3	999.852000E-3	
11.602227E+3	300.000000E+0	288.230000E+0	-200.024929E-3	100.000000E+0	6.087581E+6	6.087581E+6	357.804700E+3	357.804700E+3	999.946000E-3	
11.607708E+3	300.000000E+0	288.230000E+0	346.156997E-6	100.000000E+0	6.629007E+6	6.629007E+6	385.172094E+3	385.172094E+3	999.588000E-3	
11.613187E+3	300.000000E+0	288.230000E+0	200.371086E-3	100.000000E+0	6.909472E+6	6.909472E+6	411.314335E+3	411.314335E+3	1.000146E+0	
11.618669E+3	300.000000E+0	288.230000E+0	200.371086E-3	100.000000E+0	6.208592E+6	6.208592E+6	419.621927E+3	419.621927E+3	1.000080E+0	
