Tiempo (min),Vdc (V),Freq (Hz),R_ch1 (Ohm),X_ch1 (Ohm),|Z|_ch1 (Ohm),Theta_ch1 (Deg),Vm_ch1 (V),Im_ch1 (A),R_ch2 (Ohm),X_ch2 (Ohm),|Z|_ch2 (Ohm),Theta_ch2 (Deg),Vm_ch2 (V),Im_ch2 (A),Status
4.1806,0.4,4000.0,57051.9,178953.0,187827.30233544324,72.31722918270457,0.24996,1.33079e-06,nan,nan,nan,nan,nan,nan,0
4.1950,0.4,5000.0,36658.5,152772.0,157108.65541481157,76.50667103491068,0.249963,1.59102e-06,nan,nan,nan,nan,nan,nan,0
4.2095,0.4,6000.0,24821.5,131659.0,133978.35326368958,79.32341697076725,0.249965,1.86571e-06,nan,nan,nan,nan,nan,nan,0
4.2241,0.4,7500.0,16468.0,108968.0,110205.3539897223,81.40609698406105,0.249966,2.26819e-06,nan,nan,nan,nan,nan,nan,0
4.2384,0.4,10000.0,8534.7,83465.7,83900.918830368,84.16157072377354,0.24997,2.97934e-06,nan,nan,nan,nan,nan,nan,0
4.2527,0.4,12000.0,6063.59,70416.4,70676.98715033132,85.07837361077985,0.249969,3.53678e-06,nan,nan,nan,nan,nan,nan,0
4.2670,0.4,15000.0,4140.66,56816.5,56967.18123170217,85.83178012836912,0.249968,4.38793e-06,nan,nan,nan,nan,nan,nan,0
4.2813,0.4,20000.0,2222.41,42961.7,43019.144262736096,87.03872721573437,0.249969,5.81065e-06,nan,nan,nan,nan,nan,nan,0
4.2955,0.4,25000.0,1472.16,34436.5,34467.95304794876,87.55209655510808,0.249968,7.25218e-06,nan,nan,nan,nan,nan,nan,0
4.3097,0.4,30000.0,897.684,28768.2,28782.202275084095,88.21272026686795,0.249971,8.68493e-06,nan,nan,nan,nan,nan,nan,0
4.3238,0.4,40000.0,430.794,21568.3,21572.601798587853,88.8557560622116,0.249974,1.15876e-05,nan,nan,nan,nan,nan,nan,0
4.3379,0.4,50000.0,160.549,17272.9,17273.646123253802,89.46745970788749,0.249982,1.44719e-05,nan,nan,nan,nan,nan,nan,0
4.3521,0.4,60000.0,80.8111,14416.6,14416.826488304672,89.67883644724536,0.249984,1.73397e-05,nan,nan,nan,nan,nan,nan,0
4.3662,0.4,75000.0,-4.0782,11575.9,11575.900718376744,90.02018535391142,0.249991,2.15959e-05,nan,nan,nan,nan,nan,nan,0
4.3804,0.4,100000.0,-71.6876,8696.48,8696.775465791545,90.47229498511885,0.250007,2.87471e-05,nan,nan,nan,nan,nan,nan,0
4.3945,0.4,120000.0,-103.919,7247.01,7247.755038538555,90.82154047803718,0.250026,3.4497e-05,nan,nan,nan,nan,nan,nan,0
4.4087,0.4,150000.0,-112.462,5805.25,5806.339230870342,91.10982163719301,0.250046,4.30644e-05,nan,nan,nan,nan,nan,nan,0
4.4228,0.4,200000.0,-92.9036,4111.49,4112.5394951286435,91.29444034078193,0.250063,6.08052e-05,nan,nan,nan,nan,nan,nan,0
4.5156,0.5,20.0,383277.0,-37179.4,385076.052895217,-5.540584324135896,0.249935,6.49055e-07,nan,nan,nan,nan,nan,nan,0
4.5778,0.5,25.0,520843.0,-3689.8,520856.06963252334,-0.4058928135165202,0.249952,4.79887e-07,nan,nan,nan,nan,nan,nan,0
4.6314,0.5,30.0,559609.0,34369.7,560663.4544529276,3.514540139784984,0.249955,4.45821e-07,nan,nan,nan,nan,nan,nan,0
4.6738,0.5,40.0,304276.0,-183070.0,355103.5188166966,-31.033543348620718,0.24994,7.03851e-07,nan,nan,nan,nan,nan,nan,0
4.7108,0.5,50.0,366713.0,-87334.3,376969.10261384817,-13.395703444093689,0.249936,6.63013e-07,nan,nan,nan,nan,nan,nan,0
4.7434,0.5,60.0,325452.0,-43022.2,328283.2831516707,-7.530390965897078,0.249925,7.61307e-07,nan,nan,nan,nan,nan,nan,0
4.7714,0.5,75.0,446425.0,-92486.4,455904.61152521806,-11.7044582204176,0.249946,5.48242e-07,nan,nan,nan,nan,nan,nan,0
4.7948,0.5,100.0,501740.0,-6455.47,501781.52685498586,-0.737136322652166,0.24995,4.98125e-07,nan,nan,nan,nan,nan,nan,0
4.8150,0.5,120.0,479954.0,6479.41,479997.73423418164,0.773449738895837,0.249948,5.20727e-07,nan,nan,nan,nan,nan,nan,0
4.8358,0.5,150.0,442127.0,42157.4,444132.3344497223,5.44676184201519,0.249944,5.62769e-07,nan,nan,nan,nan,nan,nan,0
4.8552,0.5,200.0,479019.0,44276.1,481060.8853276371,5.2808887231599755,0.249948,5.19577e-07,nan,nan,nan,nan,nan,nan,0
4.8738,0.5,250.0,494997.0,31355.6,495989.1164736984,3.624560108764088,0.24995,5.03942e-07,nan,nan,nan,nan,nan,nan,0
4.8919,0.5,300.0,462601.0,87504.0,470804.24298958905,10.711316447954198,0.249948,5.30895e-07,nan,nan,nan,nan,nan,nan,0
4.9093,0.5,400.0,447404.0,112733.0,461388.19718865806,14.142501193706336,0.249947,5.4173e-07,nan,nan,nan,nan,nan,nan,0
4.9257,0.5,500.0,432787.0,142965.0,455788.96278211917,18.280233906329862,0.249948,5.48385e-07,nan,nan,nan,nan,nan,nan,0
4.9416,0.5,600.0,422585.0,164748.0,453563.6512431304,21.298704568573456,0.249949,5.51077e-07,nan,nan,nan,nan,nan,nan,0
4.9573,0.5,750.0,390270.0,181589.0,430447.7178717527,24.952120691899978,0.249947,5.80668e-07,nan,nan,nan,nan,nan,nan,0
4.9724,0.5,1000.0,341188.0,220164.0,406055.9545678403,32.83360581444079,0.249948,6.15551e-07,nan,nan,nan,nan,nan,nan,0
4.9874,0.5,1200.0,301252.0,244529.0,388004.12284536357,39.066553725617084,0.24995,6.44194e-07,nan,nan,nan,nan,nan,nan,0
5.0021,0.5,1500.0,250369.0,255441.0,357679.66204692156,45.574513066484116,0.249951,6.98813e-07,nan,nan,nan,nan,nan,nan,0
5.0168,0.5,2000.0,174180.0,250696.0,305265.71510079544,55.20897903319026,0.249953,8.18804e-07,nan,nan,nan,nan,nan,nan,0
5.0314,0.5,2500.0,126274.0,234839.0,266635.47962902463,61.73287807122171,0.249956,9.37443e-07,nan,nan,nan,nan,nan,nan,0
5.0460,0.5,3000.0,97019.1,216139.0,236915.11789206276,65.82594514611513,0.249957,1.05505e-06,nan,nan,nan,nan,nan,nan,0
5.0607,0.5,4000.0,59633.0,181238.0,190796.50765409728,71.78716905770663,0.249959,1.31008e-06,nan,nan,nan,nan,nan,nan,0
5.0752,0.5,5000.0,39088.7,152842.0,157761.22283910582,75.65433292615941,0.249961,1.58443e-06,nan,nan,nan,nan,nan,nan,0
5.0898,0.5,6000.0,27375.7,132169.0,134974.3439009429,78.29799814778443,0.249962,1.85192e-06,nan,nan,nan,nan,nan,nan,0
5.1044,0.5,7500.0,15462.8,108468.0,109564.61658692555,81.88678895897003,0.249968,2.28146e-06,nan,nan,nan,nan,nan,nan,0
5.1187,0.5,10000.0,8862.55,83811.3,84278.578536853,83.96374176948481,0.249969,2.96598e-06,nan,nan,nan,nan,nan,nan,0
5.1330,0.5,12000.0,6362.74,70565.4,70851.67702650093,84.84768803117994,0.249968,3.52805e-06,nan,nan,nan,nan,nan,nan,0
5.1473,0.5,15000.0,4208.61,57008.3,57163.43820154716,85.77782621394203,0.249967,4.37286e-06,nan,nan,nan,nan,nan,nan,0
5.1616,0.5,20000.0,2559.05,42920.8,42997.02093799639,86.58791557251142,0.249965,5.81353e-06,nan,nan,nan,nan,nan,nan,0
5.1758,0.5,25000.0,1569.73,34481.8,34517.511258966806,87.39349883638396,0.249966,7.24171e-06,nan,nan,nan,nan,nan,nan,0
5.1900,0.5,30000.0,992.451,28697.9,28715.055692047703,88.01934632377102,0.249968,8.70513e-06,nan,nan,nan,nan,nan,nan,0
5.2042,0.5,40000.0,435.361,21551.7,21556.096865859578,88.84273836070788,0.249974,1.15964e-05,nan,nan,nan,nan,nan,nan,0
5.2183,0.5,50000.0,193.632,17261.8,17262.88598674694,89.35731898850185,0.24998,1.44808e-05,nan,nan,nan,nan,nan,nan,0
5.2324,0.5,60000.0,64.2576,14413.9,14414.043230445708,89.74457538265655,0.249986,1.73432e-05,nan,nan,nan,nan,nan,nan,0
5.2467,0.5,75000.0,-3.74039,11569.8,11569.800604613605,90.01852309921233,0.249991,2.16073e-05,nan,nan,nan,nan,nan,nan,0
5.2608,0.5,100000.0,-66.4879,8699.33,8699.58407567548,90.43789600880496,0.250005,2.87376e-05,nan,nan,nan,nan,nan,nan,0
5.2749,0.5,120000.0,-91.6698,7255.07,7255.649113424108,90.72390937176282,0.25002,3.44586e-05,nan,nan,nan,nan,nan,nan,0
5.2890,0.5,150000.0,-117.012,5804.44,5805.61930561624,91.15487209683732,0.25005,4.30703e-05,nan,nan,nan,nan,nan,nan,0
5.3031,0.5,200000.0,-94.5069,4111.79,4112.875947344827,91.31667553216228,0.250066,6.08007e-05,nan,nan,nan,nan,nan,nan,0
