Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
6.855252E+3	205.444411E+0	206.670000E+0	-967.686337E-3	17.000000E+0	10.484887E+6	10.484887E+6	1.335250E+6	1.335250E+6	999.734000E-3	
6.860740E+3	205.353089E+0	206.540000E+0	-967.386950E-3	18.000000E+0	13.890589E+6	13.890589E+6	1.915898E+6	1.915898E+6	1.000678E+0	
6.866228E+3	205.261617E+0	206.470000E+0	-948.648838E-3	18.000000E+0	18.547774E+6	18.547774E+6	2.617288E+6	2.617288E+6	999.725000E-3	
6.871716E+3	205.170162E+0	206.410000E+0	-947.857942E-3	17.000000E+0	13.718597E+6	13.718597E+6	1.684943E+6	1.684943E+6	999.537000E-3	
6.877198E+3	205.078690E+0	206.280000E+0	-947.691838E-3	17.000000E+0	26.451866E+6	26.451866E+6	3.302871E+6	3.302871E+6	999.616000E-3	
6.882682E+3	204.987318E+0	206.220000E+0	-947.691838E-3	17.000000E+0	16.036702E+6	16.036702E+6	1.996286E+6	1.996286E+6	999.728000E-3	
6.888192E+3	204.895930E+0	206.080000E+0	-947.408005E-3	18.000000E+0	24.247624E+6	24.247624E+6	3.396032E+6	3.396032E+6	999.972000E-3	
6.893692E+3	204.804091E+0	205.940000E+0	-929.312058E-3	17.000000E+0	23.252207E+6	23.252207E+6	2.937153E+6	2.937153E+6	1.000775E+0	
6.899173E+3	204.712419E+0	205.880000E+0	-1.057256E+0	17.000000E+0	10.039026E+6	10.039026E+6	1.336639E+6	1.336639E+6	999.385000E-3	
6.904660E+3	204.621081E+0	205.820000E+0	-1.222470E+0	16.000000E+0	13.591584E+6	13.591584E+6	1.891795E+6	1.891795E+6	999.661000E-3	
6.910140E+3	204.529625E+0	205.690000E+0	-1.241632E+0	16.000000E+0	12.180660E+6	12.180660E+6	1.664191E+6	1.664191E+6	999.545000E-3	
6.915627E+3	204.438287E+0	205.560000E+0	-1.096302E+0	17.000000E+0	69.022997E+6	69.022997E+6	8.552921E+6	8.552921E+6	999.453000E-3	
6.921103E+3	204.346848E+0	205.490000E+0	-932.385359E-3	16.000000E+0	53.286681E+6	53.286681E+6	6.567195E+6	6.567195E+6	1.000191E+0	
6.926652E+3	204.255576E+0	205.430000E+0	-1.041388E+0	16.000000E+0	14.630913E+6	14.630913E+6	1.954003E+6	1.954003E+6	999.584000E-3	
6.932140E+3	204.163088E+0	205.290000E+0	-1.187017E+0	16.000000E+0	82.102956E+6	82.102956E+6	10.315858E+6	10.315858E+6	1.000014E+0	
6.937624E+3	204.071616E+0	205.230000E+0	-1.076901E+0	17.000000E+0	16.130253E+6	16.130253E+6	2.043010E+6	2.043010E+6	1.000237E+0	
6.943150E+3	203.980227E+0	205.170000E+0	-967.464440E-3	16.000000E+0	15.801644E+6	15.801644E+6	2.116479E+6	2.116479E+6	999.612000E-3	
6.948658E+3	203.888122E+0	205.040000E+0	-964.915176E-3	17.000000E+0	13.652397E+6	13.652397E+6	1.786803E+6	1.786803E+6	999.765000E-3	
6.954172E+3	203.796317E+0	204.970000E+0	-945.258697E-3	16.000000E+0	22.409332E+6	22.409332E+6	3.026061E+6	3.026061E+6	999.008000E-3	
6.959674E+3	203.704428E+0	204.840000E+0	-926.878312E-3	17.000000E+0	11.953474E+6	11.953474E+6	1.465197E+6	1.465197E+6	999.430000E-3	
6.965157E+3	203.612723E+0	204.720000E+0	-928.165031E-3	16.000000E+0	27.622032E+6	27.622032E+6	3.416165E+6	3.416165E+6	1.000470E+0	
6.970695E+3	203.521334E+0	204.640000E+0	-1.074820E+0	16.000000E+0	-46.490474E+6	-46.490474E+6	-6.234761E+6	-6.234761E+6	1.000475E+0	
6.976172E+3	203.429046E+0	204.580000E+0	-1.184095E+0	16.000000E+0	15.305465E+6	15.305465E+6	1.917650E+6	1.917650E+6	999.906000E-3	
6.981651E+3	203.337757E+0	204.460000E+0	-1.184792E+0	17.000000E+0	31.406354E+6	31.406354E+6	3.886324E+6	3.886324E+6	998.408000E-3	
6.987136E+3	203.246435E+0	204.390000E+0	-1.075947E+0	16.000000E+0	-60.752034E+6	-60.752034E+6	-8.580829E+6	-8.580829E+6	1.000586E+0	
6.992625E+3	203.155030E+0	204.270000E+0	-948.155477E-3	17.000000E+0	17.714584E+6	17.714584E+6	2.252412E+6	2.252412E+6	999.634000E-3	
6.998146E+3	203.063541E+0	204.130000E+0	-929.924979E-3	15.000000E+0	15.552301E+6	15.552301E+6	2.045648E+6	2.045648E+6	1.000324E+0	
7.003626E+3	202.971520E+0	204.070000E+0	-1.021127E+0	16.000000E+0	19.438409E+6	19.438409E+6	2.563010E+6	2.563010E+6	999.523000E-3	
7.009099E+3	202.880198E+0	203.940000E+0	-1.166941E+0	15.000000E+0	20.811923E+6	20.811923E+6	2.686279E+6	2.686279E+6	1.000221E+0	
7.014588E+3	202.788976E+0	203.880000E+0	-1.185305E+0	16.000000E+0	45.267405E+6	45.267405E+6	6.023339E+6	6.023339E+6	1.001315E+0	
7.020071E+3	202.697487E+0	203.820000E+0	-1.185495E+0	15.000000E+0	17.727121E+6	17.727121E+6	2.146694E+6	2.146694E+6	1.000696E+0	
7.025573E+3	202.606115E+0	203.680000E+0	-1.057629E+0	17.000000E+0	16.848583E+6	16.848583E+6	2.083262E+6	2.083262E+6	999.121000E-3	
7.031056E+3	202.514410E+0	203.620000E+0	-911.074987E-3	15.000000E+0	13.919223E+6	13.919223E+6	1.865714E+6	1.865714E+6	999.957000E-3	
7.036543E+3	202.423021E+0	203.560000E+0	-928.328884E-3	14.000000E+0	16.575577E+6	16.575577E+6	2.057485E+6	2.057485E+6	999.010000E-3	
7.042027E+3	202.331566E+0	203.430000E+0	-947.011333E-3	16.000000E+0	13.639790E+6	13.639790E+6	1.648308E+6	1.648308E+6	999.251000E-3	
7.047504E+3	202.240178E+0	203.310000E+0	-947.867683E-3	15.000000E+0	13.912514E+6	13.912514E+6	1.721045E+6	1.721045E+6	999.475000E-3	
7.052991E+3	202.148889E+0	203.230000E+0	-930.582148E-3	16.000000E+0	14.014486E+6	14.014486E+6	1.964344E+6	1.964344E+6	999.373000E-3	
7.058503E+3	202.057434E+0	203.170000E+0	-1.021618E+0	14.000000E+0	14.766637E+6	14.766637E+6	1.835191E+6	1.835191E+6	998.963000E-3	
7.064022E+3	201.965579E+0	203.110000E+0	-1.167183E+0	15.000000E+0	13.674490E+6	13.674490E+6	1.830512E+6	1.830512E+6	999.195000E-3	
7.069500E+3	201.873590E+0	202.980000E+0	-1.074894E+0	14.000000E+0	17.060136E+6	17.060136E+6	2.422071E+6	2.422071E+6	1.000577E+0	
7.074991E+3	201.782285E+0	202.920000E+0	-837.138359E-3	15.000000E+0	13.233051E+6	13.233051E+6	1.885049E+6	1.885049E+6	999.360000E-3	
7.080494E+3	201.690780E+0	202.860000E+0	-819.097406E-3	15.000000E+0	25.128417E+6	25.128417E+6	3.321501E+6	3.321501E+6	1.000111E+0	
7.085974E+3	201.599058E+0	202.730000E+0	-911.164847E-3	14.000000E+0	12.210929E+6	12.210929E+6	1.541884E+6	1.541884E+6	999.953000E-3	
7.091483E+3	201.507719E+0	202.670000E+0	-911.661456E-3	14.000000E+0	12.277020E+6	12.277020E+6	1.502930E+6	1.502930E+6	999.595000E-3	
7.096959E+3	201.415914E+0	202.530000E+0	-911.251009E-3	14.000000E+0	23.955452E+6	23.955452E+6	3.082522E+6	3.082522E+6	999.661000E-3	
7.102447E+3	201.324642E+0	202.410000E+0	-911.251009E-3	14.000000E+0	20.680600E+6	20.680600E+6	2.503834E+6	2.503834E+6	998.873000E-3	
7.107991E+3	201.233170E+0	202.340000E+0	-1.057441E+0	13.000000E+0	102.378528E+6	102.378528E+6	12.701171E+6	12.701171E+6	1.001262E+0	
7.113499E+3	201.140781E+0	202.280000E+0	-1.184757E+0	14.000000E+0	23.129827E+6	23.129827E+6	2.809880E+6	2.809880E+6	1.000365E+0	
7.119019E+3	201.048976E+0	202.220000E+0	-1.184284E+0	13.000000E+0	22.543839E+6	22.543839E+6	3.084858E+6	3.084858E+6	1.000721E+0	
7.124508E+3	200.956971E+0	202.160000E+0	-1.056418E+0	13.000000E+0	20.149818E+6	20.149818E+6	2.473446E+6	2.473446E+6	999.028000E-3	
7.130001E+3	200.865482E+0	202.030000E+0	-800.953348E-3	13.000000E+0	10.443187E+6	10.443187E+6	1.446652E+6	1.446652E+6	999.413000E-3	
7.135504E+3	200.773944E+0	201.970000E+0	-673.209268E-3	14.000000E+0	10.927671E+6	10.927671E+6	1.482047E+6	1.482047E+6	999.117000E-3	
7.141012E+3	200.682222E+0	201.840000E+0	-782.931433E-3	13.000000E+0	20.720998E+6	20.720998E+6	2.821693E+6	2.821693E+6	1.000617E+0	
7.146521E+3	200.590417E+0	201.780000E+0	-911.426459E-3	13.000000E+0	13.781194E+6	13.781194E+6	1.709371E+6	1.709371E+6	999.550000E-3	
7.152005E+3	200.498611E+0	201.720000E+0	-1.039581E+0	14.000000E+0	27.761913E+6	27.761913E+6	3.399224E+6	3.399224E+6	998.596000E-3	
7.157520E+3	200.407206E+0	201.590000E+0	-1.039391E+0	12.000000E+0	15.325816E+6	15.325816E+6	2.026925E+6	2.026925E+6	999.703000E-3	
7.163025E+3	200.315284E+0	201.530000E+0	-911.770933E-3	13.000000E+0	33.604602E+6	33.604602E+6	4.256614E+6	4.256614E+6	1.000409E+0	
7.168558E+3	200.223546E+0	201.410000E+0	-912.087092E-3	13.000000E+0	16.003348E+6	16.003348E+6	2.221917E+6	2.221917E+6	999.089000E-3	
7.174060E+3	200.131324E+0	201.270000E+0	-912.150269E-3	12.000000E+0	17.173904E+6	17.173904E+6	2.338710E+6	2.338710E+6	999.006000E-3	
7.179556E+3	200.039618E+0	201.210000E+0	-1.021503E+0	12.000000E+0	11.221682E+6	11.221682E+6	1.421482E+6	1.421482E+6	999.403000E-3	
7.185040E+3	200.000000E+0	201.150000E+0	-1.149430E+0	12.000000E+0	13.198283E+6	13.198283E+6	1.709299E+6	1.709299E+6	999.374000E-3	
7.190528E+3	200.000000E+0	201.080000E+0	-1.167867E+0	12.000000E+0	17.105975E+6	17.105975E+6	2.225259E+6	2.225259E+6	999.160000E-3	
7.196036E+3	200.000000E+0	200.960000E+0	-1.058554E+0	14.000000E+0	12.491992E+6	12.491992E+6	1.530497E+6	1.530497E+6	999.859000E-3	
7.201518E+3	200.000000E+0	200.900000E+0	-821.145924E-3	15.000000E+0	18.685023E+6	18.685023E+6	2.286489E+6	2.286489E+6	1.000583E+0	
7.207013E+3	200.000000E+0	200.770000E+0	-802.930423E-3	16.000000E+0	15.054172E+6	15.054172E+6	2.109922E+6	2.109922E+6	999.597000E-3	
7.212495E+3	200.000000E+0	200.640000E+0	-912.333329E-3	17.000000E+0	21.169725E+6	21.169725E+6	2.717647E+6	2.717647E+6	999.211000E-3	
7.217990E+3	200.000000E+0	200.580000E+0	-1.021404E+0	17.000000E+0	14.094966E+6	14.094966E+6	1.959478E+6	1.959478E+6	999.615000E-3	
7.223476E+3	200.000000E+0	200.460000E+0	-1.148453E+0	19.000000E+0	17.637623E+6	17.637623E+6	2.483752E+6	2.483752E+6	1.000406E+0	
7.228953E+3	200.000000E+0	200.410000E+0	-1.166504E+0	20.000000E+0	16.406403E+6	16.406403E+6	2.058298E+6	2.058298E+6	999.314000E-3	
7.234432E+3	200.000000E+0	200.330000E+0	-1.147559E+0	21.000000E+0	17.300502E+6	17.300502E+6	2.097757E+6	2.097757E+6	999.104000E-3	
7.239914E+3	200.000000E+0	200.220000E+0	-981.652023E-3	22.000000E+0	15.582891E+6	15.582891E+6	1.888459E+6	1.888459E+6	999.175000E-3	
7.245399E+3	200.000000E+0	200.160000E+0	-870.064515E-3	23.000000E+0	12.516978E+6	12.516978E+6	1.519968E+6	1.519968E+6	999.731000E-3	
7.250933E+3	200.000000E+0	200.080000E+0	-887.281924E-3	24.000000E+0	13.696944E+6	13.696944E+6	1.864368E+6	1.864368E+6	999.466000E-3	
7.256412E+3	200.000000E+0	200.030000E+0	-889.358912E-3	26.000000E+0	13.906299E+6	13.906299E+6	1.844648E+6	1.844648E+6	1.000141E+0	
7.261891E+3	200.000000E+0	199.970000E+0	-909.468620E-3	27.000000E+0	16.729677E+6	16.729677E+6	2.262575E+6	2.262575E+6	998.929000E-3	
7.267375E+3	200.000000E+0	199.910000E+0	-801.478151E-3	28.000000E+0	127.702296E+6	127.702296E+6	17.525210E+6	17.525210E+6	1.001186E+0	
7.272859E+3	200.000000E+0	199.840000E+0	-691.993810E-3	30.000000E+0	15.245303E+6	15.245303E+6	2.094903E+6	2.094903E+6	999.787000E-3	
7.278344E+3	200.000000E+0	199.780000E+0	-655.519627E-3	30.000000E+0	83.878625E+6	83.878625E+6	11.770147E+6	11.770147E+6	1.000672E+0	
7.283833E+3	200.000000E+0	199.720000E+0	-655.648925E-3	31.000000E+0	38.565971E+6	38.565971E+6	4.794542E+6	4.794542E+6	998.473000E-3	
7.289317E+3	200.000000E+0	199.660000E+0	-692.377615E-3	33.000000E+0	78.145746E+6	78.145746E+6	9.515566E+6	9.515566E+6	1.001047E+0	
7.294841E+3	200.000000E+0	199.660000E+0	-692.895735E-3	34.000000E+0	14.489857E+6	14.489857E+6	1.852828E+6	1.852828E+6	999.945000E-3	
7.300322E+3	200.000000E+0	199.590000E+0	-674.942530E-3	35.000000E+0	15.621270E+6	15.621270E+6	1.923224E+6	1.923224E+6	998.824000E-3	
7.305831E+3	200.000000E+0	199.590000E+0	-546.985085E-3	35.000000E+0	37.148218E+6	37.148218E+6	4.854922E+6	4.854922E+6	1.000773E+0	
7.311814E+3	200.000000E+0	199.590000E+0	-455.548358E-3	35.000000E+0	10.933993E+6	10.933993E+6	1.336469E+6	1.336469E+6	999.367000E-3	
7.317302E+3	200.000000E+0	199.530000E+0	-364.239756E-3	35.000000E+0	16.382108E+6	16.382108E+6	2.126692E+6	2.126692E+6	1.000783E+0	
7.322791E+3	200.000000E+0	199.530000E+0	-255.006134E-3	35.000000E+0	57.155467E+6	57.155467E+6	7.949170E+6	7.949170E+6	998.506000E-3	
7.328267E+3	200.000000E+0	199.530000E+0	-236.770678E-3	38.000000E+0	11.921279E+6	11.921279E+6	1.436849E+6	1.436849E+6	999.480000E-3	
7.333749E+3	200.000000E+0	199.590000E+0	-218.507038E-3	38.000000E+0	20.296385E+6	20.296385E+6	2.677319E+6	2.677319E+6	999.394000E-3	
7.339242E+3	200.000000E+0	199.590000E+0	-218.507038E-3	38.000000E+0	17.962197E+6	17.962197E+6	2.521674E+6	2.521674E+6	999.237000E-3	
7.344728E+3	200.000000E+0	199.590000E+0	259.158920E-6	37.000000E+0	11.629313E+6	11.629313E+6	1.603315E+6	1.603315E+6	999.772000E-3	
7.350211E+3	200.000000E+0	199.660000E+0	218.995552E-3	37.000000E+0	14.819875E+6	14.819875E+6	2.080427E+6	2.080427E+6	999.156000E-3	
7.355703E+3	200.000000E+0	199.720000E+0	218.995552E-3	36.000000E+0	14.308046E+6	14.308046E+6	1.830406E+6	1.830406E+6	999.417000E-3	
7.361186E+3	200.000000E+0	199.720000E+0	237.186090E-3	37.000000E+0	111.784787E+6	111.784787E+6	14.336023E+6	14.336023E+6	999.356000E-3	
7.366673E+3	200.000000E+0	199.720000E+0	364.766230E-3	37.000000E+0	-433.217749E+6	-433.217749E+6	-54.353247E+6	-54.353247E+6	1.000733E+0	
7.372193E+3	200.000000E+0	199.780000E+0	474.249017E-3	37.000000E+0	61.944272E+6	61.944272E+6	7.649155E+6	7.649155E+6	1.000400E+0	
7.378193E+3	200.000000E+0	199.840000E+0	346.565698E-3	37.000000E+0	17.514431E+6	17.514431E+6	2.092835E+6	2.092835E+6	1.000074E+0	
7.383680E+3	200.000000E+0	199.910000E+0	219.035549E-3	36.000000E+0	25.591611E+6	25.591611E+6	3.428611E+6	3.428611E+6	1.000632E+0	
7.389183E+3	200.000000E+0	199.970000E+0	328.538314E-3	35.000000E+0	32.045767E+6	32.045767E+6	4.360342E+6	4.360342E+6	999.187000E-3	
7.394669E+3	200.000000E+0	199.970000E+0	565.772662E-3	34.000000E+0	54.871805E+6	54.871805E+6	6.877052E+6	6.877052E+6	1.000313E+0	
7.400149E+3	200.000000E+0	200.030000E+0	693.346074E-3	35.000000E+0	17.863784E+6	17.863784E+6	2.216929E+6	2.216929E+6	999.836000E-3	
7.405634E+3	200.000000E+0	200.030000E+0	583.743510E-3	35.000000E+0	18.444180E+6	18.444180E+6	2.337672E+6	2.337672E+6	999.859000E-3	
7.411617E+3	200.000000E+0	200.080000E+0	455.336602E-3	34.000000E+0	13.673393E+6	13.673393E+6	1.893670E+6	1.893670E+6	999.525000E-3	
7.417098E+3	200.000000E+0	200.160000E+0	327.067486E-3	33.000000E+0	16.365832E+6	16.365832E+6	2.120136E+6	2.120136E+6	999.625000E-3	
7.422592E+3	200.000000E+0	200.220000E+0	308.895190E-3	35.000000E+0	21.469994E+6	21.469994E+6	2.754104E+6	2.754104E+6	1.000287E+0	
7.428067E+3	200.000000E+0	200.220000E+0	437.150673E-3	32.000000E+0	11.548602E+6	11.548602E+6	1.530127E+6	1.530127E+6	999.647000E-3	
7.433549E+3	200.000000E+0	200.270000E+0	583.636966E-3	32.000000E+0	19.697382E+6	19.697382E+6	2.379504E+6	2.379504E+6	1.000627E+0	
7.439050E+3	200.000000E+0	200.270000E+0	601.909060E-3	33.000000E+0	83.039452E+6	83.039452E+6	11.414547E+6	11.414547E+6	999.795000E-3	
7.445033E+3	200.000000E+0	200.330000E+0	456.120103E-3	32.000000E+0	15.737900E+6	15.737900E+6	1.982432E+6	1.982432E+6	999.514000E-3	
7.450518E+3	200.000000E+0	200.410000E+0	292.154144E-3	33.000000E+0	15.834732E+6	15.834732E+6	2.042598E+6	2.042598E+6	1.000280E+0	
7.455996E+3	200.000000E+0	200.410000E+0	292.194115E-3	31.000000E+0	17.579810E+6	17.579810E+6	2.458554E+6	2.458554E+6	1.000467E+0	
7.461482E+3	200.000000E+0	200.410000E+0	456.196932E-3	31.000000E+0	14.755603E+6	14.755603E+6	1.963606E+6	1.963606E+6	999.397000E-3	
7.466989E+3	200.000000E+0	200.460000E+0	510.716722E-3	31.000000E+0	11.644829E+6	11.644829E+6	1.439173E+6	1.439173E+6	999.825000E-3	
7.472474E+3	200.000000E+0	200.460000E+0	401.193963E-3	31.000000E+0	15.826642E+6	15.826642E+6	2.029603E+6	2.029603E+6	999.769000E-3	
7.478458E+3	200.000000E+0	200.460000E+0	237.074604E-3	30.000000E+0	18.363820E+6	18.363820E+6	2.463444E+6	2.463444E+6	999.910000E-3	
7.483950E+3	200.000000E+0	200.520000E+0	182.388110E-3	31.000000E+0	16.073277E+6	16.073277E+6	2.073793E+6	2.073793E+6	1.000240E+0	
7.489432E+3	200.000000E+0	200.520000E+0	182.388110E-3	31.000000E+0	19.308696E+6	19.308696E+6	2.430926E+6	2.430926E+6	999.225000E-3	
7.494939E+3	200.000000E+0	200.520000E+0	200.693480E-3	30.000000E+0	10.193432E+6	10.193432E+6	1.297609E+6	1.297609E+6	999.466000E-3	
7.500447E+3	200.000000E+0	200.520000E+0	218.945606E-3	31.000000E+0	11.780912E+6	11.780912E+6	1.504701E+6	1.504701E+6	999.846000E-3	
7.505966E+3	200.000000E+0	200.520000E+0	218.945606E-3	30.000000E+0	18.153501E+6	18.153501E+6	2.277602E+6	2.277602E+6	1.000621E+0	
7.511450E+3	200.000000E+0	200.580000E+0	109.462815E-3	31.000000E+0	27.030324E+6	27.030324E+6	3.462109E+6	3.462109E+6	1.000122E+0	
7.516933E+3	200.000000E+0	200.580000E+0	0.000000E+0	30.000000E+0	20.681269E+6	20.681269E+6	2.499105E+6	2.499105E+6	1.000353E+0	
7.522418E+3	200.000000E+0	200.580000E+0	109.422887E-3	30.000000E+0	11.189566E+6	11.189566E+6	1.433986E+6	1.433986E+6	999.452000E-3	
7.527905E+3	200.000000E+0	200.580000E+0	218.815841E-3	29.000000E+0	19.233936E+6	19.233936E+6	2.694432E+6	2.694432E+6	999.780000E-3	
7.533394E+3	200.000000E+0	200.580000E+0	218.815841E-3	31.000000E+0	12.760794E+6	12.760794E+6	1.601842E+6	1.601842E+6	999.553000E-3	
7.548281E+3	200.671489E+0	200.580000E+0	109.392954E-3	31.000000E+0	1.000000E+0	1.000000E+0	0.000000E+0	0.000000E+0	99.100000E+36	
7.553549E+3	200.671489E+0	200.580000E+0	109.392954E-3	41.000000E+0	-19.801307E+6	-19.801307E+6	980.198020E+42	980.198020E+42	999.966000E-3	
7.559028E+3	200.759294E+0	200.580000E+0	109.392954E-3	43.000000E+0	16.282772E+6	16.282772E+6	2.183732E+6	2.183732E+6	999.925000E-3	
7.564512E+3	200.850615E+0	200.580000E+0	109.392954E-3	44.000000E+0	12.198743E+6	12.198743E+6	1.637330E+6	1.637330E+6	999.321000E-3	
7.570001E+3	200.942004E+0	200.580000E+0	109.392954E-3	45.000000E+0	15.203074E+6	15.203074E+6	2.149096E+6	2.149096E+6	998.994000E-3	
7.575481E+3	201.033493E+0	200.580000E+0	0.000000E+0	48.000000E+0	12.189907E+6	12.189907E+6	1.684299E+6	1.684299E+6	1.000060E+0	
7.580974E+3	201.124831E+0	200.580000E+0	0.000000E+0	50.000000E+0	19.354232E+6	19.354232E+6	2.504621E+6	2.504621E+6	999.259000E-3	
7.586457E+3	201.216370E+0	200.580000E+0	0.000000E+0	51.000000E+0	24.002279E+6	24.002279E+6	3.312945E+6	3.312945E+6	1.000415E+0	
7.591936E+3	201.307758E+0	200.580000E+0	0.000000E+0	53.000000E+0	13.944807E+6	13.944807E+6	1.776579E+6	1.776579E+6	999.006000E-3	
7.597422E+3	201.399080E+0	200.640000E+0	0.000000E+0	54.000000E+0	13.296078E+6	13.296078E+6	1.703420E+6	1.703420E+6	999.998000E-3	
7.602932E+3	201.490502E+0	200.710000E+0	0.000000E+0	55.000000E+0	17.808731E+6	17.808731E+6	2.183269E+6	2.183269E+6	999.426000E-3	
7.608418E+3	201.582341E+0	200.770000E+0	109.612804E-3	57.000000E+0	11.985937E+6	11.985937E+6	1.629577E+6	1.629577E+6	999.747000E-3	
7.613942E+3	201.673779E+0	200.830000E+0	346.998782E-3	58.000000E+0	30.538084E+6	30.538084E+6	3.673030E+6	3.673030E+6	1.000733E+0	
7.619429E+3	201.765851E+0	200.900000E+0	584.081694E-3	58.000000E+0	20.102213E+6	20.102213E+6	2.699474E+6	2.699474E+6	999.281000E-3	
7.624931E+3	201.857290E+0	200.960000E+0	692.202765E-3	58.000000E+0	12.335057E+6	12.335057E+6	1.549771E+6	1.549771E+6	999.263000E-3	
7.630432E+3	201.948995E+0	201.080000E+0	690.502698E-3	58.000000E+0	17.682959E+6	17.682959E+6	2.179928E+6	2.179928E+6	999.264000E-3	
7.635926E+3	202.040684E+0	201.210000E+0	690.265119E-3	58.000000E+0	18.498409E+6	18.498409E+6	2.286531E+6	2.286531E+6	1.000024E+0	
7.641447E+3	202.132239E+0	201.330000E+0	800.949642E-3	57.000000E+0	11.662128E+6	11.662128E+6	1.438035E+6	1.438035E+6	999.561000E-3	
7.646924E+3	202.224261E+0	201.470000E+0	1.021400E+0	58.000000E+0	17.601584E+6	17.601584E+6	2.180810E+6	2.180810E+6	1.000298E+0	
7.652427E+3	202.315549E+0	201.530000E+0	1.240525E+0	56.000000E+0	289.353468E+6	289.353468E+6	37.450824E+6	37.450824E+6	1.001163E+0	
7.657932E+3	202.407255E+0	201.660000E+0	1.385798E+0	57.000000E+0	13.218003E+6	13.218003E+6	1.817610E+6	1.817610E+6	999.281000E-3	
7.663417E+3	202.499010E+0	201.780000E+0	1.294038E+0	56.000000E+0	11.292451E+6	11.292451E+6	1.437008E+6	1.437008E+6	999.269000E-3	
7.668904E+3	202.590432E+0	201.910000E+0	1.183786E+0	57.000000E+0	14.532587E+6	14.532587E+6	2.046935E+6	2.046935E+6	999.406000E-3	
7.674389E+3	202.681870E+0	202.090000E+0	1.165152E+0	56.000000E+0	12.491052E+6	12.491052E+6	1.552366E+6	1.552366E+6	999.534000E-3	
7.679864E+3	202.773292E+0	202.220000E+0	1.256454E+0	55.000000E+0	12.113926E+6	12.113926E+6	1.624809E+6	1.624809E+6	999.520000E-3	
7.685364E+3	202.864547E+0	202.340000E+0	1.475213E+0	55.000000E+0	55.728595E+6	55.728595E+6	7.233289E+6	7.233289E+6	999.771000E-3	
7.690842E+3	202.956203E+0	202.470000E+0	1.585404E+0	57.000000E+0	11.691477E+6	11.691477E+6	1.484494E+6	1.484494E+6	999.972000E-3	
7.696330E+3	203.047508E+0	202.610000E+0	1.585987E+0	54.000000E+0	17.135504E+6	17.135504E+6	2.326866E+6	2.326866E+6	1.000028E+0	
7.701822E+3	203.138980E+0	202.730000E+0	1.476112E+0	57.000000E+0	12.314999E+6	12.314999E+6	1.514948E+6	1.514948E+6	999.239000E-3	
7.707313E+3	203.230502E+0	202.860000E+0	1.401655E+0	56.000000E+0	20.263379E+6	20.263379E+6	2.551800E+6	2.551800E+6	1.000403E+0	
7.712810E+3	203.322024E+0	203.040000E+0	1.418955E+0	54.000000E+0	22.686833E+6	22.686833E+6	2.921453E+6	2.921453E+6	999.355000E-3	
7.718308E+3	203.413645E+0	203.170000E+0	1.419576E+0	53.000000E+0	21.243430E+6	21.243430E+6	2.641128E+6	2.641128E+6	1.000778E+0	
7.723796E+3	203.505284E+0	203.310000E+0	1.494445E+0	54.000000E+0	11.676553E+6	11.676553E+6	1.619076E+6	1.619076E+6	999.980000E-3	
7.729277E+3	203.596739E+0	203.370000E+0	1.586545E+0	53.000000E+0	15.107090E+6	15.107090E+6	2.139543E+6	2.139543E+6	999.334000E-3	
7.734786E+3	203.688094E+0	203.490000E+0	1.622873E+0	52.000000E+0	114.987126E+6	114.987126E+6	14.292385E+6	14.292385E+6	1.000388E+0	
7.740257E+3	203.779916E+0	203.620000E+0	1.421324E+0	51.000000E+0	10.985505E+6	10.985505E+6	1.345273E+6	1.345273E+6	999.681000E-3	
7.745747E+3	203.871088E+0	203.740000E+0	1.183573E+0	53.000000E+0	22.850149E+6	22.850149E+6	3.140858E+6	3.140858E+6	1.000151E+0	
7.751242E+3	203.962593E+0	203.880000E+0	1.147618E+0	53.000000E+0	12.057014E+6	12.057014E+6	1.636869E+6	1.636869E+6	999.647000E-3	
7.756723E+3	204.054182E+0	204.070000E+0	1.238150E+0	51.000000E+0	12.356034E+6	12.356034E+6	1.730908E+6	1.730908E+6	999.356000E-3	
7.762208E+3	204.145521E+0	204.130000E+0	1.382811E+0	51.000000E+0	13.768679E+6	13.768679E+6	1.713416E+6	1.713416E+6	999.193000E-3	
7.767717E+3	204.236943E+0	204.270000E+0	1.526962E+0	51.000000E+0	13.011321E+6	13.011321E+6	1.843611E+6	1.843611E+6	999.920000E-3	
7.773288E+3	204.328764E+0	204.390000E+0	1.527004E+0	50.000000E+0	19.016365E+6	19.016365E+6	2.341502E+6	2.341502E+6	999.310000E-3	
7.778774E+3	204.421603E+0	204.460000E+0	1.419009E+0	52.000000E+0	14.672963E+6	14.672963E+6	1.868303E+6	1.868303E+6	999.669000E-3	
7.784252E+3	204.513042E+0	204.580000E+0	1.290847E+0	51.000000E+0	31.262875E+6	31.262875E+6	4.020961E+6	4.020961E+6	1.000412E+0	
7.789763E+3	204.604347E+0	204.640000E+0	1.180970E+0	53.000000E+0	14.674141E+6	14.674141E+6	1.857263E+6	1.857263E+6	999.309000E-3	
7.795247E+3	204.696185E+0	204.720000E+0	1.162962E+0	52.000000E+0	48.151422E+6	48.151422E+6	6.440867E+6	6.440867E+6	999.142000E-3	
