Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
971.095543E+0	270.186909E+0	296.250000E+0	-437.631785E-3	1.000000E+0	1.218361E+6	1.218361E+6	216.524298E+3	216.524298E+3	999.836000E-3	
976.580857E+0	270.004266E+0	296.250000E+0	-418.876696E-3	1.000000E+0	1.255110E+6	1.255110E+6	233.307813E+3	233.307813E+3	1.000009E+0	
982.064171E+0	269.821422E+0	296.250000E+0	-400.031921E-3	1.000000E+0	1.235768E+6	1.235768E+6	235.791489E+3	235.791489E+3	1.000416E+0	
987.560485E+0	269.638645E+0	296.130000E+0	-400.031921E-3	1.000000E+0	1.242298E+6	1.242298E+6	226.208019E+3	226.208019E+3	999.839000E-3	
993.069800E+0	269.455434E+0	296.130000E+0	-199.861380E-3	1.000000E+0	1.241288E+6	1.241288E+6	237.209562E+3	237.209562E+3	999.547000E-3	
998.549114E+0	269.271790E+0	296.130000E+0	-219.005543E-3	1.000000E+0	1.252345E+6	1.252345E+6	228.938929E+3	228.938929E+3	999.684000E-3	
1.004049E+3	269.089147E+0	296.020000E+0	-438.471726E-3	1.000000E+0	1.255743E+6	1.255743E+6	229.749761E+3	229.749761E+3	999.622000E-3	
1.009542E+3	268.905803E+0	296.020000E+0	-438.471726E-3	1.000000E+0	1.211992E+6	1.211992E+6	225.024539E+3	225.024539E+3	1.000172E+0	
1.015052E+3	268.722726E+0	295.910000E+0	-420.239593E-3	1.000000E+0	1.224306E+6	1.224306E+6	217.783328E+3	217.783328E+3	999.915000E-3	
1.020535E+3	268.539048E+0	295.910000E+0	-401.693514E-3	1.000000E+0	1.253688E+6	1.253688E+6	231.198355E+3	231.198355E+3	999.829000E-3	
1.026022E+3	268.356271E+0	295.910000E+0	-602.174157E-3	1.000000E+0	1.263999E+6	1.263999E+6	242.002074E+3	242.002074E+3	999.608000E-3	
1.031512E+3	268.173394E+0	295.910000E+0	-600.773064E-3	1.000000E+0	1.211570E+6	1.211570E+6	222.943948E+3	222.943948E+3	1.000139E+0	
1.037001E+3	267.990384E+0	295.910000E+0	-399.852959E-3	1.000000E+0	1.270431E+6	1.270431E+6	241.475143E+3	241.475143E+3	999.969000E-3	
1.042495E+3	267.807407E+0	295.790000E+0	-199.372317E-3	1.000000E+0	1.223629E+6	1.223629E+6	219.378740E+3	219.378740E+3	999.962000E-3	
1.047974E+3	267.624296E+0	295.790000E+0	0.000000E+0	1.000000E+0	1.226098E+6	1.226098E+6	217.244719E+3	217.244719E+3	1.000091E+0	
1.053507E+3	267.441652E+0	295.680000E+0	-218.606557E-3	1.000000E+0	1.238326E+6	1.238326E+6	224.449454E+3	224.449454E+3	999.800000E-3	
1.058996E+3	267.257208E+0	295.680000E+0	-437.492247E-3	1.000000E+0	1.227674E+6	1.227674E+6	219.154971E+3	219.154971E+3	999.830000E-3	
1.064483E+3	267.074265E+0	295.680000E+0	-638.064288E-3	1.000000E+0	1.266576E+6	1.266576E+6	237.443333E+3	237.443333E+3	1.000215E+0	
1.069970E+3	266.891354E+0	295.560000E+0	-619.828817E-3	1.000000E+0	1.248843E+6	1.248843E+6	238.477104E+3	238.477104E+3	999.799000E-3	
1.075450E+3	266.708444E+0	295.560000E+0	-400.943127E-3	1.000000E+0	1.236603E+6	1.236603E+6	235.569209E+3	235.569209E+3	1.000325E+0	
1.080911E+3	266.525800E+0	295.560000E+0	-418.778690E-3	1.000000E+0	1.251238E+6	1.251238E+6	234.817710E+3	234.817710E+3	1.000427E+0	
1.086393E+3	266.343756E+0	295.450000E+0	-436.994243E-3	1.000000E+0	1.257521E+6	1.257521E+6	236.776506E+3	236.776506E+3	999.855000E-3	
1.091873E+3	266.161012E+0	295.450000E+0	-436.994243E-3	1.000000E+0	1.266144E+6	1.266144E+6	232.575873E+3	232.575873E+3	999.595000E-3	
1.097347E+3	265.978335E+0	295.340000E+0	-418.538845E-3	1.000000E+0	1.226439E+6	1.226439E+6	217.648789E+3	217.648789E+3	1.000885E+0	
1.102859E+3	265.795892E+0	295.340000E+0	-400.068119E-3	1.000000E+0	1.248051E+6	1.248051E+6	238.924943E+3	238.924943E+3	1.000013E+0	
1.108353E+3	265.612148E+0	295.340000E+0	-600.621877E-3	1.000000E+0	1.233203E+6	1.233203E+6	220.742372E+3	220.742372E+3	999.856000E-3	
1.113881E+3	265.429004E+0	295.340000E+0	-601.095524E-3	1.000000E+0	1.239454E+6	1.239454E+6	226.381144E+3	226.381144E+3	1.000165E+0	
1.119309E+3	265.244760E+0	295.220000E+0	-400.979612E-3	1.000000E+0	1.235951E+6	1.235951E+6	233.798848E+3	233.798848E+3	1.000057E+0	
1.124790E+3	265.063816E+0	295.220000E+0	-200.425853E-3	1.000000E+0	1.265696E+6	1.265696E+6	240.571613E+3	240.571613E+3	1.000178E+0	
1.130283E+3	264.881106E+0	295.110000E+0	-218.726095E-3	1.000000E+0	1.235719E+6	1.235719E+6	219.924714E+3	219.924714E+3	999.598000E-3	
1.135768E+3	264.698029E+0	295.110000E+0	-436.657689E-3	1.000000E+0	1.230246E+6	1.230246E+6	218.303846E+3	218.303846E+3	999.919000E-3	
1.141268E+3	264.515185E+0	295.110000E+0	-636.265183E-3	1.000000E+0	1.245334E+6	1.245334E+6	220.043334E+3	220.043334E+3	1.000078E+0	
1.146749E+3	264.331841E+0	294.990000E+0	-617.983209E-3	1.000000E+0	1.227357E+6	1.227357E+6	218.778772E+3	218.778772E+3	999.793000E-3	
1.152236E+3	264.149164E+0	294.990000E+0	-400.051616E-3	1.000000E+0	1.245678E+6	1.245678E+6	225.505566E+3	225.505566E+3	1.000354E+0	
1.157736E+3	263.966254E+0	294.990000E+0	-419.289886E-3	1.000000E+0	1.234226E+6	1.234226E+6	219.156653E+3	219.156653E+3	1.000439E+0	
1.163260E+3	263.782910E+0	294.860000E+0	-438.211647E-3	1.000000E+0	1.265874E+6	1.265874E+6	235.910546E+3	235.910546E+3	1.000205E+0	
1.168742E+3	263.598799E+0	294.860000E+0	-438.211647E-3	1.000000E+0	1.256013E+6	1.256013E+6	235.207164E+3	235.207164E+3	1.000075E+0	
1.174202E+3	263.416055E+0	294.750000E+0	-456.535314E-3	1.000000E+0	1.251474E+6	1.251474E+6	238.020293E+3	238.020293E+3	1.000316E+0	
1.179717E+3	263.234045E+0	294.750000E+0	-474.533750E-3	1.000000E+0	1.276784E+6	1.276784E+6	232.404415E+3	232.404415E+3	999.479000E-3	
1.185196E+3	263.050201E+0	294.750000E+0	-674.795389E-3	1.000000E+0	1.232711E+6	1.232711E+6	217.536789E+3	217.536789E+3	1.000197E+0	
1.190639E+3	262.867591E+0	294.750000E+0	-637.505486E-3	1.000000E+0	1.273408E+6	1.273408E+6	231.547369E+3	231.547369E+3	999.638000E-3	
1.196093E+3	262.686147E+0	294.640000E+0	-400.141168E-3	1.000000E+0	1.247301E+6	1.247301E+6	228.836177E+3	228.836177E+3	1.000136E+0	
1.201551E+3	262.504337E+0	294.640000E+0	-199.879528E-3	1.000000E+0	1.246408E+6	1.246408E+6	235.602163E+3	235.602163E+3	1.000479E+0	
1.207047E+3	262.322426E+0	294.640000E+0	-201.656811E-3	1.000000E+0	1.270604E+6	1.270604E+6	238.451667E+3	238.451667E+3	1.000016E+0	
1.212526E+3	262.139216E+0	294.520000E+0	-402.137462E-3	1.000000E+0	1.245544E+6	1.245544E+6	222.009215E+3	222.009215E+3	1.000234E+0	
1.218003E+3	261.956572E+0	294.520000E+0	-402.137462E-3	1.000000E+0	1.241936E+6	1.241936E+6	218.216992E+3	218.216992E+3	999.883000E-3	
1.223490E+3	261.774028E+0	294.520000E+0	-418.947904E-3	1.000000E+0	1.272643E+6	1.272643E+6	237.749036E+3	237.749036E+3	999.699000E-3	
1.228969E+3	261.591118E+0	294.410000E+0	-437.033987E-3	1.000000E+0	1.277316E+6	1.277316E+6	238.245968E+3	238.245968E+3	999.551000E-3	
1.234452E+3	261.408474E+0	294.410000E+0	-437.033987E-3	1.000000E+0	1.206669E+6	1.206669E+6	230.314083E+3	230.314083E+3	995.816000E-3	
1.239925E+3	261.225730E+0	294.300000E+0	-418.791924E-3	1.000000E+0	5.904858E+6	5.904858E+6	1.059955E+6	1.059955E+6	1.000342E+0	
1.245404E+3	261.043286E+0	294.300000E+0	-399.796464E-3	1.000000E+0	836.636982E+3	836.636982E+3	152.651695E+3	152.651695E+3	988.336000E-3	
1.250886E+3	260.860643E+0	294.300000E+0	-599.694161E-3	1.000000E+0	1.186571E+6	1.186571E+6	213.294988E+3	213.294988E+3	1.010840E+0	
1.256370E+3	260.677932E+0	294.300000E+0	-600.517604E-3	1.000000E+0	1.341021E+6	1.341021E+6	239.972485E+3	239.972485E+3	1.008890E+0	
1.261854E+3	260.495122E+0	294.180000E+0	-400.946330E-3	1.000000E+0	2.111651E+6	2.111651E+6	375.300166E+3	375.300166E+3	991.927000E-3	
1.267337E+3	260.312311E+0	294.070000E+0	-201.048633E-3	1.000000E+0	1.440136E+6	1.440136E+6	264.303713E+3	264.303713E+3	994.443000E-3	
1.272823E+3	260.129534E+0	294.070000E+0	-219.747516E-3	1.000000E+0	5.262036E+6	5.262036E+6	959.125000E+3	959.125000E+3	1.010311E+0	
1.278358E+3	260.000000E+0	294.070000E+0	-641.857895E-3	1.000000E+0	1.397142E+6	1.397142E+6	251.661749E+3	251.661749E+3	984.957000E-3	
1.283845E+3	260.000000E+0	294.070000E+0	-843.477747E-3	1.000000E+0	19.068340E+6	19.068340E+6	3.451260E+6	3.451260E+6	999.181000E-3	
1.289328E+3	260.000000E+0	293.960000E+0	-623.730230E-3	1.000000E+0	2.084860E+6	2.084860E+6	379.438838E+3	379.438838E+3	1.010177E+0	
1.294814E+3	260.000000E+0	293.840000E+0	-201.619851E-3	1.000000E+0	671.426547E+3	671.426547E+3	125.424724E+3	125.424724E+3	994.752000E-3	
1.300300E+3	260.000000E+0	293.840000E+0	-200.810059E-3	1.000000E+0	4.695305E+6	4.695305E+6	848.232383E+3	848.232383E+3	996.109000E-3	
1.305765E+3	260.000000E+0	293.840000E+0	-620.379245E-3	1.000000E+0	1.097953E+6	1.097953E+6	195.014935E+3	195.014935E+3	999.818000E-3	
1.311265E+3	260.000000E+0	293.840000E+0	-839.225019E-3	1.000000E+0	1.295089E+6	1.295089E+6	229.804805E+3	229.804805E+3	991.909000E-3	
1.316764E+3	260.000000E+0	293.730000E+0	-638.414960E-3	1.000000E+0	1.283504E+6	1.283504E+6	230.930878E+3	230.930878E+3	984.884000E-3	
1.322253E+3	260.000000E+0	293.730000E+0	-218.845774E-3	1.000000E+0	1.289361E+6	1.289361E+6	225.220050E+3	225.220050E+3	1.012213E+0	
1.327754E+3	260.000000E+0	293.730000E+0	-200.865067E-3	1.000000E+0	4.067588E+6	4.067588E+6	717.513396E+3	717.513396E+3	1.009616E+0	
1.333239E+3	260.000000E+0	293.620000E+0	-401.583510E-3	1.000000E+0	1.422792E+6	1.422792E+6	250.838981E+3	250.838981E+3	997.164000E-3	
1.338760E+3	260.000000E+0	293.620000E+0	-401.583510E-3	1.000000E+0	652.070809E+3	652.070809E+3	116.900011E+3	116.900011E+3	979.456000E-3	
1.344247E+3	260.000000E+0	293.500000E+0	-401.290484E-3	1.000000E+0	1.111607E+6	1.111607E+6	205.533540E+3	205.533540E+3	1.001413E+0	
1.349721E+3	260.000000E+0	293.500000E+0	-401.162369E-3	1.000000E+0	689.741558E+3	689.741558E+3	126.015207E+3	126.015207E+3	966.121000E-3	
1.355205E+3	260.000000E+0	293.500000E+0	-619.968233E-3	1.000000E+0	816.068592E+3	816.068592E+3	145.534501E+3	145.534501E+3	996.534000E-3	
1.360674E+3	260.000000E+0	293.390000E+0	-637.169578E-3	1.000000E+0	1.060914E+6	1.060914E+6	200.248727E+3	200.248727E+3	995.965000E-3	
1.366156E+3	260.000000E+0	293.390000E+0	-436.579250E-3	1.000000E+0	1.428053E+6	1.428053E+6	264.810708E+3	264.810708E+3	1.004507E+0	
1.371654E+3	260.000000E+0	293.390000E+0	-418.327145E-3	1.000000E+0	3.364010E+6	3.364010E+6	632.518226E+3	632.518226E+3	996.689000E-3	
1.377177E+3	260.000000E+0	293.280000E+0	-401.125800E-3	1.000000E+0	1.198961E+6	1.198961E+6	215.804280E+3	215.804280E+3	997.296000E-3	
1.382664E+3	260.000000E+0	293.280000E+0	-401.125800E-3	1.000000E+0	1.140657E+6	1.140657E+6	201.616883E+3	201.616883E+3	994.003000E-3	
1.388147E+3	260.000000E+0	293.280000E+0	-401.473791E-3	1.000000E+0	1.553522E+6	1.553522E+6	275.902764E+3	275.902764E+3	1.001105E+0	
1.393656E+3	260.000000E+0	293.170000E+0	-401.546965E-3	1.000000E+0	913.961881E+3	913.961881E+3	173.438173E+3	173.438173E+3	997.891000E-3	
1.399167E+3	260.000000E+0	293.170000E+0	-401.546965E-3	1.000000E+0	655.505214E+3	655.505214E+3	116.575414E+3	116.575414E+3	992.507000E-3	
1.404681E+3	260.000000E+0	293.050000E+0	-400.870406E-3	1.000000E+0	1.049703E+6	1.049703E+6	185.987449E+3	185.987449E+3	995.276000E-3	
1.410217E+3	260.000000E+0	293.050000E+0	-400.413936E-3	1.000000E+0	1.405377E+6	1.405377E+6	263.334032E+3	263.334032E+3	1.005969E+0	
1.415737E+3	260.000000E+0	293.050000E+0	-618.861305E-3	1.000000E+0	1.405284E+6	1.405284E+6	263.415080E+3	263.415080E+3	999.930000E-3	
1.421255E+3	260.000000E+0	292.940000E+0	-636.706330E-3	1.000000E+0	1.080454E+6	1.080454E+6	199.652349E+3	199.652349E+3	1.005395E+0	
1.426751E+3	260.000000E+0	292.940000E+0	-436.517585E-3	1.000000E+0	1.064553E+6	1.064553E+6	193.567371E+3	193.567371E+3	987.660000E-3	
1.432231E+3	260.000000E+0	292.830000E+0	-418.770348E-3	1.000000E+0	1.334620E+6	1.334620E+6	244.803530E+3	244.803530E+3	989.060000E-3	
1.437716E+3	260.000000E+0	292.830000E+0	-401.473534E-3	1.000000E+0	29.905473E+6	29.905473E+6	5.572546E+6	5.572546E+6	1.005422E+0	
1.443219E+3	260.000000E+0	292.700000E+0	-602.338601E-3	1.000000E+0	1.259370E+6	1.259370E+6	236.260952E+3	236.260952E+3	998.995000E-3	
1.448715E+3	260.000000E+0	292.700000E+0	-602.521874E-3	1.000000E+0	906.655366E+3	906.655366E+3	163.466646E+3	163.466646E+3	1.000195E+0	
1.454199E+3	260.000000E+0	292.700000E+0	-638.529102E-3	1.000000E+0	1.394179E+6	1.394179E+6	253.573322E+3	253.573322E+3	999.403000E-3	
1.459688E+3	260.000000E+0	292.700000E+0	-673.585204E-3	1.000000E+0	1.818146E+6	1.818146E+6	334.870721E+3	334.870721E+3	998.526000E-3	
1.465183E+3	260.000000E+0	292.700000E+0	-472.701798E-3	1.000000E+0	19.078068E+6	19.078068E+6	3.523971E+6	3.523971E+6	1.015144E+0	
1.470697E+3	260.000000E+0	292.590000E+0	-235.921169E-3	1.000000E+0	2.761146E+6	2.761146E+6	488.651991E+3	488.651991E+3	995.890000E-3	
1.476188E+3	260.000000E+0	292.470000E+0	0.000000E+0	1.000000E+0	949.766400E+3	949.766400E+3	172.939073E+3	172.939073E+3	996.115000E-3	
1.481694E+3	260.000000E+0	292.470000E+0	-199.643719E-3	1.000000E+0	1.022789E+6	1.022789E+6	185.280103E+3	185.280103E+3	1.004522E+0	
1.487170E+3	260.000000E+0	292.470000E+0	-616.853420E-3	1.000000E+0	1.183216E+6	1.183216E+6	213.694195E+3	213.694195E+3	990.435000E-3	
1.492672E+3	260.000000E+0	292.360000E+0	-834.055223E-3	1.000000E+0	780.715536E+3	780.715536E+3	141.081429E+3	141.081429E+3	989.838000E-3	
1.498159E+3	260.000000E+0	292.360000E+0	-634.411504E-3	1.000000E+0	2.198441E+6	2.198441E+6	412.268066E+3	412.268066E+3	1.001192E+0	
1.503645E+3	260.000000E+0	292.250000E+0	-416.501871E-3	1.000000E+0	753.942521E+3	753.942521E+3	131.820073E+3	131.820073E+3	996.614000E-3	
1.509129E+3	260.000000E+0	292.140000E+0	-399.052558E-3	1.000000E+0	19.567771E+6	19.567771E+6	3.450740E+6	3.450740E+6	1.004218E+0	
1.514633E+3	260.000000E+0	292.140000E+0	-599.496680E-3	1.000000E+0	26.207366E+6	26.207366E+6	4.588860E+6	4.588860E+6	999.811000E-3	
1.520144E+3	260.000000E+0	292.140000E+0	-801.450450E-3	1.000000E+0	718.623711E+3	718.623711E+3	132.763991E+3	132.763991E+3	975.891000E-3	
1.525644E+3	260.000000E+0	292.140000E+0	-801.923150E-3	1.000000E+0	1.278580E+6	1.278580E+6	226.027423E+3	226.027423E+3	1.003340E+0	
1.531150E+3	260.000000E+0	292.140000E+0	-601.479029E-3	1.000000E+0	806.310969E+3	806.310969E+3	150.724783E+3	150.724783E+3	1.001793E+0	
1.536646E+3	260.000000E+0	292.020000E+0	-200.225190E-3	1.000000E+0	5.824696E+6	5.824696E+6	1.034606E+6	1.034606E+6	1.009711E+0	
1.542153E+3	260.000000E+0	292.020000E+0	0.000000E+0	1.000000E+0	897.442323E+3	897.442323E+3	165.188184E+3	165.188184E+3	991.943000E-3	
1.547645E+3	260.000000E+0	291.910000E+0	-218.507031E-3	1.000000E+0	1.217111E+6	1.217111E+6	212.860210E+3	212.860210E+3	997.617000E-3	
1.553130E+3	260.000000E+0	291.800000E+0	-436.517813E-3	1.000000E+0	1.407486E+6	1.407486E+6	261.829680E+3	261.829680E+3	983.720000E-3	
1.558607E+3	260.000000E+0	291.690000E+0	-636.415511E-3	1.000000E+0	1.669308E+6	1.669308E+6	310.372243E+3	310.372243E+3	1.000483E+0	
1.564093E+3	260.000000E+0	291.690000E+0	-818.031108E-3	1.000000E+0	1.273291E+6	1.273291E+6	230.990935E+3	230.990935E+3	998.655000E-3	
1.569571E+3	260.000000E+0	291.580000E+0	-1.000690E+0	1.000000E+0	1.190781E+6	1.190781E+6	212.203462E+3	212.203462E+3	1.006412E+0	
1.575050E+3	260.000000E+0	291.580000E+0	-1.001181E+0	1.000000E+0	2.484344E+6	2.484344E+6	458.523717E+3	458.523717E+3	998.259000E-3	
1.580527E+3	260.000000E+0	291.460000E+0	-801.265481E-3	1.000000E+0	1.161834E+6	1.161834E+6	210.272760E+3	210.272760E+3	1.010366E+0	
1.586007E+3	260.000000E+0	291.460000E+0	-601.095227E-3	1.000000E+0	1.045738E+6	1.045738E+6	192.618913E+3	192.618913E+3	997.697000E-3	
1.591492E+3	260.000000E+0	291.350000E+0	-619.471868E-3	1.000000E+0	1.694050E+6	1.694050E+6	291.995774E+3	291.995774E+3	1.010179E+0	
1.596973E+3	260.000000E+0	291.350000E+0	-637.692378E-3	1.000000E+0	1.796140E+6	1.796140E+6	313.495444E+3	313.495444E+3	999.390000E-3	
1.602456E+3	260.000000E+0	291.240000E+0	-636.927805E-3	1.000000E+0	3.500447E+6	3.500447E+6	618.559620E+3	618.559620E+3	995.177000E-3	
1.607936E+3	260.000000E+0	291.240000E+0	-617.950604E-3	1.000000E+0	1.398322E+6	1.398322E+6	243.930813E+3	243.930813E+3	1.002457E+0	
1.613424E+3	260.000000E+0	291.130000E+0	-599.420830E-3	1.000000E+0	1.293566E+6	1.293566E+6	226.615346E+3	226.615346E+3	990.587000E-3	
1.618910E+3	260.000000E+0	291.130000E+0	-599.656862E-3	1.000000E+0	1.351005E+6	1.351005E+6	233.887357E+3	233.887357E+3	999.798000E-3	
1.624409E+3	260.000000E+0	291.020000E+0	-599.802113E-3	1.000000E+0	1.292346E+6	1.292346E+6	230.370278E+3	230.370278E+3	987.378000E-3	
1.629914E+3	260.000000E+0	291.020000E+0	-599.929336E-3	1.000000E+0	978.011934E+3	978.011934E+3	171.387874E+3	171.387874E+3	980.144000E-3	
1.635410E+3	260.000000E+0	290.910000E+0	-600.384810E-3	1.000000E+0	769.543288E+3	769.543288E+3	137.340985E+3	137.340985E+3	996.320000E-3	
1.640920E+3	260.000000E+0	290.910000E+0	-601.132609E-3	1.000000E+0	999.143111E+3	999.143111E+3	176.697529E+3	176.697529E+3	999.273000E-3	
1.646399E+3	260.000000E+0	290.800000E+0	-601.771204E-3	1.000000E+0	732.373722E+3	732.373722E+3	128.160378E+3	128.160378E+3	987.833000E-3	
1.651880E+3	260.000000E+0	290.680000E+0	-602.008866E-3	1.000000E+0	889.243109E+3	889.243109E+3	152.423042E+3	152.423042E+3	1.005565E+0	
1.657375E+3	260.000000E+0	290.570000E+0	-602.118763E-3	1.000000E+0	1.449448E+6	1.449448E+6	268.778972E+3	268.778972E+3	1.000583E+0	
1.662855E+3	260.000000E+0	290.570000E+0	-821.292498E-3	1.000000E+0	1.389970E+6	1.389970E+6	251.879024E+3	251.879024E+3	990.868000E-3	
1.668330E+3	260.000000E+0	290.460000E+0	-1.040466E+0	1.000000E+0	1.237751E+6	1.237751E+6	223.761910E+3	223.761910E+3	984.730000E-3	
1.673810E+3	260.000000E+0	290.350000E+0	-1.040320E+0	1.000000E+0	1.097088E+6	1.097088E+6	194.307073E+3	194.307073E+3	989.859000E-3	
1.679297E+3	260.000000E+0	290.240000E+0	-821.091092E-3	1.000000E+0	1.218480E+6	1.218480E+6	209.203465E+3	209.203465E+3	994.475000E-3	
1.684783E+3	260.000000E+0	290.130000E+0	-802.580863E-3	1.000000E+0	858.367403E+3	858.367403E+3	153.330403E+3	153.330403E+3	1.005689E+0	
1.690299E+3	260.000000E+0	290.020000E+0	-1.003299E+0	1.000000E+0	6.174218E+6	6.174218E+6	1.073761E+6	1.073761E+6	1.006768E+0	
1.695794E+3	260.000000E+0	290.020000E+0	-1.203835E+0	1.000000E+0	744.304938E+3	744.304938E+3	132.342497E+3	132.342497E+3	966.279000E-3	
1.701294E+3	260.000000E+0	289.910000E+0	-1.203469E+0	1.000000E+0	3.295739E+6	3.295739E+6	552.968460E+3	552.968460E+3	1.012550E+0	
1.706780E+3	260.000000E+0	289.790000E+0	-1.002385E+0	1.000000E+0	1.357716E+6	1.357716E+6	237.678414E+3	237.678414E+3	999.754000E-3	
1.712257E+3	260.000000E+0	289.680000E+0	-801.157033E-3	1.000000E+0	1.328635E+6	1.328635E+6	226.197213E+3	226.197213E+3	1.000183E+0	
1.717738E+3	260.000000E+0	289.570000E+0	-818.353639E-3	1.000000E+0	1.346248E+6	1.346248E+6	228.810889E+3	228.810889E+3	999.912000E-3	
1.723260E+3	260.000000E+0	289.570000E+0	-1.036042E+0	1.000000E+0	1.338273E+6	1.338273E+6	227.292439E+3	227.292439E+3	999.864000E-3	
1.728763E+3	260.000000E+0	289.460000E+0	-1.236503E+0	1.000000E+0	1.335326E+6	1.335326E+6	228.112731E+3	228.112731E+3	999.972000E-3	
1.734304E+3	260.000000E+0	289.350000E+0	-1.019064E+0	1.000000E+0	1.340221E+6	1.340221E+6	241.232491E+3	241.232491E+3	999.872000E-3	
1.739806E+3	260.000000E+0	289.350000E+0	-801.540064E-3	1.000000E+0	1.340794E+6	1.340794E+6	234.282688E+3	234.282688E+3	999.924000E-3	
1.745293E+3	260.000000E+0	289.240000E+0	-802.087326E-3	1.000000E+0	1.352300E+6	1.352300E+6	230.381921E+3	230.381921E+3	999.918000E-3	
1.750789E+3	260.000000E+0	289.130000E+0	-802.178924E-3	1.000000E+0	1.349847E+6	1.349847E+6	229.148100E+3	229.148100E+3	999.670000E-3	
1.756312E+3	260.000000E+0	289.020000E+0	-802.563191E-3	1.000000E+0	1.348503E+6	1.348503E+6	228.976606E+3	228.976606E+3	1.000117E+0	
1.761842E+3	260.000000E+0	288.890000E+0	-802.855691E-3	1.000000E+0	1.357082E+6	1.357082E+6	235.741716E+3	235.741716E+3	1.000088E+0	
1.767334E+3	260.000000E+0	288.780000E+0	-1.003007E+0	1.000000E+0	1.355628E+6	1.355628E+6	233.539429E+3	233.539429E+3	999.803000E-3	
1.772808E+3	260.000000E+0	288.670000E+0	-1.238478E+0	1.000000E+0	1.379046E+6	1.379046E+6	244.028636E+3	244.028636E+3	999.753000E-3	
1.778294E+3	260.000000E+0	288.670000E+0	-1.273203E+0	1.000000E+0	1.346231E+6	1.346231E+6	230.160290E+3	230.160290E+3	1.000290E+0	
1.783775E+3	260.000000E+0	288.560000E+0	-1.272400E+0	1.000000E+0	1.346373E+6	1.346373E+6	235.589764E+3	235.589764E+3	1.000140E+0	
1.789256E+3	260.000000E+0	288.450000E+0	-1.036363E+0	1.000000E+0	1.364586E+6	1.364586E+6	233.238043E+3	233.238043E+3	1.000037E+0	
1.794774E+3	260.000000E+0	288.340000E+0	-801.102490E-3	1.000000E+0	1.394877E+6	1.394877E+6	252.445645E+3	252.445645E+3	999.541000E-3	
1.800292E+3	260.000000E+0	288.230000E+0	-802.453620E-3	1.000000E+0	1.391452E+6	1.391452E+6	252.439194E+3	252.439194E+3	1.000009E+0	
1.805798E+3	260.000000E+0	288.230000E+0	-1.002096E+0	1.000000E+0	1.381803E+6	1.381803E+6	232.721518E+3	232.721518E+3	999.776000E-3	
1.811309E+3	260.000000E+0	288.120000E+0	-1.200521E+0	1.000000E+0	1.395866E+6	1.395866E+6	252.007847E+3	252.007847E+3	999.705000E-3	
1.816792E+3	260.000000E+0	288.010000E+0	-998.202547E-3	1.000000E+0	1.400029E+6	1.400029E+6	253.025933E+3	253.025933E+3	999.845000E-3	
1.822303E+3	260.000000E+0	287.900000E+0	-797.526006E-3	1.000000E+0	1.376402E+6	1.376402E+6	230.312478E+3	230.312478E+3	999.887000E-3	
1.827806E+3	260.000000E+0	287.900000E+0	-798.833602E-3	1.000000E+0	1.387295E+6	1.387295E+6	234.884737E+3	234.884737E+3	1.000184E+0	
1.833299E+3	260.000000E+0	287.790000E+0	-1.000238E+0	1.000000E+0	1.395729E+6	1.395729E+6	249.203026E+3	249.203026E+3	999.984000E-3	
1.838818E+3	260.000000E+0	287.680000E+0	-1.000654E+0	1.000000E+0	1.425889E+6	1.425889E+6	252.978754E+3	252.978754E+3	999.976000E-3	
1.844312E+3	260.000000E+0	287.570000E+0	-799.287565E-3	1.000000E+0	1.391512E+6	1.391512E+6	233.527701E+3	233.527701E+3	999.899000E-3	
1.849839E+3	260.000000E+0	287.460000E+0	-797.906312E-3	1.000000E+0	1.390758E+6	1.390758E+6	230.558608E+3	230.558608E+3	999.858000E-3	
1.855323E+3	260.000000E+0	287.350000E+0	-999.479828E-3	1.000000E+0	1.400262E+6	1.400262E+6	234.608546E+3	234.608546E+3	1.000151E+0	
1.860800E+3	260.000000E+0	287.350000E+0	-1.201906E+0	1.000000E+0	1.386013E+6	1.386013E+6	232.216170E+3	232.216170E+3	999.967000E-3	
1.866283E+3	260.000000E+0	287.130000E+0	-1.203908E+0	1.000000E+0	1.414651E+6	1.414651E+6	238.389333E+3	238.389333E+3	999.946000E-3	
1.871760E+3	260.000000E+0	287.130000E+0	-1.003373E+0	1.000000E+0	1.402002E+6	1.402002E+6	238.025178E+3	238.025178E+3	1.000090E+0	
1.877247E+3	260.000000E+0	287.020000E+0	-1.001949E+0	1.000000E+0	1.418215E+6	1.418215E+6	233.706471E+3	233.706471E+3	1.000239E+0	
1.882742E+3	260.000000E+0	286.910000E+0	-999.440188E-3	1.000000E+0	1.411928E+6	1.411928E+6	253.545258E+3	253.545258E+3	1.000026E+0	
1.888224E+3	260.000000E+0	286.800000E+0	-998.311534E-3	1.000000E+0	1.436797E+6	1.436797E+6	256.873958E+3	256.873958E+3	999.953000E-3	
1.893704E+3	260.000000E+0	286.690000E+0	-997.657856E-3	1.000000E+0	1.417247E+6	1.417247E+6	238.408282E+3	238.408282E+3	999.995000E-3	
