Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
1.513001E+3	271.523532E+0	271.630000E+0	700.552533E-3	60.000000E+0	2.185479E+6	2.185479E+6	616.789805E+3	616.789805E+3	999.813000E-3	
1.518483E+3	271.615138E+0	271.730000E+0	719.444878E-3	61.000000E+0	2.117587E+6	2.117587E+6	590.163483E+3	590.163483E+3	999.967000E-3	
1.523966E+3	271.706510E+0	271.830000E+0	941.115614E-3	61.000000E+0	2.188957E+6	2.188957E+6	618.310892E+3	618.310892E+3	999.806000E-3	
1.529532E+3	271.797898E+0	272.040000E+0	1.144821E+0	58.000000E+0	2.089799E+6	2.089799E+6	573.218242E+3	573.218242E+3	999.885000E-3	
1.534997E+3	271.890670E+0	272.120000E+0	1.145742E+0	55.000000E+0	2.056003E+6	2.056003E+6	560.000000E+3	560.000000E+3	999.937000E-3	
1.540457E+3	271.981742E+0	272.220000E+0	1.330719E+0	60.000000E+0	2.157951E+6	2.157951E+6	546.369993E+3	546.369993E+3	999.908000E-3	
1.545919E+3	272.072747E+0	272.330000E+0	1.477731E+0	61.000000E+0	2.263564E+6	2.263564E+6	649.262991E+3	649.262991E+3	999.703000E-3	
1.551385E+3	272.163786E+0	272.430000E+0	1.440205E+0	55.000000E+0	2.046639E+6	2.046639E+6	554.553177E+3	554.553177E+3	999.906000E-3	
1.556854E+3	272.254874E+0	272.530000E+0	1.255514E+0	62.000000E+0	2.271995E+6	2.271995E+6	614.843093E+3	614.843093E+3	999.837000E-3	
1.562385E+3	272.346029E+0	272.630000E+0	1.106646E+0	59.000000E+0	2.111580E+6	2.111580E+6	522.657784E+3	522.657784E+3	1.000023E+0	
1.567896E+3	272.438218E+0	272.740000E+0	1.141391E+0	60.000000E+0	2.257147E+6	2.257147E+6	624.006099E+3	624.006099E+3	999.239000E-3	
1.573364E+3	272.530057E+0	272.840000E+0	1.120428E+0	60.000000E+0	2.110667E+6	2.110667E+6	547.656794E+3	547.656794E+3	999.844000E-3	
1.578840E+3	272.621195E+0	272.840000E+0	1.120606E+0	58.000000E+0	2.087390E+6	2.087390E+6	563.863774E+3	563.863774E+3	999.672000E-3	
1.584318E+3	272.712467E+0	272.940000E+0	1.141444E+0	62.000000E+0	2.133206E+6	2.133206E+6	606.933038E+3	606.933038E+3	999.983000E-3	
1.589764E+3	272.803756E+0	273.030000E+0	958.935787E-3	60.000000E+0	2.175625E+6	2.175625E+6	569.765215E+3	569.765215E+3	999.852000E-3	
1.595238E+3	272.894528E+0	273.130000E+0	756.857486E-3	60.000000E+0	2.055887E+6	2.055887E+6	509.051777E+3	509.051777E+3	1.000600E+0	
1.600717E+3	272.985766E+0	273.230000E+0	719.375301E-3	60.000000E+0	2.164772E+6	2.164772E+6	566.593347E+3	566.593347E+3	998.934000E-3	
1.606205E+3	273.077071E+0	273.340000E+0	885.325344E-3	59.000000E+0	2.237943E+6	2.237943E+6	605.940738E+3	605.940738E+3	999.980000E-3	
1.611673E+3	273.168543E+0	273.440000E+0	1.070055E+0	61.000000E+0	2.180452E+6	2.180452E+6	612.081261E+3	612.081261E+3	999.781000E-3	
1.617133E+3	273.259682E+0	273.440000E+0	1.107788E+0	61.000000E+0	2.230080E+6	2.230080E+6	620.688271E+3	620.688271E+3	999.901000E-3	
1.622596E+3	273.350687E+0	273.540000E+0	1.145094E+0	60.000000E+0	2.252145E+6	2.252145E+6	620.405497E+3	620.405497E+3	999.727000E-3	
1.628072E+3	273.441725E+0	273.650000E+0	960.772843E-3	63.000000E+0	2.153597E+6	2.153597E+6	565.662287E+3	565.662287E+3	999.915000E-3	
1.633538E+3	273.532997E+0	273.750000E+0	757.394220E-3	60.000000E+0	2.170550E+6	2.170550E+6	554.651743E+3	554.651743E+3	999.712000E-3	
1.638997E+3	273.624103E+0	273.850000E+0	756.357633E-3	61.000000E+0	2.180444E+6	2.180444E+6	577.268960E+3	577.268960E+3	999.668000E-3	
1.644459E+3	273.715074E+0	273.960000E+0	958.311848E-3	59.000000E+0	2.161790E+6	2.161790E+6	556.788455E+3	556.788455E+3	999.936000E-3	
1.649919E+3	273.806113E+0	274.040000E+0	1.142259E+0	62.000000E+0	2.117598E+6	2.117598E+6	555.104828E+3	555.104828E+3	999.930000E-3	
1.655380E+3	273.897118E+0	274.040000E+0	1.142794E+0	63.000000E+0	2.123887E+6	2.123887E+6	562.199681E+3	562.199681E+3	999.820000E-3	
1.660856E+3	273.988123E+0	274.150000E+0	1.107225E+0	64.000000E+0	2.071304E+6	2.071304E+6	578.149146E+3	578.149146E+3	999.922000E-3	
1.666413E+3	274.079395E+0	274.250000E+0	886.318426E-3	63.000000E+0	2.155024E+6	2.155024E+6	618.145969E+3	618.145969E+3	1.000082E+0	
1.671875E+3	274.172017E+0	274.350000E+0	701.997540E-3	65.000000E+0	2.178220E+6	2.178220E+6	626.458547E+3	626.458547E+3	1.000217E+0	
1.677340E+3	274.263039E+0	274.460000E+0	738.101702E-3	63.000000E+0	2.125688E+6	2.125688E+6	565.661536E+3	565.661536E+3	999.966000E-3	
1.682804E+3	274.354128E+0	274.560000E+0	956.981196E-3	67.000000E+0	2.115612E+6	2.115612E+6	544.418472E+3	544.418472E+3	1.000092E+0	
1.688284E+3	274.445200E+0	274.560000E+0	1.138781E+0	63.000000E+0	2.208267E+6	2.208267E+6	579.880540E+3	579.880540E+3	1.000058E+0	
1.693745E+3	274.536521E+0	274.660000E+0	1.138709E+0	63.000000E+0	2.206034E+6	2.206034E+6	635.048760E+3	635.048760E+3	999.863000E-3	
1.699210E+3	274.627543E+0	274.770000E+0	956.976978E-3	62.000000E+0	2.077833E+6	2.077833E+6	542.981326E+3	542.981326E+3	1.000331E+0	
1.704704E+3	274.718632E+0	274.870000E+0	756.267430E-3	64.000000E+0	2.096798E+6	2.096798E+6	585.865691E+3	585.865691E+3	1.000089E+0	
1.710190E+3	274.810187E+0	274.980000E+0	753.855312E-3	65.000000E+0	2.118252E+6	2.118252E+6	530.921164E+3	530.921164E+3	1.000069E+0	
1.715685E+3	274.901626E+0	275.060000E+0	951.741711E-3	66.000000E+0	2.058275E+6	2.058275E+6	566.007368E+3	566.007368E+3	1.000054E+0	
1.721147E+3	274.993214E+0	275.170000E+0	1.150067E+0	65.000000E+0	2.170199E+6	2.170199E+6	569.781245E+3	569.781245E+3	1.000006E+0	
1.726610E+3	275.084253E+0	275.270000E+0	1.111519E+0	68.000000E+0	2.208478E+6	2.208478E+6	580.484277E+3	580.484277E+3	1.000087E+0	
1.732070E+3	275.175291E+0	275.370000E+0	1.074501E+0	67.000000E+0	2.192503E+6	2.192503E+6	594.372247E+3	594.372247E+3	1.000461E+0	
1.737532E+3	275.266297E+0	275.370000E+0	1.073805E+0	69.000000E+0	2.177309E+6	2.177309E+6	602.633298E+3	602.633298E+3	1.000060E+0	
1.743000E+3	275.357335E+0	275.480000E+0	1.091563E+0	63.000000E+0	2.204770E+6	2.204770E+6	581.386990E+3	581.386990E+3	999.863000E-3	
1.748539E+3	275.448457E+0	275.580000E+0	928.233434E-3	63.000000E+0	2.066884E+6	2.066884E+6	557.818700E+3	557.818700E+3	1.000041E+0	
1.754005E+3	275.540779E+0	275.690000E+0	746.957989E-3	59.000000E+0	2.205870E+6	2.205870E+6	569.921255E+3	569.921255E+3	1.000053E+0	
1.759475E+3	275.631884E+0	275.900000E+0	764.948405E-3	65.000000E+0	2.245317E+6	2.245317E+6	630.390109E+3	630.390109E+3	999.750000E-3	
1.764922E+3	275.723039E+0	276.000000E+0	964.356648E-3	65.000000E+0	2.150898E+6	2.150898E+6	603.451169E+3	603.451169E+3	999.673000E-3	
1.770370E+3	275.813828E+0	276.000000E+0	1.345181E+0	66.000000E+0	2.203837E+6	2.203837E+6	568.658131E+3	568.658131E+3	1.000035E+0	
1.775831E+3	275.904633E+0	276.100000E+0	1.527226E+0	67.000000E+0	2.252717E+6	2.252717E+6	604.540642E+3	604.540642E+3	999.936000E-3	
1.781301E+3	275.995638E+0	276.210000E+0	1.327950E+0	63.000000E+0	2.068596E+6	2.068596E+6	574.082616E+3	574.082616E+3	1.000042E+0	
1.786760E+3	276.086810E+0	276.300000E+0	929.040194E-3	68.000000E+0	2.105843E+6	2.105843E+6	588.514766E+3	588.514766E+3	999.728000E-3	
1.792219E+3	276.177799E+0	276.400000E+0	748.285592E-3	65.000000E+0	2.184806E+6	2.184806E+6	609.215155E+3	609.215155E+3	999.920000E-3	
1.797701E+3	276.268771E+0	276.400000E+0	930.407516E-3	66.000000E+0	2.063715E+6	2.063715E+6	562.115865E+3	562.115865E+3	999.932000E-3	
1.803166E+3	276.360142E+0	276.610000E+0	1.094188E+0	63.000000E+0	2.237305E+6	2.237305E+6	651.598184E+3	651.598184E+3	1.000232E+0	
1.808642E+3	276.451231E+0	276.610000E+0	893.332700E-3	63.000000E+0	2.123210E+6	2.123210E+6	534.455931E+3	534.455931E+3	1.000202E+0	
1.814100E+3	276.542503E+0	276.710000E+0	911.879257E-3	64.000000E+0	2.299524E+6	2.299524E+6	616.983280E+3	616.983280E+3	999.856000E-3	
1.819564E+3	276.633458E+0	276.820000E+0	948.121131E-3	65.000000E+0	2.082908E+6	2.082908E+6	576.464768E+3	576.464768E+3	1.000025E+0	
1.825038E+3	276.724530E+0	276.920000E+0	947.656495E-3	66.000000E+0	2.232090E+6	2.232090E+6	624.319648E+3	624.319648E+3	999.820000E-3	
1.830494E+3	276.815768E+0	277.030000E+0	946.888859E-3	65.000000E+0	2.230048E+6	2.230048E+6	627.411405E+3	627.411405E+3	999.931000E-3	
1.836054E+3	276.906690E+0	277.130000E+0	947.097996E-3	63.000000E+0	2.187690E+6	2.187690E+6	632.481951E+3	632.481951E+3	999.993000E-3	
1.841451E+3	276.999362E+0	277.240000E+0	1.147024E+0	65.000000E+0	2.176339E+6	2.176339E+6	630.403568E+3	630.403568E+3	1.000354E+0	
1.846914E+3	277.089317E+0	277.340000E+0	1.146572E+0	66.000000E+0	2.071334E+6	2.071334E+6	554.656462E+3	554.656462E+3	999.978000E-3	
1.852420E+3	277.180356E+0	277.450000E+0	1.146921E+0	66.000000E+0	2.223706E+6	2.223706E+6	586.837014E+3	586.837014E+3	999.934000E-3	
1.857883E+3	277.272128E+0	277.450000E+0	1.147060E+0	61.000000E+0	2.207663E+6	2.207663E+6	620.435234E+3	620.435234E+3	1.000270E+0	
1.863365E+3	277.363183E+0	277.550000E+0	1.145848E+0	68.000000E+0	2.172039E+6	2.172039E+6	619.621285E+3	619.621285E+3	999.659000E-3	
1.868785E+3	277.454538E+0	277.640000E+0	962.496987E-3	66.000000E+0	2.089032E+6	2.089032E+6	574.084098E+3	574.084098E+3	999.581000E-3	
1.874195E+3	277.544877E+0	277.740000E+0	762.730804E-3	66.000000E+0	2.238340E+6	2.238340E+6	618.600148E+3	618.600148E+3	999.844000E-3	
1.879638E+3	277.635049E+0	277.850000E+0	728.194530E-3	68.000000E+0	2.152399E+6	2.152399E+6	599.758766E+3	599.758766E+3	999.316000E-3	
1.885092E+3	277.725754E+0	277.950000E+0	873.863572E-3	65.000000E+0	2.090302E+6	2.090302E+6	591.590220E+3	591.590220E+3	1.000314E+0	
1.890555E+3	277.816659E+0	278.060000E+0	1.074047E+0	65.000000E+0	2.291589E+6	2.291589E+6	597.811232E+3	597.811232E+3	999.339000E-3	
1.896027E+3	277.907714E+0	278.060000E+0	1.110841E+0	65.000000E+0	2.269496E+6	2.269496E+6	624.022232E+3	624.022232E+3	1.000394E+0	
1.901493E+3	277.998919E+0	278.160000E+0	1.148872E+0	68.000000E+0	2.147459E+6	2.147459E+6	565.800889E+3	565.800889E+3	1.000007E+0	
1.906985E+3	278.090008E+0	278.270000E+0	967.369774E-3	67.000000E+0	2.059631E+6	2.059631E+6	558.395303E+3	558.395303E+3	999.848000E-3	
1.912458E+3	278.181547E+0	278.370000E+0	766.477107E-3	63.000000E+0	2.066623E+6	2.066623E+6	561.636319E+3	561.636319E+3	999.894000E-3	
1.917965E+3	278.272768E+0	278.480000E+0	764.492031E-3	74.000000E+0	2.247925E+6	2.247925E+6	593.732857E+3	593.732857E+3	999.832000E-3	
1.923440E+3	278.364540E+0	278.590000E+0	944.917581E-3	68.000000E+0	2.294791E+6	2.294791E+6	632.032093E+3	632.032093E+3	999.634000E-3	
1.928902E+3	278.455796E+0	278.590000E+0	1.143864E+0	63.000000E+0	2.151395E+6	2.151395E+6	602.649705E+3	602.649705E+3	999.495000E-3	
1.934365E+3	278.546834E+0	278.690000E+0	1.161521E+0	65.000000E+0	2.229233E+6	2.229233E+6	586.729985E+3	586.729985E+3	999.878000E-3	
1.939842E+3	278.637873E+0	278.800000E+0	980.400371E-3	68.000000E+0	2.183697E+6	2.183697E+6	561.482444E+3	561.482444E+3	1.000046E+0	
1.945311E+3	278.729161E+0	278.900000E+0	781.703013E-3	66.000000E+0	2.068194E+6	2.068194E+6	556.290453E+3	556.290453E+3	1.000158E+0	
1.950818E+3	278.820316E+0	279.010000E+0	765.262719E-3	70.000000E+0	2.258347E+6	2.258347E+6	622.304929E+3	622.304929E+3	999.680000E-3	
1.956280E+3	278.912088E+0	279.110000E+0	945.553963E-3	74.000000E+0	2.141201E+6	2.141201E+6	589.013909E+3	589.013909E+3	999.063000E-3	
1.961743E+3	279.003127E+0	279.200000E+0	1.143975E+0	69.000000E+0	2.254836E+6	2.254836E+6	590.370220E+3	590.370220E+3	1.000065E+0	
1.967208E+3	279.094182E+0	279.310000E+0	1.144849E+0	71.000000E+0	2.159667E+6	2.159667E+6	617.612937E+3	617.612937E+3	999.645000E-3	
1.972704E+3	279.185254E+0	279.310000E+0	1.111313E+0	68.000000E+0	2.125927E+6	2.125927E+6	598.218995E+3	598.218995E+3	999.696000E-3	
1.978172E+3	279.276859E+0	279.410000E+0	1.095363E+0	70.000000E+0	2.228821E+6	2.228821E+6	590.195051E+3	590.195051E+3	999.849000E-3	
1.983632E+3	279.367998E+0	279.520000E+0	912.688251E-3	70.000000E+0	2.248807E+6	2.248807E+6	591.615487E+3	591.615487E+3	999.617000E-3	
1.989091E+3	279.459003E+0	279.620000E+0	748.145846E-3	72.000000E+0	2.316803E+6	2.316803E+6	628.243037E+3	628.243037E+3	999.793000E-3	
1.994555E+3	279.549975E+0	279.730000E+0	766.038863E-3	74.000000E+0	2.128838E+6	2.128838E+6	599.669967E+3	599.669967E+3	999.809000E-3	
2.000020E+3	279.641047E+0	279.730000E+0	948.363551E-3	80.000000E+0	2.185155E+6	2.185155E+6	564.424148E+3	564.424148E+3	1.000080E+0	
2.005491E+3	279.732135E+0	279.840000E+0	1.148069E+0	76.000000E+0	2.042733E+6	2.042733E+6	560.348666E+3	560.348666E+3	1.000081E+0	
2.010970E+3	279.823307E+0	279.940000E+0	965.194894E-3	74.000000E+0	2.146310E+6	2.146310E+6	553.532720E+3	553.532720E+3	1.000030E+0	
2.016460E+3	279.914629E+0	280.050000E+0	782.357970E-3	71.000000E+0	2.059356E+6	2.059356E+6	578.006505E+3	578.006505E+3	1.000394E+0	
2.021925E+3	280.006134E+0	280.050000E+0	783.299103E-3	74.000000E+0	2.085628E+6	2.085628E+6	561.442366E+3	561.442366E+3	1.000038E+0	
2.027379E+3	280.097206E+0	280.160000E+0	966.697423E-3	72.000000E+0	2.124735E+6	2.124735E+6	558.849840E+3	558.849840E+3	999.964000E-3	
2.032847E+3	280.188111E+0	280.260000E+0	967.521927E-3	72.000000E+0	2.158090E+6	2.158090E+6	620.729313E+3	620.729313E+3	1.000167E+0	
2.038310E+3	280.279250E+0	280.370000E+0	785.540807E-3	78.000000E+0	2.140287E+6	2.140287E+6	562.162278E+3	562.162278E+3	999.728000E-3	
2.043764E+3	280.370288E+0	280.470000E+0	785.575797E-3	75.000000E+0	2.171318E+6	2.171318E+6	571.481305E+3	571.481305E+3	999.979000E-3	
2.049224E+3	280.461194E+0	280.580000E+0	967.973209E-3	73.000000E+0	2.264233E+6	2.264233E+6	610.109840E+3	610.109840E+3	999.772000E-3	
2.054685E+3	280.552199E+0	280.690000E+0	1.149605E+0	73.000000E+0	2.211038E+6	2.211038E+6	656.285379E+3	656.285379E+3	999.920000E-3	
2.060148E+3	280.643204E+0	280.790000E+0	1.146930E+0	72.000000E+0	2.097072E+6	2.097072E+6	552.687406E+3	552.687406E+3	1.000387E+0	
2.065617E+3	280.734259E+0	280.900000E+0	1.162679E+0	68.000000E+0	2.234559E+6	2.234559E+6	632.528438E+3	632.528438E+3	999.898000E-3	
2.071098E+3	280.825414E+0	281.010000E+0	1.163098E+0	70.000000E+0	2.154926E+6	2.154926E+6	606.354663E+3	606.354663E+3	999.864000E-3	
2.076596E+3	280.916770E+0	281.110000E+0	1.165040E+0	77.000000E+0	2.163114E+6	2.163114E+6	620.419488E+3	620.419488E+3	999.856000E-3	
2.082053E+3	281.008392E+0	281.220000E+0	1.166495E+0	72.000000E+0	2.074284E+6	2.074284E+6	559.816613E+3	559.816613E+3	999.888000E-3	
2.087489E+3	281.099347E+0	281.310000E+0	1.166390E+0	74.000000E+0	2.083224E+6	2.083224E+6	576.778757E+3	576.778757E+3	999.885000E-3	
2.092902E+3	281.189952E+0	281.420000E+0	1.166739E+0	73.000000E+0	2.198160E+6	2.198160E+6	606.439377E+3	606.439377E+3	999.679000E-3	
2.098310E+3	281.280157E+0	281.520000E+0	1.130271E+0	73.000000E+0	2.159796E+6	2.159796E+6	568.665759E+3	568.665759E+3	999.899000E-3	
2.103734E+3	281.370296E+0	281.630000E+0	1.110672E+0	73.000000E+0	2.170354E+6	2.170354E+6	601.201250E+3	601.201250E+3	1.000034E+0	
2.109187E+3	281.460701E+0	281.630000E+0	1.109975E+0	70.000000E+0	2.244830E+6	2.244830E+6	631.425653E+3	631.425653E+3	1.000027E+0	
2.114646E+3	281.551573E+0	281.740000E+0	1.128190E+0	77.000000E+0	2.254799E+6	2.254799E+6	640.125420E+3	640.125420E+3	999.575000E-3	
2.120106E+3	281.642561E+0	281.840000E+0	964.874033E-3	78.000000E+0	2.120413E+6	2.120413E+6	597.520407E+3	597.520407E+3	1.000093E+0	
2.125589E+3	281.733566E+0	281.950000E+0	782.612932E-3	78.000000E+0	2.151342E+6	2.151342E+6	565.574846E+3	565.574846E+3	999.987000E-3	
2.131050E+3	281.824938E+0	282.060000E+0	782.125783E-3	76.000000E+0	2.172501E+6	2.172501E+6	558.246449E+3	558.246449E+3	1.000176E+0	
2.136465E+3	281.915960E+0	282.160000E+0	964.867033E-3	74.000000E+0	2.175569E+6	2.175569E+6	569.934093E+3	569.934093E+3	1.000196E+0	
2.141885E+3	282.006215E+0	282.270000E+0	1.165767E+0	77.000000E+0	2.222387E+6	2.222387E+6	613.281111E+3	613.281111E+3	1.000074E+0	
2.147289E+3	282.096537E+0	282.380000E+0	1.166254E+0	77.000000E+0	2.077669E+6	2.077669E+6	565.728831E+3	565.728831E+3	999.878000E-3	
2.152748E+3	282.186609E+0	282.490000E+0	1.165800E+0	78.000000E+0	2.201700E+6	2.201700E+6	570.912054E+3	570.912054E+3	999.880000E-3	
2.158211E+3	282.277598E+0	282.590000E+0	1.165947E+0	78.000000E+0	2.268588E+6	2.268588E+6	658.303274E+3	658.303274E+3	999.971000E-3	
2.163674E+3	282.368653E+0	282.700000E+0	1.182961E+0	78.000000E+0	2.067393E+6	2.067393E+6	558.700686E+3	558.700686E+3	999.874000E-3	
2.169131E+3	282.459691E+0	282.810000E+0	1.181608E+0	72.000000E+0	2.209738E+6	2.209738E+6	570.033815E+3	570.033815E+3	999.818000E-3	
2.174625E+3	282.550646E+0	282.920000E+0	1.163276E+0	71.000000E+0	2.195683E+6	2.195683E+6	560.132628E+3	560.132628E+3	999.936000E-3	
2.180109E+3	282.642218E+0	283.020000E+0	1.164660E+0	78.000000E+0	2.305392E+6	2.305392E+6	628.164353E+3	628.164353E+3	999.572000E-3	
2.185566E+3	282.733607E+0	283.130000E+0	1.184808E+0	72.000000E+0	2.289854E+6	2.289854E+6	643.153651E+3	643.153651E+3	999.544000E-3	
2.191031E+3	282.824562E+0	283.130000E+0	1.186032E+0	77.000000E+0	2.144129E+6	2.144129E+6	558.320645E+3	558.320645E+3	999.829000E-3	
2.196495E+3	282.915651E+0	283.240000E+0	1.168893E+0	74.000000E+0	2.346183E+6	2.346183E+6	647.844099E+3	647.844099E+3	999.568000E-3	
2.202008E+3	283.006706E+0	283.350000E+0	968.357168E-3	78.000000E+0	2.211787E+6	2.211787E+6	573.448352E+3	573.448352E+3	999.949000E-3	
2.207476E+3	283.098594E+0	283.450000E+0	785.313605E-3	74.000000E+0	2.108226E+6	2.108226E+6	578.105367E+3	578.105367E+3	1.000016E+0	
2.212944E+3	283.189733E+0	283.450000E+0	802.051837E-3	74.000000E+0	2.268000E+6	2.268000E+6	612.331066E+3	612.331066E+3	1.000188E+0	
2.218402E+3	283.280855E+0	283.560000E+0	982.958200E-3	81.000000E+0	2.193723E+6	2.193723E+6	651.900899E+3	651.900899E+3	1.000557E+0	
2.223875E+3	283.371827E+0	283.670000E+0	963.572828E-3	73.000000E+0	2.270410E+6	2.270410E+6	638.990440E+3	638.990440E+3	999.866000E-3	
2.229369E+3	283.463049E+0	283.780000E+0	763.859607E-3	75.000000E+0	2.285739E+6	2.285739E+6	625.593728E+3	625.593728E+3	999.988000E-3	
2.234834E+3	283.554604E+0	283.780000E+0	785.585038E-3	78.000000E+0	2.105863E+6	2.105863E+6	560.090980E+3	560.090980E+3	999.927000E-3	
2.240297E+3	283.645692E+0	283.890000E+0	1.005085E+0	75.000000E+0	2.197834E+6	2.197834E+6	625.667721E+3	625.667721E+3	1.000630E+0	
2.245769E+3	283.736748E+0	283.990000E+0	1.004683E+0	77.000000E+0	2.214164E+6	2.214164E+6	585.347118E+3	585.347118E+3	1.000182E+0	
2.251243E+3	283.827953E+0	284.100000E+0	801.630548E-3	77.000000E+0	2.235655E+6	2.235655E+6	616.463974E+3	616.463974E+3	1.000031E+0	
2.256710E+3	283.919175E+0	284.210000E+0	783.161030E-3	79.000000E+0	2.131264E+6	2.131264E+6	568.997932E+3	568.997932E+3	999.840000E-3	
2.262177E+3	284.010297E+0	284.210000E+0	965.698604E-3	76.000000E+0	2.309163E+6	2.309163E+6	637.258456E+3	637.258456E+3	1.000214E+0	
2.267644E+3	284.101419E+0	284.320000E+0	1.165887E+0	78.000000E+0	2.139688E+6	2.139688E+6	563.520916E+3	563.520916E+3	999.983000E-3	
2.273102E+3	284.192524E+0	284.430000E+0	982.966825E-3	78.000000E+0	2.310375E+6	2.310375E+6	640.387948E+3	640.387948E+3	999.907000E-3	
2.278566E+3	284.283496E+0	284.530000E+0	799.919351E-3	76.000000E+0	2.243399E+6	2.243399E+6	590.752664E+3	590.752664E+3	999.995000E-3	
2.284039E+3	284.374567E+0	284.640000E+0	801.566237E-3	76.000000E+0	2.255126E+6	2.255126E+6	597.069176E+3	597.069176E+3	999.517000E-3	
2.289502E+3	284.465773E+0	284.750000E+0	984.661014E-3	77.000000E+0	2.230335E+6	2.230335E+6	628.093996E+3	628.093996E+3	1.000372E+0	
2.294970E+3	284.556828E+0	284.840000E+0	1.166803E+0	76.000000E+0	2.155260E+6	2.155260E+6	555.807967E+3	555.807967E+3	1.000450E+0	
2.300482E+3	284.647966E+0	284.840000E+0	1.167576E+0	76.000000E+0	2.157877E+6	2.157877E+6	551.181357E+3	551.181357E+3	1.000068E+0	
2.305956E+3	284.739822E+0	284.950000E+0	1.151962E+0	79.000000E+0	2.184687E+6	2.184687E+6	562.297392E+3	562.297392E+3	1.000106E+0	
2.311420E+3	284.831060E+0	285.060000E+0	934.884647E-3	76.000000E+0	2.192544E+6	2.192544E+6	632.882794E+3	632.882794E+3	1.000063E+0	
2.316882E+3	284.922132E+0	285.170000E+0	732.860922E-3	78.000000E+0	2.162588E+6	2.162588E+6	563.972656E+3	563.972656E+3	999.678000E-3	
2.322343E+3	285.013154E+0	285.270000E+0	766.696644E-3	76.000000E+0	2.249477E+6	2.249477E+6	634.925867E+3	634.925867E+3	999.825000E-3	
2.327844E+3	285.104176E+0	285.380000E+0	1.003355E+0	74.000000E+0	2.169158E+6	2.169158E+6	562.009719E+3	562.009719E+3	999.895000E-3	
2.333311E+3	285.195864E+0	285.490000E+0	1.185593E+0	81.000000E+0	2.095530E+6	2.095530E+6	580.946543E+3	580.946543E+3	1.000008E+0	
2.338815E+3	285.286986E+0	285.600000E+0	1.167685E+0	74.000000E+0	2.226496E+6	2.226496E+6	574.561325E+3	574.561325E+3	999.875000E-3	
2.344285E+3	285.378708E+0	285.600000E+0	1.167465E+0	76.000000E+0	2.104829E+6	2.104829E+6	557.382381E+3	557.382381E+3	999.899000E-3	
2.349784E+3	285.469880E+0	285.710000E+0	1.186000E+0	72.000000E+0	2.275836E+6	2.275836E+6	607.325761E+3	607.325761E+3	999.866000E-3	
2.355277E+3	285.561535E+0	285.820000E+0	1.003885E+0	77.000000E+0	2.265644E+6	2.265644E+6	614.308365E+3	614.308365E+3	1.000259E+0	
2.360772E+3	285.653074E+0	285.930000E+0	803.203627E-3	74.000000E+0	2.266755E+6	2.266755E+6	625.624377E+3	625.624377E+3	1.000183E+0	
2.366258E+3	285.744662E+0	286.040000E+0	802.837348E-3	74.000000E+0	2.056011E+6	2.056011E+6	554.897124E+3	554.897124E+3	1.000270E+0	
2.371749E+3	285.836101E+0	286.150000E+0	1.003116E+0	83.000000E+0	2.146301E+6	2.146301E+6	619.734103E+3	619.734103E+3	1.000112E+0	
2.377266E+3	285.927606E+0	286.150000E+0	1.203579E+0	79.000000E+0	2.087066E+6	2.087066E+6	563.844501E+3	563.844501E+3	1.000456E+0	
2.382729E+3	286.019562E+0	286.260000E+0	1.203469E+0	75.000000E+0	2.303730E+6	2.303730E+6	650.491867E+3	650.491867E+3	999.957000E-3	
2.388182E+3	286.110617E+0	286.360000E+0	1.001950E+0	82.000000E+0	2.324330E+6	2.324330E+6	643.730958E+3	643.730958E+3	999.392000E-3	
2.393659E+3	286.201489E+0	286.470000E+0	800.359074E-3	81.000000E+0	2.234304E+6	2.234304E+6	630.872333E+3	630.872333E+3	1.000186E+0	
2.399164E+3	286.292777E+0	286.470000E+0	782.090348E-3	80.000000E+0	2.239004E+6	2.239004E+6	587.617063E+3	587.617063E+3	999.357000E-3	
2.404619E+3	286.384532E+0	286.580000E+0	965.375004E-3	79.000000E+0	2.091819E+6	2.091819E+6	557.600669E+3	557.600669E+3	999.994000E-3	
2.410091E+3	286.475438E+0	286.690000E+0	966.284539E-3	81.000000E+0	2.203828E+6	2.203828E+6	579.938925E+3	579.938925E+3	999.524000E-3	
2.415565E+3	286.566643E+0	286.800000E+0	784.310932E-3	75.000000E+0	2.269108E+6	2.269108E+6	598.689466E+3	598.689466E+3	999.905000E-3	
2.421020E+3	286.657881E+0	286.910000E+0	802.691101E-3	81.000000E+0	2.159756E+6	2.159756E+6	566.795888E+3	566.795888E+3	1.000032E+0	
2.426524E+3	286.748803E+0	287.020000E+0	1.002206E+0	80.000000E+0	2.108425E+6	2.108425E+6	585.716847E+3	585.716847E+3	999.731000E-3	
2.431994E+3	286.840525E+0	287.020000E+0	1.201754E+0	81.000000E+0	2.173956E+6	2.173956E+6	631.327305E+3	631.327305E+3	1.000085E+0	
2.437453E+3	286.931697E+0	287.130000E+0	1.200841E+0	86.000000E+0	2.196202E+6	2.196202E+6	562.646620E+3	562.646620E+3	999.843000E-3	
2.442948E+3	287.022686E+0	287.240000E+0	1.001071E+0	81.000000E+0	2.224003E+6	2.224003E+6	593.610042E+3	593.610042E+3	1.000112E+0	
