Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
1.462584E-1,1.000000E+0,7.000000E-4,-8.000000E-5,-8.750000E+3,4.503827E+4,2.221000E-2,1.000300E+0,1.356000E-2,-8.000000E-5,-1.695000E+5,6.402521E+2,2.221000E-2,1.422000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.000000E+0
1.675763E-1,-9.900000E+1,-9.860000E-2,-2.310000E-3,4.268398E+4,4.868972E+4,2.053000E-2,9.996000E-1,1.150000E-2,-2.310000E-3,-4.978355E+3,7.471992E+2,2.053000E-2,1.534000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.000000E+0
1.889275E-1,-1.990000E+2,-2.002000E-1,-4.140000E-3,4.835749E+4,4.959346E+4,2.017000E-2,1.000300E+0,1.284000E-2,-4.140000E-3,-3.101449E+3,8.373823E+2,2.017000E-2,1.689000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.000000E+0
2.102287E-1,-2.990000E+2,-3.000000E-1,-7.610000E-3,3.942181E+4,4.555758E+4,2.197000E-2,1.000900E+0,1.178000E-2,-7.610000E-3,-1.547963E+3,7.633136E+2,2.197000E-2,1.677000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.000000E+0
2.322299E-1,-3.990000E+2,-3.995000E-1,-8.460000E-3,4.722222E+4,4.936391E+4,2.028000E-2,1.001100E+0,1.148000E-2,-8.460000E-3,-1.356974E+3,7.120316E+2,2.028000E-2,1.444000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,5.000000E+0
2.535812E-1,-4.990000E+2,-5.002000E-1,-1.069000E-2,4.679139E+4,4.577645E+4,2.183000E-2,9.993000E-1,1.270000E-2,-1.069000E-2,-1.188026E+3,7.366010E+2,2.183000E-2,1.608000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,6.000000E+0
2.752157E-1,-5.990000E+2,-5.998000E-1,-1.317000E-2,4.554290E+4,4.639314E+4,2.157000E-2,1.000700E+0,9.440000E-3,-1.317000E-2,-7.167806E+2,7.371349E+2,2.157000E-2,1.590000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,7.000000E+0
2.965836E-1,-6.990000E+2,-6.998000E-1,-1.509000E-2,4.637508E+4,4.857698E+4,2.059000E-2,1.000200E+0,8.830000E-3,-1.509000E-2,-5.851557E+2,7.770763E+2,2.059000E-2,1.600000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,8.000000E+0
3.178182E-1,-7.990000E+2,-7.995000E-1,-1.660000E-2,4.816265E+4,4.725555E+4,2.117000E-2,1.000400E+0,1.103000E-2,-1.660000E-2,-6.644578E+2,6.282475E+2,2.117000E-2,1.330000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,9.000000E+0
3.391861E-1,-8.990000E+2,-8.987000E-1,-1.999000E-2,4.495748E+4,4.695122E+4,2.132000E-2,1.001000E+0,1.221000E-2,-1.999000E-2,-6.108054E+2,7.448405E+2,2.132000E-2,1.588000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.000000E+1
3.605373E-1,-9.990000E+2,-9.998000E-1,-2.317000E-2,4.315063E+4,4.588613E+4,2.178000E-2,9.994000E-1,9.060000E-3,-2.317000E-2,-3.910229E+2,6.758494E+2,2.178000E-2,1.472000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.100000E+1
3.820052E-1,-1.099000E+3,-1.098000E+0,-2.494000E-2,4.402566E+4,4.873294E+4,2.052000E-2,1.000000E+0,9.100000E-3,-2.494000E-2,-3.648757E+2,8.961988E+2,2.052000E-2,1.839000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.200000E+1
4.034397E-1,-1.199000E+3,-1.198700E+0,-2.706000E-2,4.429786E+4,4.405286E+4,2.270000E-2,1.000000E+0,9.780000E-3,-2.706000E-2,-3.614191E+2,6.709251E+2,2.270000E-2,1.523000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.300000E+1
4.249743E-1,-1.299000E+3,-1.298800E+0,-2.897000E-2,4.483259E+4,4.664332E+4,2.142000E-2,9.991000E-1,1.102000E-2,-2.897000E-2,-3.803935E+2,5.784314E+2,2.142000E-2,1.239000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.400000E+1
4.463589E-1,-1.399000E+3,-1.399200E+0,-3.099000E-2,4.515005E+4,4.682436E+4,2.135000E-2,9.997000E-1,9.720000E-3,-3.099000E-2,-3.136496E+2,7.021077E+2,2.135000E-2,1.499000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.500000E+1
4.679268E-1,-1.499000E+3,-1.498800E+0,-3.408000E-2,4.397887E+4,4.750000E+4,2.108000E-2,1.001300E+0,1.045000E-2,-3.408000E-2,-3.066315E+2,6.209677E+2,2.108000E-2,1.309000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.600000E+1
4.894447E-1,-1.599000E+3,-1.600300E+0,-3.710000E-2,4.313477E+4,4.807397E+4,2.082000E-2,1.000900E+0,8.310000E-3,-3.710000E-2,-2.239892E+2,7.281460E+2,2.082000E-2,1.516000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.700000E+1
5.109459E-1,-1.699000E+3,-1.699700E+0,-3.886000E-2,4.373906E+4,4.807026E+4,2.078000E-2,9.989000E-1,9.200000E-3,-3.886000E-2,-2.367473E+2,7.266603E+2,2.078000E-2,1.510000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.800000E+1
5.323471E-1,-1.799000E+3,-1.799700E+0,-4.189000E-2,4.296252E+4,4.542234E+4,2.202000E-2,1.000200E+0,4.640000E-3,-4.189000E-2,-1.107663E+2,6.575840E+2,2.202000E-2,1.448000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.900000E+1
5.539650E-1,-1.899000E+3,-1.898700E+0,-4.596000E-2,4.131201E+4,4.735795E+4,2.112000E-2,1.000200E+0,7.750000E-3,-4.596000E-2,-1.686249E+2,7.357955E+2,2.112000E-2,1.554000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.000000E+1
5.755496E-1,-1.999000E+3,-1.999000E+0,-4.672000E-2,4.278682E+4,4.964268E+4,2.015000E-2,1.000300E+0,4.720000E-3,-4.672000E-2,-1.010274E+2,6.595533E+2,2.015000E-2,1.329000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.100000E+1
5.968841E-1,-2.099000E+3,-2.098900E+0,-5.010000E-2,4.189421E+4,4.987537E+4,2.006000E-2,1.000500E+0,6.650000E-3,-5.010000E-2,-1.327345E+2,7.951147E+2,2.006000E-2,1.595000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.200000E+1
6.182020E-1,-2.199000E+3,-2.198100E+0,-5.156000E-2,4.263189E+4,4.727788E+4,2.116000E-2,1.000400E+0,6.440000E-3,-5.156000E-2,-1.249030E+2,7.712665E+2,2.116000E-2,1.632000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.300000E+1
6.395366E-1,-2.299000E+3,-2.299400E+0,-5.720000E-2,4.019930E+4,4.351022E+4,2.299000E-2,1.000300E+0,6.160000E-3,-5.720000E-2,-1.076923E+2,6.333188E+2,2.299000E-2,1.456000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.400000E+1
6.608878E-1,-2.399000E+3,-2.399700E+0,-5.760000E-2,4.166146E+4,4.656410E+4,2.145000E-2,9.988000E-1,7.120000E-3,-5.760000E-2,-1.236111E+2,6.638695E+2,2.145000E-2,1.424000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.500000E+1
6.822557E-1,-2.499000E+3,-2.499000E+0,-6.144000E-2,4.067383E+4,4.798178E+4,2.086000E-2,1.000900E+0,6.610000E-3,-6.144000E-2,-1.075846E+2,9.218600E+2,2.086000E-2,1.923000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.600000E+1
7.038569E-1,-2.599000E+3,-2.599900E+0,-6.460000E-2,4.024613E+4,4.559562E+4,2.191000E-2,9.990000E-1,7.610000E-3,-6.460000E-2,-1.178019E+2,6.727522E+2,2.191000E-2,1.474000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.700000E+1
7.251748E-1,-2.699000E+3,-2.698400E+0,-6.663000E-2,4.049827E+4,4.927165E+4,2.032000E-2,1.001200E+0,9.230000E-3,-6.663000E-2,-1.385262E+2,6.673228E+2,2.032000E-2,1.356000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.800000E+1
7.464260E-1,-2.799000E+3,-2.799500E+0,-6.891000E-2,4.062545E+4,4.851188E+4,2.063000E-2,1.000800E+0,4.100000E-3,-6.891000E-2,-5.949790E+1,8.637906E+2,2.063000E-2,1.782000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.900000E+1
7.679273E-1,-2.899000E+3,-2.900500E+0,-7.244000E-2,4.004003E+4,4.638219E+4,2.156000E-2,1.000000E+0,5.410000E-3,-7.244000E-2,-7.468250E+1,7.119666E+2,2.156000E-2,1.535000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.000000E+1
7.893452E-1,-2.999000E+3,-2.999500E+0,-7.568000E-2,3.963399E+4,4.627950E+4,2.161000E-2,1.000100E+0,5.150000E-3,-7.568000E-2,-6.804968E+1,7.626099E+2,2.161000E-2,1.648000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.100000E+1
8.107630E-1,-3.099000E+3,-3.099200E+0,-7.694000E-2,4.028074E+4,4.478280E+4,2.233000E-2,1.000000E+0,6.770000E-3,-7.694000E-2,-8.799064E+1,5.893417E+2,2.233000E-2,1.316000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.200000E+1
8.320809E-1,-3.199000E+3,-3.199100E+0,-8.168000E-2,3.916626E+4,4.939289E+4,2.026000E-2,1.000700E+0,4.090000E-3,-8.168000E-2,-5.007346E+1,7.537019E+2,2.026000E-2,1.527000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.300000E+1
8.535155E-1,-3.299000E+3,-3.298700E+0,-8.375000E-2,3.938746E+4,4.831238E+4,2.068000E-2,9.991000E-1,1.520000E-3,-8.375000E-2,-1.814925E+1,6.774662E+2,2.068000E-2,1.401000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.400000E+1
8.750001E-1,-3.399000E+3,-3.398100E+0,-8.715000E-2,3.899139E+4,4.575744E+4,2.185000E-2,9.998000E-1,3.600000E-4,-8.715000E-2,-4.130809E+0,7.601831E+2,2.185000E-2,1.661000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.500000E+1
8.965513E-1,-3.499000E+3,-3.499200E+0,-9.016000E-2,3.881100E+4,4.541950E+4,2.205000E-2,1.001500E+0,4.600000E-3,-9.016000E-2,-5.102041E+1,7.551020E+2,2.205000E-2,1.665000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.600000E+1
9.180525E-1,-3.599000E+3,-3.599700E+0,-9.284000E-2,3.877316E+4,4.989027E+4,2.005000E-2,1.000300E+0,2.880000E-3,-9.284000E-2,-3.102111E+1,7.057357E+2,2.005000E-2,1.415000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.700000E+1
9.395871E-1,-3.699000E+3,-3.699000E+0,-9.590000E-2,3.857143E+4,4.463600E+4,2.239000E-2,9.994000E-1,2.110000E-3,-9.590000E-2,-2.200209E+1,7.364895E+2,2.239000E-2,1.649000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.800000E+1
9.613883E-1,-3.799000E+3,-3.798100E+0,-9.889000E-2,3.840732E+4,4.837041E+4,2.068000E-2,1.000300E+0,3.450000E-3,-9.889000E-2,-3.488725E+1,7.741779E+2,2.068000E-2,1.601000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,3.900000E+1
9.829062E-1,-3.899000E+3,-3.899200E+0,-1.019200E-1,3.825746E+4,5.004502E+4,1.999000E-2,1.000400E+0,4.420000E-3,-1.019200E-1,-4.336735E+1,8.804402E+2,1.999000E-2,1.760000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.000000E+1
1.004507E+0,-3.999000E+3,-3.998200E+0,-1.059800E-1,3.772599E+4,4.831721E+4,2.068000E-2,9.992000E-1,3.900000E-3,-1.059800E-1,-3.679940E+1,7.417795E+2,2.068000E-2,1.534000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.100000E+1
1.026209E+0,-4.099000E+3,-4.099700E+0,-1.095700E-1,3.741626E+4,4.681627E+4,2.139000E-2,1.001400E+0,2.250000E-3,-1.095700E-1,-2.053482E+1,8.036466E+2,2.139000E-2,1.719000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.200000E+1
1.048210E+0,-4.199000E+3,-4.199600E+0,-1.118600E-1,3.754336E+4,4.604512E+4,2.172000E-2,1.000100E+0,8.800000E-4,-1.118600E-1,-7.866977E+0,8.006446E+2,2.172000E-2,1.739000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.300000E+1
1.069745E+0,-4.299000E+3,-4.298400E+0,-1.137700E-1,3.778149E+4,4.944637E+4,2.023000E-2,1.000300E+0,2.150000E-3,-1.137700E-1,-1.889778E+1,6.633712E+2,2.023000E-2,1.342000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.400000E+1
1.091262E+0,-4.399000E+3,-4.399700E+0,-1.181200E-1,3.724771E+4,4.722039E+4,2.119000E-2,1.000600E+0,1.860000E-3,-1.181200E-1,-1.574670E+1,8.754129E+2,2.119000E-2,1.855000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.500000E+1
1.112747E+0,-4.499000E+3,-4.499000E+0,-1.211000E-1,3.715111E+4,4.850145E+4,2.062000E-2,1.000100E+0,-2.500000E-4,-1.211000E-1,2.064410E+0,7.463628E+2,2.062000E-2,1.539000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.600000E+1
1.134265E+0,-4.599000E+3,-4.597900E+0,-1.248200E-1,3.683624E+4,4.871408E+4,2.053000E-2,1.000100E+0,2.800000E-4,-1.248200E-1,-2.243230E+0,8.046761E+2,2.053000E-2,1.652000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.700000E+1
1.155883E+0,-4.699000E+3,-4.699200E+0,-1.281200E-1,3.667811E+4,4.608575E+4,2.169000E-2,9.996000E-1,-1.810000E-3,-1.281200E-1,1.412738E+1,7.630244E+2,2.169000E-2,1.655000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.800000E+1
1.177267E+0,-4.799000E+3,-4.798400E+0,-1.303000E-1,3.682579E+4,4.759524E+4,2.100000E-2,9.995000E-1,2.460000E-3,-1.303000E-1,-1.887951E+1,8.190476E+2,2.100000E-2,1.720000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,4.900000E+1
