Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
33.857936E+0	207.470000E+0	207.470000E+0	NaN	51.000000E+0	8.187590E+6	8.187590E+6	943.844139E+0	943.844139E+0	500.098000E-3	
39.318249E+0	207.470000E+0	207.470000E+0	NaN	16.000000E+0	33.554668E+6	33.554668E+6	755.278711E+3	755.278711E+3	499.629000E-3	
44.777561E+0	207.652010E+0	207.530000E+0	NaN	14.000000E+0	11.706342E+6	11.706342E+6	275.904517E+3	275.904517E+3	500.212000E-3	
50.289876E+0	207.833987E+0	207.590000E+0	NaN	14.000000E+0	11.330306E+6	11.330306E+6	386.424689E+3	386.424689E+3	500.233000E-3	
55.814192E+0	208.017731E+0	207.650000E+0	NaN	16.000000E+0	15.279065E+6	15.279065E+6	577.388447E+3	577.388447E+3	499.931000E-3	
61.341508E+0	208.201875E+0	207.730000E+0	NaN	19.000000E+0	10.280164E+6	10.280164E+6	218.147996E+3	218.147996E+3	500.130000E-3	
66.830822E+0	208.386119E+0	207.790000E+0	NaN	24.000000E+0	25.455374E+6	25.455374E+6	725.983189E+3	725.983189E+3	499.689000E-3	
72.312136E+0	208.569096E+0	207.790000E+0	689.559940E-3	29.000000E+0	62.259900E+6	62.259900E+6	1.357273E+6	1.357273E+6	499.947000E-3	
77.793449E+0	208.751807E+0	207.850000E+0	724.975115E-3	36.000000E+0	12.851439E+6	12.851439E+6	273.761562E+3	273.761562E+3	500.178000E-3	
83.269763E+0	208.934517E+0	207.930000E+0	616.900437E-3	37.000000E+0	8.487795E+6	8.487795E+6	216.853675E+3	216.853675E+3	500.016000E-3	
88.754076E+0	209.117061E+0	207.990000E+0	473.007003E-3	44.000000E+0	12.136295E+6	12.136295E+6	208.214372E+3	208.214372E+3	499.894000E-3	
94.271392E+0	209.299871E+0	208.050000E+0	474.375592E-3	53.000000E+0	12.044458E+6	12.044458E+6	509.673494E+3	509.673494E+3	499.845000E-3	
99.783707E+0	209.483782E+0	208.050000E+0	620.452445E-3	60.000000E+0	23.766144E+6	23.766144E+6	465.068949E+3	465.068949E+3	499.802000E-3	
105.320024E+0	209.667526E+0	208.130000E+0	729.139135E-3	62.000000E+0	10.322229E+6	10.322229E+6	379.251806E+3	379.251806E+3	500.112000E-3	
110.859341E+0	209.852070E+0	208.190000E+0	582.407182E-3	65.000000E+0	9.680132E+6	9.680132E+6	205.845275E+3	205.845275E+3	499.882000E-3	
116.394657E+0	210.036713E+0	208.330000E+0	471.761652E-3	71.000000E+0	17.120589E+6	17.120589E+6	429.236040E+3	429.236040E+3	499.750000E-3	
121.892972E+0	210.221224E+0	208.390000E+0	506.419356E-3	72.000000E+0	11.570417E+6	11.570417E+6	266.625000E+3	266.625000E+3	499.842000E-3	
127.383286E+0	210.404501E+0	208.590000E+0	758.807295E-3	69.000000E+0	14.919845E+6	14.919845E+6	472.817070E+3	472.817070E+3	499.964000E-3	
132.867599E+0	210.587512E+0	208.790000E+0	976.520962E-3	65.000000E+0	8.386674E+6	8.386674E+6	338.751257E+3	338.751257E+3	500.349000E-3	
138.346913E+0	210.770322E+0	208.990000E+0	1.196930E+0	65.000000E+0	11.882248E+6	11.882248E+6	425.023764E+3	425.023764E+3	500.005000E-3	
143.864228E+0	210.952966E+0	209.330000E+0	1.564699E+0	65.000000E+0	21.443501E+6	21.443501E+6	522.691978E+3	522.691978E+3	499.848000E-3	
149.352542E+0	211.136876E+0	209.590000E+0	1.931856E+0	63.000000E+0	13.729953E+6	13.729953E+6	531.560868E+3	531.560868E+3	499.633000E-3	
154.837856E+0	211.319820E+0	209.860000E+0	2.440759E+0	60.000000E+0	8.551377E+6	8.551377E+6	227.253208E+3	227.253208E+3	499.828000E-3	
160.381173E+0	211.502664E+0	210.060000E+0	2.802156E+0	62.000000E+0	11.038375E+6	11.038375E+6	282.948775E+3	282.948775E+3	499.928000E-3	
165.862487E+0	211.687441E+0	210.260000E+0	3.038422E+0	58.000000E+0	10.240899E+6	10.240899E+6	317.957629E+3	317.957629E+3	800.019000E-3	
171.371802E+0	211.870152E+0	210.540000E+0	2.908630E+0	51.000000E+0	16.746703E+6	16.746703E+6	440.925267E+3	440.925267E+3	799.990000E-3	
176.855115E+0	212.053796E+0	210.950000E+0	2.543927E+0	49.000000E+0	9.282616E+6	9.282616E+6	276.918881E+3	276.918881E+3	799.883000E-3	
182.338429E+0	212.236573E+0	211.210000E+0	2.451446E+0	53.000000E+0	10.264754E+6	10.264754E+6	287.385445E+3	287.385445E+3	799.727000E-3	
187.857745E+0	212.419350E+0	211.490000E+0	2.854506E+0	50.000000E+0	9.937292E+6	9.937292E+6	328.505590E+3	328.505590E+3	799.952000E-3	
193.344059E+0	212.603327E+0	211.760000E+0	3.350747E+0	45.000000E+0	9.357153E+6	9.357153E+6	257.185051E+3	257.185051E+3	799.943000E-3	
198.851374E+0	212.786204E+0	211.970000E+0	3.458859E+0	45.000000E+0	12.747116E+6	12.747116E+6	409.844646E+3	409.844646E+3	800.009000E-3	
204.338687E+0	212.969781E+0	212.250000E+0	3.202961E+0	47.000000E+0	9.488860E+6	9.488860E+6	261.404081E+3	261.404081E+3	799.816000E-3	
209.826001E+0	213.152692E+0	212.450000E+0	2.854305E+0	41.000000E+0	11.500230E+6	11.500230E+6	301.417996E+3	301.417996E+3	800.071000E-3	
215.321316E+0	213.335602E+0	212.720000E+0	2.764066E+0	45.000000E+0	9.841147E+6	9.841147E+6	260.577089E+3	260.577089E+3	799.790000E-3	
220.864633E+0	213.518779E+0	213.000000E+0	2.639322E+0	45.000000E+0	10.508108E+6	10.508108E+6	297.718791E+3	297.718791E+3	799.667000E-3	
226.345946E+0	213.703557E+0	213.210000E+0	2.621986E+0	44.000000E+0	11.536938E+6	11.536938E+6	304.160900E+3	304.160900E+3	800.202000E-3	
231.839261E+0	213.886267E+0	213.350000E+0	2.727142E+0	44.000000E+0	14.041158E+6	14.041158E+6	341.440351E+3	341.440351E+3	800.346000E-3	
237.365576E+0	214.069377E+0	213.560000E+0	2.741316E+0	45.000000E+0	12.682617E+6	12.682617E+6	417.076923E+3	417.076923E+3	799.639000E-3	
242.858891E+0	214.253588E+0	213.690000E+0	2.523254E+0	47.000000E+0	13.499916E+6	13.499916E+6	338.998312E+3	338.998312E+3	799.870000E-3	
248.344204E+0	214.436698E+0	213.830000E+0	2.161984E+0	49.000000E+0	13.968063E+6	13.968063E+6	376.520942E+3	376.520942E+3	800.370000E-3	
253.833519E+0	214.619542E+0	213.970000E+0	1.890145E+0	50.000000E+0	11.598941E+6	11.598941E+6	321.204321E+3	321.204321E+3	799.863000E-3	
259.323833E+0	214.802519E+0	214.110000E+0	1.744175E+0	49.000000E+0	11.896405E+6	11.896405E+6	315.707919E+3	315.707919E+3	800.747000E-3	
264.809146E+0	214.985530E+0	214.320000E+0	1.619213E+0	54.000000E+0	14.923545E+6	14.923545E+6	486.430037E+3	486.430037E+3	799.902000E-3	
270.297460E+0	215.168374E+0	214.460000E+0	1.512168E+0	56.000000E+0	8.848208E+6	8.848208E+6	281.697633E+3	281.697633E+3	800.055000E-3	
275.811776E+0	215.351317E+0	214.590000E+0	1.658080E+0	54.000000E+0	16.866786E+6	16.866786E+6	473.789540E+3	473.789540E+3	799.823000E-3	
281.304090E+0	215.535128E+0	214.810000E+0	1.785705E+0	57.000000E+0	9.451690E+6	9.451690E+6	249.498464E+3	249.498464E+3	799.991000E-3	
286.814405E+0	215.718205E+0	214.940000E+0	1.766461E+0	59.000000E+0	12.139314E+6	12.139314E+6	326.770818E+3	326.770818E+3	800.345000E-3	
292.320720E+0	215.901882E+0	215.090000E+0	1.764665E+0	58.000000E+0	13.922603E+6	13.922603E+6	431.813120E+3	431.813120E+3	800.132000E-3	
297.851036E+0	216.085426E+0	215.230000E+0	1.762984E+0	60.000000E+0	9.544715E+6	9.544715E+6	251.984013E+3	251.984013E+3	800.038000E-3	
303.360351E+0	216.269770E+0	215.440000E+0	1.780514E+0	59.000000E+0	12.430085E+6	12.430085E+6	407.674437E+3	407.674437E+3	799.876000E-3	
308.851665E+0	216.453414E+0	215.580000E+0	1.670057E+0	57.000000E+0	11.463062E+6	11.463062E+6	281.090662E+3	281.090662E+3	800.351000E-3	
314.334979E+0	216.636458E+0	215.790000E+0	1.667924E+0	55.000000E+0	10.928259E+6	10.928259E+6	318.144710E+3	318.144710E+3	800.495000E-3	
319.839293E+0	216.819235E+0	216.000000E+0	1.795929E+0	58.000000E+0	10.952594E+6	10.952594E+6	376.132101E+3	376.132101E+3	800.087000E-3	
325.320607E+0	217.002712E+0	216.220000E+0	1.908241E+0	58.000000E+0	9.165628E+6	9.165628E+6	250.137441E+3	250.137441E+3	800.251000E-3	
330.828922E+0	217.185422E+0	216.430000E+0	2.038658E+0	53.000000E+0	15.540781E+6	15.540781E+6	394.981543E+3	394.981543E+3	799.884000E-3	
336.312236E+0	217.369033E+0	216.710000E+0	2.185172E+0	55.000000E+0	12.178566E+6	12.178566E+6	385.076115E+3	385.076115E+3	800.010000E-3	
341.806550E+0	217.551810E+0	216.930000E+0	2.329893E+0	57.000000E+0	11.927922E+6	11.927922E+6	289.757007E+3	289.757007E+3	800.125000E-3	
347.327866E+0	217.734954E+0	217.140000E+0	2.456985E+0	54.000000E+0	12.843219E+6	12.843219E+6	375.520783E+3	375.520783E+3	800.261000E-3	
352.845181E+0	217.918998E+0	217.350000E+0	2.585087E+0	54.000000E+0	16.153535E+6	16.153535E+6	397.290909E+3	397.290909E+3	799.600000E-3	
358.349496E+0	218.102908E+0	217.560000E+0	2.583240E+0	55.000000E+0	13.948265E+6	13.948265E+6	394.469922E+3	394.469922E+3	799.933000E-3	
363.833810E+0	218.286385E+0	217.790000E+0	2.452616E+0	55.000000E+0	11.718676E+6	11.718676E+6	386.846345E+3	386.846345E+3	800.034000E-3	
369.319124E+0	218.469196E+0	217.920000E+0	2.303810E+0	54.000000E+0	9.065715E+6	9.065715E+6	297.918083E+3	297.918083E+3	800.140000E-3	
374.805438E+0	218.652040E+0	218.140000E+0	2.323929E+0	52.000000E+0	11.308525E+6	11.308525E+6	294.954758E+3	294.954758E+3	799.852000E-3	
380.279751E+0	218.834917E+0	218.360000E+0	2.219323E+0	54.000000E+0	12.342824E+6	12.342824E+6	444.010031E+3	444.010031E+3	799.815000E-3	
385.724062E+0	219.017394E+0	218.570000E+0	2.095195E+0	46.000000E+0	10.527353E+6	10.527353E+6	362.179808E+3	362.179808E+3	799.763000E-3	
393.713519E+0	219.198871E+0	219.150000E+0	2.097241E+0	49.000000E+0	16.690903E+6	16.690903E+6	426.555393E+3	426.555393E+3	799.995000E-3	
399.134829E+0	219.465186E+0	219.220000E+0	2.228528E+0	46.000000E+0	12.734214E+6	12.734214E+6	411.968636E+3	411.968636E+3	799.836000E-3	
404.565140E+0	219.645896E+0	219.290000E+0	2.766659E+0	53.000000E+0	9.132348E+6	9.132348E+6	272.669443E+3	272.669443E+3	800.359000E-3	
410.043453E+0	219.826907E+0	219.430000E+0	2.933156E+0	53.000000E+0	9.630501E+6	9.630501E+6	296.544295E+3	296.544295E+3	800.102000E-3	
415.475764E+0	220.009517E+0	219.580000E+0	2.403537E+0	55.000000E+0	14.803109E+6	14.803109E+6	346.517675E+3	346.517675E+3	799.812000E-3	
420.902074E+0	220.190594E+0	219.730000E+0	1.612413E+0	55.000000E+0	10.564497E+6	10.564497E+6	352.343544E+3	352.343544E+3	800.155000E-3	
426.389388E+0	220.371471E+0	219.870000E+0	1.174634E+0	58.000000E+0	15.644623E+6	15.644623E+6	417.771803E+3	417.771803E+3	800.066000E-3	
431.845700E+0	220.554382E+0	220.020000E+0	1.469165E+0	57.000000E+0	11.443178E+6	11.443178E+6	256.073370E+3	256.073370E+3	800.107000E-3	
437.275011E+0	220.736259E+0	220.240000E+0	1.615594E+0	58.000000E+0	9.430988E+6	9.430988E+6	305.882838E+3	305.882838E+3	800.125000E-3	
442.766325E+0	220.917236E+0	220.380000E+0	1.613991E+0	54.000000E+0	19.336889E+6	19.336889E+6	461.041364E+3	461.041364E+3	799.387000E-3	
448.260639E+0	221.100280E+0	220.530000E+0	1.741230E+0	60.000000E+0	11.747622E+6	11.747622E+6	294.844392E+3	294.844392E+3	800.248000E-3	
453.750953E+0	221.283423E+0	220.680000E+0	1.869088E+0	64.000000E+0	9.675692E+6	9.675692E+6	321.856936E+3	321.856936E+3	800.083000E-3	
459.267269E+0	221.466434E+0	220.890000E+0	1.867061E+0	61.000000E+0	11.063523E+6	11.063523E+6	331.624032E+3	331.624032E+3	800.114000E-3	
464.751582E+0	221.650311E+0	221.110000E+0	1.733483E+0	62.000000E+0	9.144034E+6	9.144034E+6	237.718286E+3	237.718286E+3	800.103000E-3	
470.239896E+0	221.833122E+0	221.260000E+0	1.728332E+0	63.000000E+0	14.282396E+6	14.282396E+6	392.962864E+3	392.962864E+3	799.957000E-3	
475.773212E+0	222.016065E+0	221.400000E+0	1.982143E+0	65.000000E+0	9.083400E+6	9.083400E+6	258.842398E+3	258.842398E+3	799.975000E-3	
481.258526E+0	222.200509E+0	221.550000E+0	2.110330E+0	68.000000E+0	14.476425E+6	14.476425E+6	360.834087E+3	360.834087E+3	800.112000E-3	
486.735840E+0	222.383353E+0	221.770000E+0	1.982417E+0	65.000000E+0	10.531846E+6	10.531846E+6	285.288968E+3	285.288968E+3	799.999000E-3	
492.244154E+0	222.565930E+0	221.920000E+0	1.727025E+0	63.000000E+0	13.379615E+6	13.379615E+6	368.006689E+3	368.006689E+3	800.101000E-3	
497.752470E+0	222.749541E+0	222.150000E+0	1.727640E+0	65.000000E+0	9.742741E+6	9.742741E+6	330.517661E+3	330.517661E+3	799.879000E-3	
503.282786E+0	222.933151E+0	222.360000E+0	1.875009E+0	61.000000E+0	15.735019E+6	15.735019E+6	428.486130E+3	428.486130E+3	799.811000E-3	
508.811102E+0	223.117495E+0	222.510000E+0	2.038494E+0	66.000000E+0	9.062834E+6	9.062834E+6	265.245809E+3	265.245809E+3	800.067000E-3	
514.301416E+0	223.301772E+0	222.730000E+0	2.160674E+0	63.000000E+0	12.290567E+6	12.290567E+6	422.605623E+3	422.605623E+3	799.993000E-3	
519.787730E+0	223.484783E+0	222.960000E+0	2.138141E+0	62.000000E+0	9.263886E+6	9.263886E+6	228.546054E+3	228.546054E+3	800.585000E-3	
525.273044E+0	223.667660E+0	223.180000E+0	2.119865E+0	58.000000E+0	13.681317E+6	13.681317E+6	465.560308E+3	465.560308E+3	799.673000E-3	
530.758358E+0	223.850504E+0	223.410000E+0	2.142589E+0	54.000000E+0	10.488121E+6	10.488121E+6	368.300118E+3	368.300118E+3	799.929000E-3	
536.248672E+0	224.033347E+0	223.630000E+0	2.311811E+0	60.000000E+0	11.697294E+6	11.697294E+6	320.010971E+3	320.010971E+3	799.627000E-3	
541.735985E+0	224.216358E+0	223.850000E+0	2.460594E+0	55.000000E+0	13.982185E+6	13.982185E+6	458.569056E+3	458.569056E+3	799.781000E-3	
547.219299E+0	224.399268E+0	224.080000E+0	2.460669E+0	60.000000E+0	10.200740E+6	10.200740E+6	320.531182E+3	320.531182E+3	799.840000E-3	
552.714613E+0	224.582045E+0	224.230000E+0	2.442001E+0	63.000000E+0	11.774868E+6	11.774868E+6	394.678487E+3	394.678487E+3	800.220000E-3	
558.187926E+0	224.765223E+0	224.380000E+0	2.442001E+0	62.000000E+0	12.050316E+6	12.050316E+6	289.155365E+3	289.155365E+3	799.659000E-3	
563.655239E+0	224.947666E+0	224.600000E+0	2.314257E+0	64.000000E+0	10.655061E+6	10.655061E+6	344.382658E+3	344.382658E+3	799.982000E-3	
569.141553E+0	225.129910E+0	224.750000E+0	2.059641E+0	62.000000E+0	10.866911E+6	10.866911E+6	255.593347E+3	255.593347E+3	800.348000E-3	
574.639867E+0	225.312787E+0	224.900000E+0	1.915647E+0	60.000000E+0	10.765815E+6	10.765815E+6	272.920759E+3	272.920759E+3	800.223000E-3	
580.134181E+0	225.496064E+0	225.050000E+0	1.898968E+0	58.000000E+0	9.987619E+6	9.987619E+6	368.369945E+3	368.369945E+3	800.208000E-3	
585.681499E+0	225.679208E+0	225.290000E+0	1.898171E+0	60.000000E+0	9.581593E+6	9.581593E+6	239.406587E+3	239.406587E+3	800.063000E-3	
591.203815E+0	225.864119E+0	225.440000E+0	1.767614E+0	67.000000E+0	11.704740E+6	11.704740E+6	271.608632E+3	271.608632E+3	800.019000E-3	
596.691129E+0	226.048196E+0	225.590000E+0	1.798455E+0	61.000000E+0	12.145445E+6	12.145445E+6	406.181294E+3	406.181294E+3	799.899000E-3	
602.173442E+0	226.231106E+0	225.810000E+0	1.956868E+0	66.000000E+0	10.425596E+6	10.425596E+6	367.232504E+3	367.232504E+3	799.956000E-3	
607.665756E+0	226.413850E+0	225.960000E+0	1.956025E+0	60.000000E+0	14.541564E+6	14.541564E+6	386.864545E+3	386.864545E+3	799.786000E-3	
613.184072E+0	226.596927E+0	226.180000E+0	1.924198E+0	60.000000E+0	12.870068E+6	12.870068E+6	322.149179E+3	322.149179E+3	799.746000E-3	
618.674386E+0	226.780871E+0	226.340000E+0	1.893850E+0	68.000000E+0	9.978087E+6	9.978087E+6	358.697930E+3	358.697930E+3	800.043000E-3	
624.161700E+0	226.963882E+0	226.490000E+0	2.020950E+0	58.000000E+0	10.699679E+6	10.699679E+6	283.871054E+3	283.871054E+3	799.908000E-3	
629.645013E+0	227.146792E+0	226.640000E+0	2.036728E+0	66.000000E+0	10.003250E+6	10.003250E+6	247.975000E+3	247.975000E+3	800.260000E-3	
635.134327E+0	227.329569E+0	226.880000E+0	1.927230E+0	61.000000E+0	15.009330E+6	15.009330E+6	378.668106E+3	378.668106E+3	799.547000E-3	
640.638642E+0	227.512546E+0	227.100000E+0	1.802067E+0	59.000000E+0	13.568017E+6	13.568017E+6	366.395763E+3	366.395763E+3	800.513000E-3	
646.127956E+0	227.696024E+0	227.330000E+0	1.822560E+0	63.000000E+0	8.853359E+6	8.853359E+6	318.111787E+3	318.111787E+3	799.901000E-3	
651.629271E+0	227.879001E+0	227.490000E+0	2.094623E+0	60.000000E+0	12.519233E+6	12.519233E+6	418.520344E+3	418.520344E+3	799.979000E-3	
657.105584E+0	228.062378E+0	227.720000E+0	2.366364E+0	65.000000E+0	12.422509E+6	12.422509E+6	342.600124E+3	342.600124E+3	800.258000E-3	
662.593898E+0	228.244922E+0	227.880000E+0	2.365200E+0	62.000000E+0	10.488641E+6	10.488641E+6	304.742261E+3	304.742261E+3	799.654000E-3	
668.067211E+0	228.427865E+0	228.030000E+0	2.238888E+0	60.000000E+0	11.596681E+6	11.596681E+6	310.084783E+3	310.084783E+3	800.171000E-3	
673.542524E+0	228.610309E+0	228.260000E+0	2.131610E+0	63.000000E+0	9.449380E+6	9.449380E+6	318.070880E+3	318.070880E+3	799.890000E-3	
679.023838E+0	228.792820E+0	228.410000E+0	1.987524E+0	63.000000E+0	9.285018E+6	9.285018E+6	269.716839E+3	269.716839E+3	800.090000E-3	
684.507152E+0	228.975530E+0	228.560000E+0	1.971139E+0	59.000000E+0	9.908334E+6	9.908334E+6	250.369040E+3	250.369040E+3	800.098000E-3	
689.994465E+0	229.158307E+0	228.720000E+0	1.953405E+0	73.000000E+0	14.040400E+6	14.040400E+6	417.749210E+3	417.749210E+3	800.022000E-3	
695.515781E+0	229.341218E+0	228.950000E+0	1.935009E+0	66.000000E+0	10.941917E+6	10.941917E+6	367.874043E+3	367.874043E+3	800.073000E-3	
701.026096E+0	229.525261E+0	229.110000E+0	1.806004E+0	70.000000E+0	10.226896E+6	10.226896E+6	274.514004E+3	274.514004E+3	799.641000E-3	
706.514410E+0	229.708939E+0	229.260000E+0	1.820895E+0	68.000000E+0	15.660697E+6	15.660697E+6	423.306909E+3	423.306909E+3	800.105000E-3	
712.004724E+0	229.891882E+0	229.490000E+0	1.980738E+0	69.000000E+0	10.532556E+6	10.532556E+6	248.085737E+3	248.085737E+3	799.737000E-3	
717.502038E+0	230.074893E+0	229.640000E+0	1.979299E+0	70.000000E+0	8.629666E+6	8.629666E+6	252.608414E+3	252.608414E+3	799.970000E-3	
722.993353E+0	230.258137E+0	229.810000E+0	1.963018E+0	69.000000E+0	12.653945E+6	12.653945E+6	350.792095E+3	350.792095E+3	800.362000E-3	
728.502668E+0	230.441181E+0	229.970000E+0	1.947648E+0	74.000000E+0	11.102946E+6	11.102946E+6	369.210782E+3	369.210782E+3	799.079000E-3	
733.991982E+0	230.624824E+0	230.120000E+0	1.966361E+0	74.000000E+0	12.481201E+6	12.481201E+6	318.086583E+3	318.086583E+3	800.045000E-3	
739.476295E+0	230.807802E+0	230.280000E+0	1.874073E+0	72.000000E+0	14.990725E+6	14.990725E+6	396.671351E+3	396.671351E+3	800.055000E-3	
744.970610E+0	230.990612E+0	230.590000E+0	1.746093E+0	73.000000E+0	11.552159E+6	11.552159E+6	292.696751E+3	292.696751E+3	799.987000E-3	
750.456923E+0	231.173756E+0	230.740000E+0	1.728663E+0	70.000000E+0	13.135249E+6	13.135249E+6	355.257757E+3	355.257757E+3	800.068000E-3	
755.938237E+0	231.356633E+0	230.970000E+0	1.984907E+0	70.000000E+0	10.583269E+6	10.583269E+6	385.751820E+3	385.751820E+3	799.566000E-3	
761.460553E+0	231.539343E+0	231.140000E+0	2.259039E+0	69.000000E+0	10.322543E+6	10.322543E+6	387.837890E+3	387.837890E+3	800.410000E-3	
766.941866E+0	231.723421E+0	231.370000E+0	2.386997E+0	68.000000E+0	8.612185E+6	8.612185E+6	291.031216E+3	291.031216E+3	800.072000E-3	
772.484183E+0	231.906131E+0	231.520000E+0	2.257820E+0	67.000000E+0	8.921582E+6	8.921582E+6	274.767455E+3	274.767455E+3	799.909000E-3	
777.987498E+0	232.090875E+0	231.680000E+0	2.147014E+0	74.000000E+0	9.181965E+6	9.181965E+6	250.236483E+3	250.236483E+3	799.841000E-3	
783.517815E+0	232.274319E+0	231.840000E+0	2.143494E+0	68.000000E+0	8.619100E+6	8.619100E+6	303.970715E+3	303.970715E+3	800.542000E-3	
789.033130E+0	232.458663E+0	232.080000E+0	1.977769E+0	71.000000E+0	12.725819E+6	12.725819E+6	318.748013E+3	318.748013E+3	800.454000E-3	
794.547445E+0	232.642506E+0	232.240000E+0	1.830781E+0	68.000000E+0	10.302628E+6	10.302628E+6	336.017004E+3	336.017004E+3	799.793000E-3	
800.060761E+0	232.826317E+0	232.390000E+0	1.865621E+0	66.000000E+0	13.773214E+6	13.773214E+6	378.323291E+3	378.323291E+3	800.086000E-3	
805.548075E+0	233.010094E+0	232.640000E+0	2.029632E+0	69.000000E+0	12.789402E+6	12.789402E+6	389.566816E+3	389.566816E+3	800.105000E-3	
811.042389E+0	233.193005E+0	232.880000E+0	2.011811E+0	70.000000E+0	12.062998E+6	12.062998E+6	332.018245E+3	332.018245E+3	800.018000E-3	
816.533703E+0	233.376148E+0	233.040000E+0	2.014774E+0	66.000000E+0	12.651859E+6	12.651859E+6	433.801614E+3	433.801614E+3	799.724000E-3	
822.018017E+0	233.559192E+0	233.260000E+0	2.181855E+0	67.000000E+0	8.677077E+6	8.677077E+6	309.897528E+3	309.897528E+3	800.200000E-3	
827.505331E+0	233.742003E+0	233.440000E+0	2.347855E+0	70.000000E+0	10.832941E+6	10.832941E+6	282.913450E+3	282.913450E+3	799.796000E-3	
832.995645E+0	233.924913E+0	233.590000E+0	2.313067E+0	73.000000E+0	11.601711E+6	11.601711E+6	402.334687E+3	402.334687E+3	800.054000E-3	
838.480958E+0	234.107924E+0	233.750000E+0	2.149821E+0	70.000000E+0	10.944306E+6	10.944306E+6	281.946685E+3	281.946685E+3	800.576000E-3	
843.971272E+0	234.290767E+0	233.910000E+0	2.022820E+0	76.000000E+0	9.353263E+6	9.353263E+6	303.291228E+3	303.291228E+3	799.704000E-3	
849.458586E+0	234.473778E+0	234.070000E+0	1.895264E+0	76.000000E+0	10.527912E+6	10.527912E+6	311.500855E+3	311.500855E+3	800.016000E-3	
854.941900E+0	234.656688E+0	234.160000E+0	1.749221E+0	77.000000E+0	12.171785E+6	12.171785E+6	302.165576E+3	302.165576E+3	799.808000E-3	
860.422213E+0	234.839465E+0	234.310000E+0	1.731002E+0	78.000000E+0	10.300605E+6	10.300605E+6	269.220420E+3	269.220420E+3	800.048000E-3	
865.906527E+0	235.022143E+0	234.470000E+0	1.621877E+0	76.000000E+0	13.554569E+6	13.554569E+6	351.110358E+3	351.110358E+3	799.584000E-3	
871.395841E+0	235.204953E+0	234.630000E+0	1.476578E+0	76.000000E+0	9.882413E+6	9.882413E+6	373.656910E+3	373.656910E+3	800.179000E-3	
876.884155E+0	235.387930E+0	234.880000E+0	1.459028E+0	77.000000E+0	8.370384E+6	8.370384E+6	297.401402E+3	297.401402E+3	800.125000E-3	
882.377469E+0	235.570874E+0	235.110000E+0	1.586482E+0	72.000000E+0	11.849956E+6	11.849956E+6	356.908323E+3	356.908323E+3	800.109000E-3	
887.868783E+0	235.753984E+0	235.280000E+0	1.895645E+0	72.000000E+0	9.587260E+6	9.587260E+6	282.672579E+3	282.672579E+3	799.961000E-3	
893.352097E+0	235.937028E+0	235.510000E+0	2.204378E+0	74.000000E+0	9.314627E+6	9.314627E+6	264.313497E+3	264.313497E+3	799.847000E-3	
898.837410E+0	236.119805E+0	235.760000E+0	2.349452E+0	68.000000E+0	9.652394E+6	9.652394E+6	281.722953E+3	281.722953E+3	800.280000E-3	
904.323724E+0	236.302649E+0	236.010000E+0	2.331432E+0	68.000000E+0	17.394799E+6	17.394799E+6	496.930359E+3	496.930359E+3	799.291000E-3	
909.815038E+0	236.485526E+0	236.170000E+0	2.332468E+0	68.000000E+0	9.336743E+6	9.336743E+6	289.536486E+3	289.536486E+3	799.692000E-3	
915.310353E+0	236.668570E+0	236.330000E+0	2.515619E+0	77.000000E+0	10.996564E+6	10.996564E+6	392.660115E+3	392.660115E+3	800.110000E-3	
920.822668E+0	236.851747E+0	236.490000E+0	2.533639E+0	72.000000E+0	8.181599E+6	8.181599E+6	228.637804E+3	228.637804E+3	800.324000E-3	
926.304982E+0	237.035491E+0	236.650000E+0	2.240942E+0	71.000000E+0	8.707761E+6	8.707761E+6	335.726570E+3	335.726570E+3	799.982000E-3	
931.785295E+0	237.218235E+0	236.890000E+0	1.910915E+0	67.000000E+0	9.409631E+6	9.409631E+6	322.324200E+3	322.324200E+3	800.195000E-3	
937.271609E+0	237.400912E+0	237.140000E+0	1.746044E+0	74.000000E+0	10.941089E+6	10.941089E+6	307.762960E+3	307.762960E+3	799.903000E-3	
942.811926E+0	237.583789E+0	237.390000E+0	1.893269E+0	68.000000E+0	9.405116E+6	9.405116E+6	265.926732E+3	265.926732E+3	799.717000E-3	
948.326241E+0	237.768466E+0	237.640000E+0	2.205475E+0	77.000000E+0	11.415794E+6	11.415794E+6	378.902126E+3	378.902126E+3	800.133000E-3	
953.818555E+0	237.952277E+0	237.800000E+0	2.530268E+0	71.000000E+0	9.875812E+6	9.875812E+6	266.327942E+3	266.327942E+3	799.842000E-3	
959.301869E+0	238.135354E+0	237.870000E+0	2.705114E+0	75.000000E+0	9.964278E+6	9.964278E+6	276.304998E+3	276.304998E+3	799.434000E-3	
964.793183E+0	238.318131E+0	238.050000E+0	2.556499E+0	73.000000E+0	11.691975E+6	11.691975E+6	397.009940E+3	397.009940E+3	799.848000E-3	
970.280497E+0	238.501175E+0	238.210000E+0	2.068714E+0	74.000000E+0	8.915047E+6	8.915047E+6	264.805506E+3	264.805506E+3	799.858000E-3	
